Year,GeoAreaName,Age,Sex,Value
2007,Republic of Moldova,15-49,FEMALE,30.4
2008,Republic of Moldova,15-49,FEMALE,29.8
2009,Republic of Moldova,15-49,FEMALE,29.3
2010,Republic of Moldova,15-49,FEMALE,28.9
2011,Republic of Moldova,15-49,FEMALE,28.5
2012,Republic of Moldova,15-49,FEMALE,28.2
2013,Republic of Moldova,15-49,FEMALE,27.9
2014,Republic of Moldova,15-49,FEMALE,27.8
2015,Republic of Moldova,15-49,FEMALE,27.7
2016,Republic of Moldova,15-49,FEMALE,27.7
2017,Republic of Moldova,15-49,FEMALE,27.6
2018,Republic of Moldova,15-49,FEMALE,27.6
2019,Republic of Moldova,15-49,FEMALE,27.6
2000,Montenegro,15-49,FEMALE,22.7
2001,Montenegro,15-49,FEMALE,22.5
2002,Montenegro,15-49,FEMALE,22.3
2003,Montenegro,15-49,FEMALE,22.1
2004,Montenegro,15-49,FEMALE,21.9
2005,Montenegro,15-49,FEMALE,21.8
2006,Montenegro,15-49,FEMALE,21.5
2007,Montenegro,15-49,FEMALE,21.3
2008,Montenegro,15-49,FEMALE,21.0
2009,Montenegro,15-49,FEMALE,20.8
2010,Montenegro,15-49,FEMALE,20.6
2011,Montenegro,15-49,FEMALE,20.4
2012,Montenegro,15-49,FEMALE,20.3
2013,Montenegro,15-49,FEMALE,20.2
2014,Montenegro,15-49,FEMALE,20.2
2015,Montenegro,15-49,FEMALE,20.2
2016,Montenegro,15-49,FEMALE,20.3
2017,Montenegro,15-49,FEMALE,20.4
2018,Montenegro,15-49,FEMALE,20.5
2019,Montenegro,15-49,FEMALE,20.6
2000,Netherlands,15-49,FEMALE,16.2
2001,Netherlands,15-49,FEMALE,16.2
2002,Netherlands,15-49,FEMALE,16.2
2003,Netherlands,15-49,FEMALE,16.2
2004,Netherlands,15-49,FEMALE,16.2
2005,Netherlands,15-49,FEMALE,16.3
2006,Netherlands,15-49,FEMALE,16.2
2007,Netherlands,15-49,FEMALE,16.1
2008,Netherlands,15-49,FEMALE,16.1
2009,Netherlands,15-49,FEMALE,16.0
2010,Netherlands,15-49,FEMALE,15.9
2011,Netherlands,15-49,FEMALE,15.9
2012,Netherlands,15-49,FEMALE,16.1
2013,Netherlands,15-49,FEMALE,16.2
2014,Netherlands,15-49,FEMALE,16.4
2015,Netherlands,15-49,FEMALE,16.5
2016,Netherlands,15-49,FEMALE,16.7
2017,Netherlands,15-49,FEMALE,16.9
2018,Netherlands,15-49,FEMALE,17.1
2019,Netherlands,15-49,FEMALE,17.2
2000,Norway,15-49,FEMALE,17.2
2001,Norway,15-49,FEMALE,16.9
2002,Norway,15-49,FEMALE,16.6
2003,Norway,15-49,FEMALE,16.4
2004,Norway,15-49,FEMALE,16.2
2005,Norway,15-49,FEMALE,16.1
2006,Norway,15-49,FEMALE,16.0
2007,Norway,15-49,FEMALE,15.9
2008,Norway,15-49,FEMALE,15.9
2009,Norway,15-49,FEMALE,15.8
2010,Norway,15-49,FEMALE,15.8
2011,Norway,15-49,FEMALE,15.7
2012,Norway,15-49,FEMALE,15.7
2013,Norway,15-49,FEMALE,15.8
2014,Norway,15-49,FEMALE,15.8
2015,Norway,15-49,FEMALE,15.9
2016,Norway,15-49,FEMALE,16.1
2017,Norway,15-49,FEMALE,16.3
2018,Norway,15-49,FEMALE,16.4
2019,Norway,15-49,FEMALE,16.7
2000,Portugal,15-49,FEMALE,21.1
2001,Portugal,15-49,FEMALE,20.7
2002,Portugal,15-49,FEMALE,20.4
2003,Portugal,15-49,FEMALE,20.1
2004,Portugal,15-49,FEMALE,19.9
2005,Portugal,15-49,FEMALE,19.7
2006,Portugal,15-49,FEMALE,19.5
2007,Portugal,15-49,FEMALE,19.4
2008,Portugal,15-49,FEMALE,19.2
2009,Portugal,15-49,FEMALE,19.1
2010,Portugal,15-49,FEMALE,19.1
2011,Portugal,15-49,FEMALE,19.0
2012,Portugal,15-49,FEMALE,19.0
2013,Portugal,15-49,FEMALE,19.1
2014,Portugal,15-49,FEMALE,19.1
2015,Portugal,15-49,FEMALE,19.2
2016,Portugal,15-49,FEMALE,19.2
2017,Portugal,15-49,FEMALE,19.3
2018,Portugal,15-49,FEMALE,19.3
2019,Portugal,15-49,FEMALE,19.4
2000,Romania,15-49,FEMALE,28.4
2001,Romania,15-49,FEMALE,28.1
2002,Romania,15-49,FEMALE,27.8
2003,Romania,15-49,FEMALE,27.6
2004,Romania,15-49,FEMALE,27.3
2005,Romania,15-49,FEMALE,27.0
2006,Romania,15-49,FEMALE,26.8
2007,Romania,15-49,FEMALE,26.6
2008,Romania,15-49,FEMALE,26.3
2009,Romania,15-49,FEMALE,26.1
2010,Romania,15-49,FEMALE,26.0
2011,Romania,15-49,FEMALE,25.8
2012,Romania,15-49,FEMALE,25.7
2013,Romania,15-49,FEMALE,25.6
2014,Romania,15-49,FEMALE,25.5
2015,Romania,15-49,FEMALE,25.4
2016,Romania,15-49,FEMALE,25.4
2017,Romania,15-49,FEMALE,25.3
2018,Romania,15-49,FEMALE,25.3
2019,Romania,15-49,FEMALE,25.3
2000,Serbia,15-49,FEMALE,28.4
2001,Serbia,15-49,FEMALE,28.1
2002,Serbia,15-49,FEMALE,27.9
2003,Serbia,15-49,FEMALE,27.6
2004,Serbia,15-49,FEMALE,27.3
2005,Serbia,15-49,FEMALE,27.0
2006,Serbia,15-49,FEMALE,26.7
2007,Serbia,15-49,FEMALE,26.4
2008,Serbia,15-49,FEMALE,26.1
2009,Serbia,15-49,FEMALE,25.8
2010,Serbia,15-49,FEMALE,25.5
2011,Serbia,15-49,FEMALE,25.3
2012,Serbia,15-49,FEMALE,25.2
2013,Serbia,15-49,FEMALE,25.0
2014,Serbia,15-49,FEMALE,24.9
2015,Serbia,15-49,FEMALE,24.8
2016,Serbia,15-49,FEMALE,24.9
2017,Serbia,15-49,FEMALE,25.0
2018,Serbia,15-49,FEMALE,25.1
2019,Serbia,15-49,FEMALE,25.1
2000,Slovakia,15-49,FEMALE,26.2
2001,Slovakia,15-49,FEMALE,26.0
2002,Slovakia,15-49,FEMALE,25.8
2003,Slovakia,15-49,FEMALE,25.7
2004,Slovakia,15-49,FEMALE,25.4
2005,Slovakia,15-49,FEMALE,25.1
2006,Slovakia,15-49,FEMALE,24.9
2007,Slovakia,15-49,FEMALE,24.6
2008,Slovakia,15-49,FEMALE,24.4
2009,Slovakia,15-49,FEMALE,24.3
2010,Slovakia,15-49,FEMALE,24.2
2011,Slovakia,15-49,FEMALE,24.1
2012,Slovakia,15-49,FEMALE,24.1
2013,Slovakia,15-49,FEMALE,24.1
2014,Slovakia,15-49,FEMALE,24.2
2015,Slovakia,15-49,FEMALE,24.3
2016,Slovakia,15-49,FEMALE,24.3
2017,Slovakia,15-49,FEMALE,24.4
2018,Slovakia,15-49,FEMALE,24.4
2019,Slovakia,15-49,FEMALE,24.4
2000,Slovenia,15-49,FEMALE,24.1
2001,Slovenia,15-49,FEMALE,23.8
2002,Slovenia,15-49,FEMALE,23.6
2003,Slovenia,15-49,FEMALE,23.5
2004,Slovenia,15-49,FEMALE,23.3
2005,Slovenia,15-49,FEMALE,23.2
2006,Slovenia,15-49,FEMALE,23.0
2007,Slovenia,15-49,FEMALE,22.8
2008,Slovenia,15-49,FEMALE,22.6
2009,Slovenia,15-49,FEMALE,22.5
2010,Slovenia,15-49,FEMALE,22.4
2011,Slovenia,15-49,FEMALE,22.3
2012,Slovenia,15-49,FEMALE,22.3
2013,Slovenia,15-49,FEMALE,22.3
2014,Slovenia,15-49,FEMALE,22.4
2015,Slovenia,15-49,FEMALE,22.5
2016,Slovenia,15-49,FEMALE,22.6
2017,Slovenia,15-49,FEMALE,22.7
2018,Slovenia,15-49,FEMALE,22.8
2019,Slovenia,15-49,FEMALE,22.9
2000,Spain,15-49,FEMALE,19.0
2001,Spain,15-49,FEMALE,18.7
2002,Spain,15-49,FEMALE,18.5
2003,Spain,15-49,FEMALE,18.4
2004,Spain,15-49,FEMALE,18.3
2005,Spain,15-49,FEMALE,18.3
2006,Spain,15-49,FEMALE,18.3
2007,Spain,15-49,FEMALE,18.4
2008,Spain,15-49,FEMALE,18.4
2009,Spain,15-49,FEMALE,18.4
2010,Spain,15-49,FEMALE,18.4
2011,Spain,15-49,FEMALE,18.5
2012,Spain,15-49,FEMALE,18.6
2013,Spain,15-49,FEMALE,18.7
2014,Spain,15-49,FEMALE,18.7
2015,Spain,15-49,FEMALE,18.8
2016,Spain,15-49,FEMALE,19.0
2017,Spain,15-49,FEMALE,19.1
2018,Spain,15-49,FEMALE,19.1
2019,Spain,15-49,FEMALE,19.2
2000,Sweden,15-49,FEMALE,18.7
2001,Sweden,15-49,FEMALE,18.3
2002,Sweden,15-49,FEMALE,18.0
2003,Sweden,15-49,FEMALE,17.8
2004,Sweden,15-49,FEMALE,17.6
2005,Sweden,15-49,FEMALE,17.4
2006,Sweden,15-49,FEMALE,17.3
2007,Sweden,15-49,FEMALE,17.2
2008,Sweden,15-49,FEMALE,17.1
2009,Sweden,15-49,FEMALE,17.0
2010,Sweden,15-49,FEMALE,16.9
2011,Sweden,15-49,FEMALE,16.9
2012,Sweden,15-49,FEMALE,17.0
2013,Sweden,15-49,FEMALE,17.0
2014,Sweden,15-49,FEMALE,17.1
2015,Sweden,15-49,FEMALE,17.3
2016,Sweden,15-49,FEMALE,17.4
2017,Sweden,15-49,FEMALE,17.6
2018,Sweden,15-49,FEMALE,17.8
2019,Sweden,15-49,FEMALE,18.0
2000,Switzerland,15-49,FEMALE,13.4
2001,Switzerland,15-49,FEMALE,13.2
2002,Switzerland,15-49,FEMALE,13.1
2003,Switzerland,15-49,FEMALE,13.1
2004,Switzerland,15-49,FEMALE,13.1
2005,Switzerland,15-49,FEMALE,13.1
2006,Switzerland,15-49,FEMALE,13.1
2007,Switzerland,15-49,FEMALE,13.0
2008,Switzerland,15-49,FEMALE,13.0
2009,Switzerland,15-49,FEMALE,13.1
2010,Switzerland,15-49,FEMALE,13.1
2011,Switzerland,15-49,FEMALE,13.2
2012,Switzerland,15-49,FEMALE,13.3
2013,Switzerland,15-49,FEMALE,13.5
2014,Switzerland,15-49,FEMALE,13.7
2015,Switzerland,15-49,FEMALE,13.9
2016,Switzerland,15-49,FEMALE,14.1
2017,Switzerland,15-49,FEMALE,14.4
2018,Switzerland,15-49,FEMALE,14.6
2019,Switzerland,15-49,FEMALE,14.9
2000,Tajikistan,15-49,FEMALE,40.7
2001,Tajikistan,15-49,FEMALE,40.5
2002,Tajikistan,15-49,FEMALE,40.2
2003,Tajikistan,15-49,FEMALE,39.6
2004,Tajikistan,15-49,FEMALE,38.6
2005,Tajikistan,15-49,FEMALE,38.0
2006,Tajikistan,15-49,FEMALE,38.1
2007,Tajikistan,15-49,FEMALE,37.7
2008,Tajikistan,15-49,FEMALE,37.3
2009,Tajikistan,15-49,FEMALE,37.0
2010,Tajikistan,15-49,FEMALE,36.6
2011,Tajikistan,15-49,FEMALE,36.3
2012,Tajikistan,15-49,FEMALE,36.4
2013,Tajikistan,15-49,FEMALE,36.7
2014,Tajikistan,15-49,FEMALE,36.9
2015,Tajikistan,15-49,FEMALE,37.0
2016,Tajikistan,15-49,FEMALE,37.5
2017,Tajikistan,15-49,FEMALE,38.0
2018,Tajikistan,15-49,FEMALE,38.3
2019,Tajikistan,15-49,FEMALE,38.6
2000,Turkmenistan,15-49,FEMALE,33.0
2001,Turkmenistan,15-49,FEMALE,32.6
2002,Turkmenistan,15-49,FEMALE,32.3
2003,Turkmenistan,15-49,FEMALE,31.9
2004,Turkmenistan,15-49,FEMALE,31.3
2005,Turkmenistan,15-49,FEMALE,30.6
2006,Turkmenistan,15-49,FEMALE,30.1
2007,Turkmenistan,15-49,FEMALE,29.6
2008,Turkmenistan,15-49,FEMALE,29.1
2009,Turkmenistan,15-49,FEMALE,28.7
2012,Belarus,15-49,FEMALE,23.7
2013,Belarus,15-49,FEMALE,23.6
2014,Belarus,15-49,FEMALE,23.6
2015,Belarus,15-49,FEMALE,23.6
2016,Belarus,15-49,FEMALE,23.7
2017,Belarus,15-49,FEMALE,23.8
2018,Belarus,15-49,FEMALE,23.9
2019,Belarus,15-49,FEMALE,23.9
2015,Uzbekistan,15-49,FEMALE,35.5
2016,Uzbekistan,15-49,FEMALE,35.3
2017,Uzbekistan,15-49,FEMALE,35.0
2018,Uzbekistan,15-49,FEMALE,34.9
2019,Uzbekistan,15-49,FEMALE,34.8
2010,Turkmenistan,15-49,FEMALE,28.3
2011,Turkmenistan,15-49,FEMALE,28.1
2012,Turkmenistan,15-49,FEMALE,27.9
2013,Turkmenistan,15-49,FEMALE,27.9
2014,Turkmenistan,15-49,FEMALE,27.7
2015,Turkmenistan,15-49,FEMALE,27.5
2016,Turkmenistan,15-49,FEMALE,27.6
2017,Turkmenistan,15-49,FEMALE,27.6
2018,Turkmenistan,15-49,FEMALE,27.7
2019,Turkmenistan,15-49,FEMALE,27.7
2019,Turkmenistan,15-49,FEMALE,27.7
