Year,GeoAreaName,Activity,Value
2014,Sweden,ISIC4_C,13.47
2015,Sweden,ISIC4_C,13.61
2016,Sweden,ISIC4_C,13.39
2008,Hungary,ISIC4_C,20.78
2009,Hungary,ISIC4_C,18.3
2010,Hungary,ISIC4_C,19.78
2011,Hungary,ISIC4_C,19.53
2012,Hungary,ISIC4_C,19.53
2013,Hungary,ISIC4_C,18.77
2014,Hungary,ISIC4_C,19.29
2015,Hungary,ISIC4_C,20.22
2016,Hungary,ISIC4_C,19.84
2017,Hungary,ISIC4_C,19.65
2018,Hungary,ISIC4_C,19.16
2019,Hungary,ISIC4_C,18.59
2020,Hungary,ISIC4_C,17.94
2021,Hungary,ISIC4_C,18.24
2022,Hungary,ISIC4_C,18.73
2000,Iceland,ISIC4_C,10.22
2001,Iceland,ISIC4_C,10.42
2002,Iceland,ISIC4_C,10.13
2003,Iceland,ISIC4_C,10.01
2004,Iceland,ISIC4_C,9.82
2005,Iceland,ISIC4_C,8.87
2006,Iceland,ISIC4_C,8.61
2007,Iceland,ISIC4_C,8.26
2008,Iceland,ISIC4_C,8.7
2009,Iceland,ISIC4_C,9.12
2010,Iceland,ISIC4_C,9.6
2011,Iceland,ISIC4_C,10.17
2012,Iceland,ISIC4_C,10.39
2013,Iceland,ISIC4_C,10.57
2014,Iceland,ISIC4_C,10.64
2017,Sweden,ISIC4_C,13.55
2018,Sweden,ISIC4_C,13.6
2019,Sweden,ISIC4_C,13.09
2020,Sweden,ISIC4_C,12.64
2021,Sweden,ISIC4_C,13.12
2022,Sweden,ISIC4_C,13.25
2000,Switzerland,ISIC4_C,16.57
2001,Switzerland,ISIC4_C,17.24
2002,Switzerland,ISIC4_C,17.63
2003,Switzerland,ISIC4_C,17.58
2015,Iceland,ISIC4_C,10.7
2016,Iceland,ISIC4_C,9.94
2017,Iceland,ISIC4_C,9.66
2018,Iceland,ISIC4_C,9.64
2019,Iceland,ISIC4_C,9.08
2020,Iceland,ISIC4_C,9.27
2021,Iceland,ISIC4_C,9.24
2022,Iceland,ISIC4_C,9.08
2000,Ireland,ISIC4_C,26.74
2001,Ireland,ISIC4_C,26.72
2002,Ireland,ISIC4_C,28.17
2003,Ireland,ISIC4_C,27.13
2004,Ireland,ISIC4_C,25.25
2005,Ireland,ISIC4_C,25.24
2006,Ireland,ISIC4_C,24.55
2007,Ireland,ISIC4_C,24.69
2008,Ireland,ISIC4_C,23.37
2009,Ireland,ISIC4_C,23.38
2010,Ireland,ISIC4_C,24.01
2011,Ireland,ISIC4_C,24.7
2012,Ireland,ISIC4_C,24.19
2013,Ireland,ISIC4_C,22.8
2014,Ireland,ISIC4_C,23.23
2015,Ireland,ISIC4_C,34.65
2016,Ireland,ISIC4_C,33.32
2017,Ireland,ISIC4_C,31.7
2018,Ireland,ISIC4_C,32.53
2019,Ireland,ISIC4_C,31.44
2020,Ireland,ISIC4_C,36.5
2021,Ireland,ISIC4_C,39.4
2022,Ireland,ISIC4_C,41.07
2000,Italy,ISIC4_C,15.63
2001,Italy,ISIC4_C,15.28
2002,Italy,ISIC4_C,15.23
2003,Italy,ISIC4_C,14.9
2004,Italy,ISIC4_C,14.94
2005,Italy,ISIC4_C,14.92
2006,Italy,ISIC4_C,15.31
2007,Italy,ISIC4_C,15.55
2008,Italy,ISIC4_C,15.19
2009,Italy,ISIC4_C,13.08
2010,Italy,ISIC4_C,14.07
2011,Italy,ISIC4_C,14.19
2012,Italy,ISIC4_C,14.04
2013,Italy,ISIC4_C,14.12
2014,Italy,ISIC4_C,14.15
2015,Italy,ISIC4_C,14.4
2016,Italy,ISIC4_C,14.63
2017,Italy,ISIC4_C,14.89
2018,Italy,ISIC4_C,15.01
2004,Switzerland,ISIC4_C,17.38
2005,Switzerland,ISIC4_C,17.7
2006,Switzerland,ISIC4_C,18.13
2007,Switzerland,ISIC4_C,18.34
2008,Switzerland,ISIC4_C,18.42
2009,Switzerland,ISIC4_C,16.5
2010,Switzerland,ISIC4_C,17.14
2011,Switzerland,ISIC4_C,18.34
2012,Switzerland,ISIC4_C,17.67
2013,Switzerland,ISIC4_C,17.74
2014,Switzerland,ISIC4_C,17.64
2015,Switzerland,ISIC4_C,17.47
2016,Switzerland,ISIC4_C,17.88
2017,Switzerland,ISIC4_C,18.45
2018,Switzerland,ISIC4_C,18.84
2019,Switzerland,ISIC4_C,19.17
2020,Switzerland,ISIC4_C,19.06
2021,Switzerland,ISIC4_C,20.44
2022,Switzerland,ISIC4_C,20.67
2000,Tajikistan,ISIC4_C,39.33
2019,Italy,ISIC4_C,14.87
2020,Italy,ISIC4_C,14.16
2021,Italy,ISIC4_C,14.97
2022,Italy,ISIC4_C,15.19
2000,Kazakhstan,ISIC4_C,12.95
2001,Kazakhstan,ISIC4_C,12.97
2002,Kazakhstan,ISIC4_C,12.72
2003,Kazakhstan,ISIC4_C,12.55
2004,Kazakhstan,ISIC4_C,12.61
2005,Kazakhstan,ISIC4_C,12.31
2006,Kazakhstan,ISIC4_C,12
2007,Kazakhstan,ISIC4_C,11.85
2008,Kazakhstan,ISIC4_C,11.13
2009,Kazakhstan,ISIC4_C,10.69
2010,Kazakhstan,ISIC4_C,11.33
2011,Kazakhstan,ISIC4_C,11.13
2012,Kazakhstan,ISIC4_C,10.95
2013,Kazakhstan,ISIC4_C,10.64
2014,Kazakhstan,ISIC4_C,10.37
2015,Kazakhstan,ISIC4_C,10.28
2001,Tajikistan,ISIC4_C,40.1
2002,Tajikistan,ISIC4_C,40.25
2003,Tajikistan,ISIC4_C,39.63
2004,Tajikistan,ISIC4_C,35.23
2005,Tajikistan,ISIC4_C,35.11
2006,Tajikistan,ISIC4_C,34.32
2007,Tajikistan,ISIC4_C,29.08
2008,Tajikistan,ISIC4_C,24.62
2009,Tajikistan,ISIC4_C,22.13
2010,Tajikistan,ISIC4_C,19.18
2016,Kazakhstan,ISIC4_C,10.35
2017,Kazakhstan,ISIC4_C,10.32
2018,Kazakhstan,ISIC4_C,10.36
2019,Kazakhstan,ISIC4_C,10.49
2020,Kazakhstan,ISIC4_C,11.18
2021,Kazakhstan,ISIC4_C,11.35
2022,Kazakhstan,ISIC4_C,11.35
2000,Kyrgyzstan,ISIC4_C,23.87
2001,Kyrgyzstan,ISIC4_C,24.72
2002,Kyrgyzstan,ISIC4_C,22.03
2003,Kyrgyzstan,ISIC4_C,24.26
2004,Kyrgyzstan,ISIC4_C,23.17
2005,Kyrgyzstan,ISIC4_C,19.3
2006,Kyrgyzstan,ISIC4_C,16.07
2007,Kyrgyzstan,ISIC4_C,15.75
2008,Kyrgyzstan,ISIC4_C,17.61
2009,Kyrgyzstan,ISIC4_C,15.52
2010,Kyrgyzstan,ISIC4_C,17.36
2011,Kyrgyzstan,ISIC4_C,17.29
2012,Kyrgyzstan,ISIC4_C,12.53
2011,Tajikistan,ISIC4_C,11.63
2012,Tajikistan,ISIC4_C,12.22
2013,Tajikistan,ISIC4_C,9
2014,Tajikistan,ISIC4_C,8.77
2015,Tajikistan,ISIC4_C,10.08
2016,Tajikistan,ISIC4_C,12.17
2017,Tajikistan,ISIC4_C,14.08
2018,Tajikistan,ISIC4_C,14.79
2019,Tajikistan,ISIC4_C,15.41
2020,Tajikistan,ISIC4_C,18.74
2013,Kyrgyzstan,ISIC4_C,16.67
2014,Kyrgyzstan,ISIC4_C,15.57
2015,Kyrgyzstan,ISIC4_C,14.05
2016,Kyrgyzstan,ISIC4_C,14.25
2017,Kyrgyzstan,ISIC4_C,14.52
2018,Kyrgyzstan,ISIC4_C,14.7
2019,Kyrgyzstan,ISIC4_C,15.16
2020,Kyrgyzstan,ISIC4_C,15.38
2021,Kyrgyzstan,ISIC4_C,15.43
2022,Kyrgyzstan,ISIC4_C,15.32
2000,Latvia,ISIC4_C,13.52
2001,Latvia,ISIC4_C,13.63
2002,Latvia,ISIC4_C,14.18
2003,Latvia,ISIC4_C,13.5
2004,Latvia,ISIC4_C,13.26
2005,Latvia,ISIC4_C,12.6
2006,Latvia,ISIC4_C,12.08
2007,Latvia,ISIC4_C,10.91
2008,Latvia,ISIC4_C,10.46
2009,Latvia,ISIC4_C,9.52
2021,Tajikistan,ISIC4_C,19.14
2022,Tajikistan,ISIC4_C,19.03
2000,Türkiye,ISIC4_C,15.21
2001,Türkiye,ISIC4_C,14.75
2002,Türkiye,ISIC4_C,14.46
2003,Türkiye,ISIC4_C,15
2004,Türkiye,ISIC4_C,15.51
2005,Türkiye,ISIC4_C,15.58
2006,Türkiye,ISIC4_C,15.97
2007,Türkiye,ISIC4_C,16.22
2010,Latvia,ISIC4_C,11.36
2011,Latvia,ISIC4_C,11.31
2012,Latvia,ISIC4_C,11.09
2013,Latvia,ISIC4_C,10.78
2014,Latvia,ISIC4_C,10.41
2015,Latvia,ISIC4_C,10.47
2016,Latvia,ISIC4_C,10.4
2017,Latvia,ISIC4_C,10.75
2018,Latvia,ISIC4_C,11.12
2019,Latvia,ISIC4_C,11.24
2020,Latvia,ISIC4_C,11.78
2021,Latvia,ISIC4_C,12.16
2022,Latvia,ISIC4_C,12.01
2000,Liechtenstein,ISIC4_C,33.6
2001,Liechtenstein,ISIC4_C,35.79
2002,Liechtenstein,ISIC4_C,36.61
2003,Liechtenstein,ISIC4_C,37.13
2004,Liechtenstein,ISIC4_C,36.73
2005,Liechtenstein,ISIC4_C,36.56
2006,Liechtenstein,ISIC4_C,35.92
2007,Liechtenstein,ISIC4_C,35.11
2008,Liechtenstein,ISIC4_C,36.88
2009,Liechtenstein,ISIC4_C,37.85
2010,Liechtenstein,ISIC4_C,36.29
2011,Liechtenstein,ISIC4_C,39.14
2012,Liechtenstein,ISIC4_C,38.52
2013,Liechtenstein,ISIC4_C,37.59
2014,Liechtenstein,ISIC4_C,36.77
2015,Liechtenstein,ISIC4_C,36.41
2016,Liechtenstein,ISIC4_C,36.87
2017,Liechtenstein,ISIC4_C,38.73
2018,Liechtenstein,ISIC4_C,36.54
2019,Liechtenstein,ISIC4_C,38.73
2020,Liechtenstein,ISIC4_C,38
2021,Liechtenstein,ISIC4_C,37.76
2022,Liechtenstein,ISIC4_C,37.7
2000,Lithuania,ISIC4_C,13.62
2001,Lithuania,ISIC4_C,14.48
2002,Lithuania,ISIC4_C,14.27
2003,Lithuania,ISIC4_C,14.66
2008,Türkiye,ISIC4_C,16.17
2009,Türkiye,ISIC4_C,15.46
2010,Türkiye,ISIC4_C,15.57
2011,Türkiye,ISIC4_C,16.84
2012,Türkiye,ISIC4_C,16.41
2013,Türkiye,ISIC4_C,16.62
2014,Türkiye,ISIC4_C,16.72
2015,Türkiye,ISIC4_C,16.7
2016,Türkiye,ISIC4_C,16.81
2017,Türkiye,ISIC4_C,17.08
2004,Lithuania,ISIC4_C,15.48
2005,Lithuania,ISIC4_C,15.7
2006,Lithuania,ISIC4_C,16.03
2007,Lithuania,ISIC4_C,15.13
2008,Lithuania,ISIC4_C,15.08
2009,Lithuania,ISIC4_C,14.87
2010,Lithuania,ISIC4_C,15.94
2011,Lithuania,ISIC4_C,16.57
2012,Lithuania,ISIC4_C,16.75
2013,Lithuania,ISIC4_C,16.92
2014,Lithuania,ISIC4_C,17.05
2015,Lithuania,ISIC4_C,17.21
2016,Lithuania,ISIC4_C,17.32
2017,Lithuania,ISIC4_C,17.54
2018,Lithuania,ISIC4_C,17.51
2019,Lithuania,ISIC4_C,17.41
2020,Lithuania,ISIC4_C,17.6
2021,Lithuania,ISIC4_C,18.52
2022,Lithuania,ISIC4_C,18.64
2000,Luxembourg,ISIC4_C,7.15
2018,Türkiye,ISIC4_C,16.79
2019,Türkiye,ISIC4_C,16.25
2020,Türkiye,ISIC4_C,16.48
2021,Türkiye,ISIC4_C,17.53
2022,Türkiye,ISIC4_C,17.68
2000,Turkmenistan,ISIC4_C,33.01
2001,Turkmenistan,ISIC4_C,33.2
2002,Turkmenistan,ISIC4_C,30.76
2003,Turkmenistan,ISIC4_C,30.68
2004,Turkmenistan,ISIC4_C,29.87
2001,Luxembourg,ISIC4_C,6.77
2002,Luxembourg,ISIC4_C,6.87
2003,Luxembourg,ISIC4_C,7.5
2004,Luxembourg,ISIC4_C,7.09
2005,Luxembourg,ISIC4_C,6.86
2006,Luxembourg,ISIC4_C,6.2
2007,Luxembourg,ISIC4_C,6.7
2008,Luxembourg,ISIC4_C,5.45
2009,Luxembourg,ISIC4_C,4.57
2010,Luxembourg,ISIC4_C,4.63
2011,Luxembourg,ISIC4_C,4.1
2012,Luxembourg,ISIC4_C,4.24
2013,Luxembourg,ISIC4_C,4.59
2014,Luxembourg,ISIC4_C,4.7
2015,Luxembourg,ISIC4_C,5.48
2016,Luxembourg,ISIC4_C,5.52
2017,Luxembourg,ISIC4_C,4.59
2018,Luxembourg,ISIC4_C,4.45
2019,Luxembourg,ISIC4_C,4.93
2020,Luxembourg,ISIC4_C,4.98
2005,Turkmenistan,ISIC4_C,28.93
2006,Turkmenistan,ISIC4_C,28.13
2007,Turkmenistan,ISIC4_C,29.61
2008,Turkmenistan,ISIC4_C,47.46
2009,Turkmenistan,ISIC4_C,47.82
2010,Turkmenistan,ISIC4_C,46.4
2011,Turkmenistan,ISIC4_C,51.68
2012,Turkmenistan,ISIC4_C,52.25
2013,Turkmenistan,ISIC4_C,49.77
2014,Turkmenistan,ISIC4_C,47.6
2021,Luxembourg,ISIC4_C,4.98
2022,Luxembourg,ISIC4_C,4.88
2000,Malta,ISIC4_C,13.1
2001,Malta,ISIC4_C,10.96
2002,Malta,ISIC4_C,11.09
2003,Malta,ISIC4_C,11.45
2004,Malta,ISIC4_C,10.22
2005,Malta,ISIC4_C,9.91
2006,Malta,ISIC4_C,9.58
2007,Malta,ISIC4_C,9.88
2015,Turkmenistan,ISIC4_C,42.6
2016,Turkmenistan,ISIC4_C,40.36
2017,Turkmenistan,ISIC4_C,34.81
2018,Turkmenistan,ISIC4_C,34.01
2019,Turkmenistan,ISIC4_C,32.46
2020,Turkmenistan,ISIC4_C,33.76
2021,Turkmenistan,ISIC4_C,33.41
2022,Turkmenistan,ISIC4_C,32.51
2000,Ukraine,ISIC4_C,15
2001,Ukraine,ISIC4_C,15.46
2008,Malta,ISIC4_C,11.09
2009,Malta,ISIC4_C,9.47
2010,Malta,ISIC4_C,10.03
2011,Malta,ISIC4_C,9.82
2012,Malta,ISIC4_C,9.92
2013,Malta,ISIC4_C,8.93
2014,Malta,ISIC4_C,8.25
2015,Malta,ISIC4_C,7.45
2016,Malta,ISIC4_C,7
2017,Malta,ISIC4_C,6.65
2002,Ukraine,ISIC4_C,16.25
2003,Ukraine,ISIC4_C,17.34
2004,Ukraine,ISIC4_C,17.37
2005,Ukraine,ISIC4_C,16.83
2006,Ukraine,ISIC4_C,16.96
2007,Ukraine,ISIC4_C,17.2
2008,Ukraine,ISIC4_C,16.03
2009,Ukraine,ISIC4_C,14.81
2010,Ukraine,ISIC4_C,15.06
2011,Ukraine,ISIC4_C,14.75
2012,Ukraine,ISIC4_C,14.38
2013,Ukraine,ISIC4_C,12.96
2014,Ukraine,ISIC4_C,12.67
2015,Ukraine,ISIC4_C,11.9
2016,Ukraine,ISIC4_C,12.05
2017,Ukraine,ISIC4_C,12.24
2018,Ukraine,ISIC4_C,12.02
2019,Ukraine,ISIC4_C,11.75
2020,Ukraine,ISIC4_C,11.5
2021,Ukraine,ISIC4_C,11.39
2022,Ukraine,ISIC4_C,9.33
2000,North Macedonia,ISIC4_C,9.16
2001,North Macedonia,ISIC4_C,8.91
2002,North Macedonia,ISIC4_C,9.04
2003,North Macedonia,ISIC4_C,9.65
2004,North Macedonia,ISIC4_C,9.88
2005,North Macedonia,ISIC4_C,10.43
2006,North Macedonia,ISIC4_C,11.17
2007,North Macedonia,ISIC4_C,9.13
2008,North Macedonia,ISIC4_C,8.49
2009,North Macedonia,ISIC4_C,8.87
2010,North Macedonia,ISIC4_C,8.56
2011,North Macedonia,ISIC4_C,9.38
2012,North Macedonia,ISIC4_C,9.32
2013,North Macedonia,ISIC4_C,9.92
2014,North Macedonia,ISIC4_C,11.64
2015,North Macedonia,ISIC4_C,11.76
2016,North Macedonia,ISIC4_C,11.26
2017,North Macedonia,ISIC4_C,11.32
2018,North Macedonia,ISIC4_C,11.69
2019,North Macedonia,ISIC4_C,11.54
2020,North Macedonia,ISIC4_C,11.48
2021,North Macedonia,ISIC4_C,11.05
2022,North Macedonia,ISIC4_C,11.1
2000,Uzbekistan,ISIC4_C,16.46
2001,Uzbekistan,ISIC4_C,16.18
2002,Uzbekistan,ISIC4_C,16.06
2003,Uzbekistan,ISIC4_C,15.87
2004,Uzbekistan,ISIC4_C,15.7
2005,Uzbekistan,ISIC4_C,15.25
2006,Uzbekistan,ISIC4_C,14.9
2007,Uzbekistan,ISIC4_C,14.26
2008,Uzbekistan,ISIC4_C,13.86
2009,Uzbekistan,ISIC4_C,13.23
2010,Uzbekistan,ISIC4_C,12.28
2011,Uzbekistan,ISIC4_C,12.35
2012,Uzbekistan,ISIC4_C,12.25
2013,Uzbekistan,ISIC4_C,12.84
2014,Uzbekistan,ISIC4_C,12.97
2015,Uzbekistan,ISIC4_C,12.81
2018,Malta,ISIC4_C,6.58
2019,Malta,ISIC4_C,6.42
2020,Malta,ISIC4_C,7.03
2021,Malta,ISIC4_C,6.49
2022,Malta,ISIC4_C,6.3
2021,Armenia,ISIC4_C,11.67
2022,Armenia,ISIC4_C,11.61
2016,Uzbekistan,ISIC4_C,12.9
2017,Uzbekistan,ISIC4_C,12.88
2018,Uzbekistan,ISIC4_C,13.19
2019,Uzbekistan,ISIC4_C,13.31
2020,Uzbekistan,ISIC4_C,14.1
2021,Uzbekistan,ISIC4_C,14.2
2022,Uzbekistan,ISIC4_C,13.99
2022,Uzbekistan,ISIC4_C,13.99
