Year,GeoAreaName,Age,Location,Sex,Value
2017,Belarus,15-19,,FEMALE,13.38
2018,Belarus,10-14,,FEMALE,0.05
2016,Kazakhstan,15-19,,FEMALE,27.16
2017,Kazakhstan,10-14,,FEMALE,0.02
2018,Kazakhstan,10-14,,FEMALE,0.02
2019,Kazakhstan,15-19,,FEMALE,22.51
2019,Kazakhstan,10-14,,FEMALE,0.02
2020,Kazakhstan,10-14,,FEMALE,0.02
2020,Kazakhstan,15-19,,FEMALE,22.23
2021,Kazakhstan,10-14,,FEMALE,0.02
2021,Kazakhstan,15-19,,FEMALE,22.88
2004,Kosovo,15-19,,FEMALE,10.59
2004,Kosovo,10-14,,FEMALE,0.00
2018,Belarus,15-19,,FEMALE,11.64
2000,Croatia,10-14,,FEMALE,0.08
2001,Croatia,10-14,,FEMALE,0.11
2005,Croatia,15-19,,FEMALE,14.80
2006,Croatia,15-19,,FEMALE,14.41
2007,Croatia,15-19,,FEMALE,14.28
2008,Croatia,10-14,,FEMALE,0.14
2009,Croatia,10-14,,FEMALE,0.12
2010,Croatia,15-19,,FEMALE,12.42
2011,Croatia,15-19,,FEMALE,11.90
2011,Croatia,10-14,,FEMALE,0.11
2012,Croatia,15-19,,FEMALE,11.37
2005,Kosovo,15-19,,FEMALE,11.52
2005,Kosovo,10-14,,FEMALE,0.00
2008,Kosovo,15-19,,FEMALE,13.52
2008,Kosovo,10-14,,FEMALE,0.03
2010,Kosovo,10-14,,FEMALE,0.00
2010,Kosovo,15-19,,FEMALE,11.23
2011,Kosovo,10-14,,FEMALE,0.03
2011,Kosovo,15-19,,FEMALE,13.01
2013,Kosovo,10-14,,FEMALE,0.00
2014,Kosovo,10-14,,FEMALE,0.00
2014,Kosovo,15-19,,FEMALE,11.28
2013,Croatia,10-14,,FEMALE,0.09
2015,Croatia,10-14,,FEMALE,0.08
2016,Croatia,15-19,,FEMALE,9.61
2016,Croatia,10-14,,FEMALE,0.09
2017,Croatia,15-19,,FEMALE,9.26
2018,Croatia,10-14,,FEMALE,0.05
2018,Croatia,15-19,,FEMALE,8.60
2019,Croatia,10-14,,FEMALE,0.05
2020,Croatia,10-14,,FEMALE,0.03
2020,Croatia,15-19,,FEMALE,7.58
2000,Cyprus,15-19,,FEMALE,9.96
2000,Cyprus,10-14,,FEMALE,0.00
2015,Kosovo,15-19,,FEMALE,13.40
2015,Kosovo,10-14,,FEMALE,0.00
2016,Kosovo,10-14,,FEMALE,0.01
2016,Kosovo,15-19,,FEMALE,8.41
2017,Kosovo,15-19,,FEMALE,9.15
2017,Kosovo,10-14,,FEMALE,0.01
2018,Kosovo,10-14,,FEMALE,0.04
2018,Kosovo,15-19,,FEMALE,8.47
2019,Kosovo,10-14,,FEMALE,0.06
2019,Kosovo,15-19,,FEMALE,7.60
2000,Kyrgyzstan,15-19,,FEMALE,32.81
2001,Kyrgyzstan,15-19,,FEMALE,31.00
2001,Cyprus,15-19,,FEMALE,7.83
2001,Cyprus,10-14,,FEMALE,0.00
2002,Cyprus,10-14,,FEMALE,0.00
2002,Cyprus,15-19,,FEMALE,7.42
2003,Cyprus,10-14,,FEMALE,0.00
2004,Cyprus,10-14,,FEMALE,0.00
2005,Cyprus,10-14,,FEMALE,0.00
2005,Cyprus,15-19,,FEMALE,6.47
2006,Cyprus,10-14,,FEMALE,0.00
2006,Cyprus,15-19,,FEMALE,6.19
2007,Cyprus,10-14,,FEMALE,0.00
2008,Cyprus,10-14,,FEMALE,0.00
2001,Kyrgyzstan,10-14,,FEMALE,0.01
2002,Kyrgyzstan,15-19,,FEMALE,28.36
2003,Kyrgyzstan,15-19,,FEMALE,26.26
2003,Kyrgyzstan,10-14,,FEMALE,0.02
2004,Kyrgyzstan,10-14,,FEMALE,0.01
2006,Kyrgyzstan,10-14,,FEMALE,0.01
2007,Kyrgyzstan,10-14,,FEMALE,0.01
2008,Kyrgyzstan,10-14,,FEMALE,0.01
2009,Kyrgyzstan,10-14,,FEMALE,0.01
2010,Kyrgyzstan,10-14,,FEMALE,0.01
2010,Kyrgyzstan,15-19,,FEMALE,32.67
2008,Cyprus,15-19,,FEMALE,6.26
2009,Cyprus,15-19,,FEMALE,5.45
2010,Cyprus,10-14,,FEMALE,0.04
2011,Cyprus,15-19,,FEMALE,5.58
2012,Cyprus,10-14,,FEMALE,0.04
2016,Cyprus,15-19,,FEMALE,5.92
2017,Cyprus,15-19,,FEMALE,6.53
2019,Cyprus,15-19,,FEMALE,6.68
2020,Cyprus,15-19,,FEMALE,7.67
2020,Cyprus,10-14,,FEMALE,0.17
2000,Czechia,10-14,,FEMALE,0.09
2001,Czechia,10-14,,FEMALE,0.09
2001,Czechia,15-19,,FEMALE,11.44
2002,Czechia,15-19,,FEMALE,11.46
2002,Czechia,10-14,,FEMALE,0.11
2003,Czechia,15-19,,FEMALE,11.27
2004,Czechia,15-19,,FEMALE,11.19
2005,Czechia,10-14,,FEMALE,0.10
2006,Czechia,10-14,,FEMALE,0.11
2007,Czechia,10-14,,FEMALE,0.11
2008,Czechia,10-14,,FEMALE,0.09
2008,Czechia,15-19,,FEMALE,11.47
2009,Czechia,15-19,,FEMALE,11.80
2009,Czechia,10-14,,FEMALE,0.11
2012,Kyrgyzstan,10-14,,FEMALE,0.01
2014,Kyrgyzstan,10-14,,FEMALE,0.02
2016,Kyrgyzstan,10-14,,FEMALE,0.02
2016,Kyrgyzstan,15-19,,FEMALE,36.59
2018,Kyrgyzstan,15-19,,FEMALE,34.60
2019,Kyrgyzstan,10-14,,FEMALE,0.03
2019,Kyrgyzstan,15-19,,FEMALE,36.56
2020,Kyrgyzstan,10-14,,FEMALE,0.03
2020,Kyrgyzstan,15-19,,FEMALE,32.56
2000,Latvia,10-14,,FEMALE,0.05
2000,Latvia,15-19,,FEMALE,18.23
2010,Czechia,10-14,,FEMALE,0.11
2010,Czechia,15-19,,FEMALE,11.49
2011,Czechia,15-19,,FEMALE,11.23
2012,Czechia,10-14,,FEMALE,0.09
2012,Czechia,15-19,,FEMALE,11.92
2013,Czechia,15-19,,FEMALE,11.69
2015,Czechia,15-19,,FEMALE,11.62
2015,Czechia,10-14,,FEMALE,0.10
2016,Czechia,10-14,,FEMALE,0.10
2018,Czechia,10-14,,FEMALE,0.09
2018,Czechia,15-19,,FEMALE,10.76
2019,Czechia,15-19,,FEMALE,9.86
2001,Latvia,15-19,,FEMALE,17.18
2001,Latvia,10-14,,FEMALE,0.07
2002,Latvia,10-14,,FEMALE,0.02
2002,Latvia,15-19,,FEMALE,16.01
2003,Latvia,15-19,,FEMALE,16.80
2003,Latvia,10-14,,FEMALE,0.02
2004,Latvia,10-14,,FEMALE,0.02
2004,Latvia,15-19,,FEMALE,16.32
2005,Latvia,15-19,,FEMALE,16.44
2006,Latvia,10-14,,FEMALE,0.08
2007,Latvia,10-14,,FEMALE,0.06
2008,Latvia,10-14,,FEMALE,0.06
2020,Czechia,15-19,,FEMALE,9.18
2020,Czechia,10-14,,FEMALE,0.07
2021,Czechia,10-14,,FEMALE,0.05
2021,Czechia,15-19,,FEMALE,8.81
2000,Denmark,10-14,,FEMALE,0.01
2001,Denmark,10-14,,FEMALE,0.03
2003,Denmark,10-14,,FEMALE,0.02
2006,Denmark,15-19,,FEMALE,5.88
2007,Denmark,15-19,,FEMALE,5.66
2007,Denmark,10-14,,FEMALE,0.03
2009,Denmark,10-14,,FEMALE,0.02
2009,Denmark,15-19,,FEMALE,5.45
2010,Denmark,15-19,,FEMALE,5.00
2011,Denmark,15-19,,FEMALE,4.57
2011,Denmark,10-14,,FEMALE,0.02
2012,Denmark,15-19,,FEMALE,4.40
2012,Denmark,10-14,,FEMALE,0.01
2013,Denmark,15-19,,FEMALE,4.24
2014,Denmark,15-19,,FEMALE,3.64
2015,Denmark,15-19,,FEMALE,3.40
2015,Denmark,10-14,,FEMALE,0.01
2017,Denmark,15-19,,FEMALE,2.78
2018,Denmark,15-19,,FEMALE,2.43
2018,Denmark,10-14,,FEMALE,0.00
2009,Latvia,15-19,,FEMALE,16.22
2010,Latvia,10-14,,FEMALE,0.04
2012,Latvia,10-14,,FEMALE,0.12
2012,Latvia,15-19,,FEMALE,15.32
2013,Latvia,15-19,,FEMALE,15.30
2013,Latvia,10-14,,FEMALE,0.11
2014,Latvia,10-14,,FEMALE,0.08
2014,Latvia,15-19,,FEMALE,15.43
2018,Latvia,15-19,,FEMALE,12.11
2019,Latvia,15-19,,FEMALE,12.55
2019,Latvia,10-14,,FEMALE,0.04
2020,Latvia,10-14,,FEMALE,0.04
2019,Denmark,10-14,,FEMALE,0.01
2019,Denmark,15-19,,FEMALE,2.02
2020,Denmark,15-19,,FEMALE,1.64
2020,Denmark,10-14,,FEMALE,0.01
2021,Denmark,10-14,,FEMALE,0.01
2021,Denmark,15-19,,FEMALE,1.32
2000,Estonia,10-14,,FEMALE,0.13
2000,Estonia,15-19,,FEMALE,26.33
2001,Estonia,15-19,,FEMALE,24.79
2001,Estonia,10-14,,FEMALE,0.10
2002,Estonia,10-14,,FEMALE,0.07
2003,Estonia,10-14,,FEMALE,0.14
2004,Estonia,10-14,,FEMALE,0.11
2004,Estonia,15-19,,FEMALE,22.61
2005,Estonia,15-19,,FEMALE,22.52
2005,Estonia,10-14,,FEMALE,0.12
2006,Estonia,10-14,,FEMALE,0.13
2006,Estonia,15-19,,FEMALE,22.87
2008,Estonia,10-14,,FEMALE,0.10
2009,Estonia,15-19,,FEMALE,21.03
2011,Estonia,10-14,,FEMALE,0.06
2012,Estonia,10-14,,FEMALE,0.06
2013,Estonia,10-14,,FEMALE,0.06
2013,Estonia,15-19,,FEMALE,16.39
2020,Latvia,15-19,,FEMALE,10.54
2021,Latvia,15-19,,FEMALE,10.00
2021,Latvia,10-14,,FEMALE,0.00
2000,Liechtenstein,15-19,,FEMALE,5.95
2000,Liechtenstein,10-14,,FEMALE,0.04
2001,Liechtenstein,15-19,,FEMALE,8.88
2001,Liechtenstein,10-14,,FEMALE,0.02
2002,Liechtenstein,10-14,,FEMALE,0.02
2003,Liechtenstein,10-14,,FEMALE,0.00
2004,Liechtenstein,10-14,,FEMALE,0.03
2004,Liechtenstein,15-19,,FEMALE,3.96
2005,Liechtenstein,10-14,,FEMALE,0.00
2014,Estonia,15-19,,FEMALE,15.60
2014,Estonia,10-14,,FEMALE,0.06
2015,Estonia,10-14,,FEMALE,0.11
2015,Estonia,15-19,,FEMALE,12.59
2017,Estonia,15-19,,FEMALE,10.10
2017,Estonia,10-14,,FEMALE,0.05
2018,Estonia,10-14,,FEMALE,0.10
2018,Estonia,15-19,,FEMALE,9.58
2019,Estonia,15-19,,FEMALE,8.52
2019,Estonia,10-14,,FEMALE,0.10
2020,Estonia,10-14,,FEMALE,0.05
2020,Estonia,15-19,,FEMALE,7.89
2006,Liechtenstein,10-14,,FEMALE,0.02
2006,Liechtenstein,15-19,,FEMALE,3.86
2007,Liechtenstein,10-14,,FEMALE,0.04
2008,Liechtenstein,10-14,,FEMALE,0.00
2008,Liechtenstein,15-19,,FEMALE,3.74
2009,Liechtenstein,15-19,,FEMALE,2.81
2009,Liechtenstein,10-14,,FEMALE,0.01
2010,Liechtenstein,10-14,,FEMALE,0.00
2010,Liechtenstein,15-19,,FEMALE,0.94
2011,Liechtenstein,15-19,,FEMALE,1.87
2011,Liechtenstein,10-14,,FEMALE,0.00
2012,Liechtenstein,10-14,,FEMALE,0.04
2013,Liechtenstein,10-14,,FEMALE,0.03
2014,Liechtenstein,10-14,,FEMALE,0.04
2015,Liechtenstein,10-14,,FEMALE,0.00
2016,Liechtenstein,15-19,,FEMALE,0.94
2016,Liechtenstein,10-14,,FEMALE,0.00
2017,Liechtenstein,15-19,,FEMALE,0.96
2018,Liechtenstein,15-19,,FEMALE,1.00
2019,Liechtenstein,15-19,,FEMALE,3.10
2020,Liechtenstein,15-19,,FEMALE,2.08
2000,Lithuania,10-14,,FEMALE,0.10
2000,Lithuania,15-19,,FEMALE,24.67
2001,Lithuania,10-14,,FEMALE,0.12
2002,Lithuania,10-14,,FEMALE,0.08
2002,Lithuania,15-19,,FEMALE,20.77
2003,Lithuania,15-19,,FEMALE,20.93
2003,Lithuania,10-14,,FEMALE,0.09
2004,Lithuania,15-19,,FEMALE,19.97
2005,Lithuania,15-19,,FEMALE,19.64
2006,Lithuania,10-14,,FEMALE,0.15
2007,Lithuania,10-14,,FEMALE,0.18
2009,Lithuania,10-14,,FEMALE,0.13
2009,Lithuania,15-19,,FEMALE,16.19
2012,Lithuania,15-19,,FEMALE,14.55
2013,Lithuania,15-19,,FEMALE,14.26
2013,Lithuania,10-14,,FEMALE,0.13
2014,Lithuania,15-19,,FEMALE,13.59
2016,Lithuania,10-14,,FEMALE,0.16
2017,Lithuania,10-14,,FEMALE,0.11
2017,Lithuania,15-19,,FEMALE,12.17
2018,Lithuania,15-19,,FEMALE,11.22
2018,Lithuania,10-14,,FEMALE,0.11
2019,Lithuania,10-14,,FEMALE,0.08
2019,Lithuania,15-19,,FEMALE,10.08
2020,Lithuania,15-19,,FEMALE,8.18
2020,Lithuania,10-14,,FEMALE,0.03
2000,Luxembourg,10-14,,FEMALE,0.27
2000,Luxembourg,15-19,,FEMALE,12.11
2001,Luxembourg,15-19,,FEMALE,12.43
2002,Luxembourg,15-19,,FEMALE,12.43
2003,Luxembourg,15-19,,FEMALE,11.07
2004,Luxembourg,15-19,,FEMALE,10.96
2004,Luxembourg,10-14,,FEMALE,0.12
2006,Luxembourg,10-14,,FEMALE,0.12
2007,Luxembourg,10-14,,FEMALE,0.00
2008,Luxembourg,10-14,,FEMALE,0.00
2008,Luxembourg,15-19,,FEMALE,8.69
2009,Luxembourg,10-14,,FEMALE,0.00
2010,Luxembourg,10-14,,FEMALE,0.11
2010,Luxembourg,15-19,,FEMALE,7.49
2011,Luxembourg,10-14,,FEMALE,0.00
2011,Luxembourg,15-19,,FEMALE,7.23
2012,Luxembourg,15-19,,FEMALE,6.50
2012,Luxembourg,10-14,,FEMALE,0.00
2014,Luxembourg,15-19,,FEMALE,5.67
2015,Luxembourg,15-19,,FEMALE,5.63
2015,Luxembourg,10-14,,FEMALE,0.07
2016,Luxembourg,10-14,,FEMALE,0.00
2016,Luxembourg,15-19,,FEMALE,4.91
2017,Luxembourg,15-19,,FEMALE,4.21
2017,Luxembourg,10-14,,FEMALE,0.00
2018,Luxembourg,15-19,,FEMALE,4.60
2019,Luxembourg,15-19,,FEMALE,3.98
2019,Luxembourg,10-14,,FEMALE,0.00
2020,Luxembourg,10-14,,FEMALE,0.00
2020,Luxembourg,15-19,,FEMALE,3.94
2000,Malta,10-14,,FEMALE,1.31
2000,Malta,15-19,,FEMALE,23.74
2001,Malta,15-19,,FEMALE,23.25
2001,Malta,10-14,,FEMALE,1.16
2008,Malta,10-14,,FEMALE,0.67
2008,Malta,15-19,,FEMALE,18.65
2009,Malta,10-14,,FEMALE,0.52
2010,Malta,10-14,,FEMALE,0.44
2010,Malta,15-19,,FEMALE,18.87
2011,Malta,15-19,,FEMALE,17.15
2012,Malta,15-19,,FEMALE,16.68
2012,Malta,10-14,,FEMALE,0.28
2013,Malta,10-14,,FEMALE,0.29
2014,Malta,10-14,,FEMALE,0.00
2015,Malta,10-14,,FEMALE,0.30
2016,Malta,10-14,,FEMALE,0.30
2016,Malta,15-19,,FEMALE,12.65
2017,Malta,15-19,,FEMALE,12.21
2017,Malta,10-14,,FEMALE,0.10
2018,Malta,10-14,,FEMALE,0.10
2018,Malta,15-19,,FEMALE,12.07
2019,Malta,15-19,,FEMALE,12.04
2019,Malta,10-14,,FEMALE,0.10
2020,Malta,10-14,,FEMALE,0.09
2020,Malta,15-19,,FEMALE,10.95
2000,Republic of Moldova,10-14,,FEMALE,0.10
2000,Republic of Moldova,15-19,,FEMALE,44.46
2001,Republic of Moldova,15-19,,FEMALE,40.81
2001,Republic of Moldova,10-14,,FEMALE,0.11
2002,Republic of Moldova,15-19,,FEMALE,35.61
2002,Republic of Moldova,10-14,,FEMALE,0.07
2003,Republic of Moldova,10-14,,FEMALE,0.11
2003,Republic of Moldova,15-19,,FEMALE,33.17
2004,Republic of Moldova,15-19,,FEMALE,32.22
2004,Republic of Moldova,10-14,,FEMALE,0.07
2005,Republic of Moldova,15-19,,FEMALE,31.13
2006,Republic of Moldova,15-19,,FEMALE,28.70
2008,Republic of Moldova,15-19,,FEMALE,26.00
2009,Republic of Moldova,15-19,,FEMALE,26.96
2009,Republic of Moldova,10-14,,FEMALE,0.09
2010,Republic of Moldova,10-14,,FEMALE,0.07
2010,Republic of Moldova,15-19,,FEMALE,26.70
2011,Republic of Moldova,15-19,,FEMALE,25.66
2011,Republic of Moldova,10-14,,FEMALE,0.07
2013,Republic of Moldova,15-19,,FEMALE,27.12
2016,Republic of Moldova,10-14,,FEMALE,0.13
2018,Republic of Moldova,10-14,,FEMALE,0.07
2018,Republic of Moldova,15-19,,FEMALE,30.04
2019,Republic of Moldova,15-19,,FEMALE,27.20
2020,Republic of Moldova,10-14,,FEMALE,0.10
2020,Republic of Moldova,15-19,,FEMALE,25.82
2021,Republic of Moldova,15-19,,FEMALE,24.73
2000,Montenegro,15-19,,FEMALE,21.07
2000,Montenegro,10-14,,FEMALE,0.00
2001,Montenegro,15-19,,FEMALE,20.06
2003,Montenegro,15-19,,FEMALE,17.19
2003,Montenegro,10-14,,FEMALE,0.00
2004,Montenegro,10-14,,FEMALE,0.09
2005,Montenegro,10-14,,FEMALE,0.14
2007,Montenegro,15-19,,FEMALE,17.56
2008,Montenegro,10-14,,FEMALE,0.24
2010,Montenegro,10-14,,FEMALE,0.25
2010,Montenegro,15-19,,FEMALE,16.78
2011,Montenegro,10-14,,FEMALE,0.25
2011,Montenegro,15-19,,FEMALE,14.26
2012,Montenegro,15-19,,FEMALE,13.31
2013,Montenegro,10-14,,FEMALE,0.15
2014,Montenegro,10-14,,FEMALE,0.16
2015,Montenegro,10-14,,FEMALE,0.11
2015,Montenegro,15-19,,FEMALE,11.08
2016,Montenegro,10-14,,FEMALE,0.17
2017,Montenegro,15-19,,FEMALE,10.06
2017,Montenegro,10-14,,FEMALE,0.11
2018,Montenegro,15-19,,FEMALE,9.70
2019,Montenegro,15-19,,FEMALE,11.44
2019,Montenegro,10-14,,FEMALE,0.11
2020,Montenegro,10-14,,FEMALE,0.11
2020,Montenegro,15-19,,FEMALE,9.47
2021,Montenegro,15-19,,FEMALE,9.46
2021,Montenegro,10-14,,FEMALE,0.11
2000,Netherlands,10-14,,FEMALE,0.07
2000,Netherlands,15-19,,FEMALE,7.36
2001,Netherlands,10-14,,FEMALE,0.07
2002,Netherlands,10-14,,FEMALE,0.06
2003,Netherlands,10-14,,FEMALE,0.05
2004,Netherlands,15-19,,FEMALE,6.29
2005,Netherlands,10-14,,FEMALE,0.05
2008,Netherlands,10-14,,FEMALE,0.05
2008,Netherlands,15-19,,FEMALE,5.16
2011,Netherlands,10-14,,FEMALE,0.04
2013,Netherlands,10-14,,FEMALE,0.04
2013,Netherlands,15-19,,FEMALE,3.89
2014,Netherlands,15-19,,FEMALE,3.67
2015,Netherlands,10-14,,FEMALE,0.03
2016,Netherlands,10-14,,FEMALE,0.02
2016,Netherlands,15-19,,FEMALE,2.96
2017,Netherlands,15-19,,FEMALE,2.77
2017,Netherlands,10-14,,FEMALE,0.02
2018,Netherlands,10-14,,FEMALE,0.02
2018,Netherlands,15-19,,FEMALE,2.57
2019,Netherlands,15-19,,FEMALE,2.45
2019,Netherlands,10-14,,FEMALE,0.01
2020,Netherlands,10-14,,FEMALE,0.00
2020,Netherlands,15-19,,FEMALE,2.35
2000,Norway,10-14,,FEMALE,0.02
2001,Norway,15-19,,FEMALE,11.05
2002,Norway,10-14,,FEMALE,0.05
2002,Norway,15-19,,FEMALE,10.08
2006,Norway,10-14,,FEMALE,0.03
2006,Norway,15-19,,FEMALE,8.71
2007,Norway,15-19,,FEMALE,9.08
2010,Norway,10-14,,FEMALE,0.03
2011,Norway,10-14,,FEMALE,0.02
2011,Norway,15-19,,FEMALE,7.11
2012,Norway,10-14,,FEMALE,0.02
2013,Norway,10-14,,FEMALE,0.01
2013,Norway,15-19,,FEMALE,5.64
2014,Norway,15-19,,FEMALE,5.04
2014,Norway,10-14,,FEMALE,0.01
2015,Norway,15-19,,FEMALE,4.62
2016,Norway,15-19,,FEMALE,3.89
2016,Norway,10-14,,FEMALE,0.00
2017,Norway,10-14,,FEMALE,0.00
2017,Norway,15-19,,FEMALE,2.99
2018,Norway,15-19,,FEMALE,2.55
2018,Norway,10-14,,FEMALE,0.00
2019,Norway,10-14,,FEMALE,0.00
2019,Norway,15-19,,FEMALE,2.26
2020,Norway,15-19,,FEMALE,1.66
2020,Norway,10-14,,FEMALE,0.00
2000,Poland,10-14,,FEMALE,0.07
2001,Poland,10-14,,FEMALE,0.07
2001,Poland,15-19,,FEMALE,15.85
2002,Poland,15-19,,FEMALE,15.15
2002,Poland,10-14,,FEMALE,0.06
2007,Poland,15-19,,FEMALE,14.77
2007,Poland,10-14,,FEMALE,0.09
2009,Poland,10-14,,FEMALE,0.10
2010,Poland,10-14,,FEMALE,0.11
2010,Poland,15-19,,FEMALE,15.10
2011,Poland,15-19,,FEMALE,13.86
2012,Poland,10-14,,FEMALE,0.10
2012,Poland,15-19,,FEMALE,14.21
2013,Poland,15-19,,FEMALE,13.57
2014,Poland,10-14,,FEMALE,0.09
2014,Poland,15-19,,FEMALE,12.94
2015,Poland,15-19,,FEMALE,12.18
2016,Poland,15-19,,FEMALE,11.84
2016,Poland,10-14,,FEMALE,0.09
2017,Poland,15-19,,FEMALE,10.89
2018,Poland,15-19,,FEMALE,10.20
2018,Poland,10-14,,FEMALE,0.07
2019,Poland,10-14,,FEMALE,0.07
2019,Poland,15-19,,FEMALE,9.23
2020,Poland,15-19,,FEMALE,8.15
2020,Poland,10-14,,FEMALE,0.04
2000,Portugal,15-19,,FEMALE,21.57
2001,Portugal,10-14,,FEMALE,0.53
2002,Portugal,10-14,,FEMALE,0.55
2002,Portugal,15-19,,FEMALE,20.87
2003,Portugal,15-19,,FEMALE,19.89
2006,Portugal,10-14,,FEMALE,0.44
2007,Portugal,10-14,,FEMALE,0.43
2007,Portugal,15-19,,FEMALE,16.82
2008,Portugal,15-19,,FEMALE,15.88
2009,Portugal,10-14,,FEMALE,0.39
2010,Portugal,10-14,,FEMALE,0.35
2011,Portugal,10-14,,FEMALE,0.36
2011,Portugal,15-19,,FEMALE,13.09
2012,Portugal,15-19,,FEMALE,11.94
2012,Portugal,10-14,,FEMALE,0.33
2013,Portugal,10-14,,FEMALE,0.32
2015,Portugal,10-14,,FEMALE,0.28
2016,Portugal,10-14,,FEMALE,0.28
2017,Portugal,10-14,,FEMALE,0.27
2017,Portugal,15-19,,FEMALE,7.84
2018,Portugal,15-19,,FEMALE,7.35
2018,Portugal,10-14,,FEMALE,0.23
2019,Portugal,10-14,,FEMALE,0.19
2020,Portugal,15-19,,FEMALE,6.55
2021,Portugal,10-14,,FEMALE,0.11
2021,Portugal,15-19,,FEMALE,5.72
2000,Romania,10-14,,FEMALE,0.63
2001,Romania,15-19,,FEMALE,35.61
2002,Romania,10-14,,FEMALE,0.69
2004,Romania,10-14,,FEMALE,0.80
2005,Romania,15-19,,FEMALE,37.43
2006,Romania,15-19,,FEMALE,39.29
2007,Romania,15-19,,FEMALE,39.37
2008,Romania,10-14,,FEMALE,1.24
2010,Romania,10-14,,FEMALE,1.37
2010,Romania,15-19,,FEMALE,39.95
2011,Romania,10-14,,FEMALE,1.41
2013,Romania,10-14,,FEMALE,1.36
2014,Romania,10-14,,FEMALE,1.40
2015,Romania,15-19,,FEMALE,36.32
2016,Romania,15-19,,FEMALE,37.66
2016,Romania,10-14,,FEMALE,1.42
2017,Romania,10-14,,FEMALE,1.49
2017,Romania,15-19,,FEMALE,37.87
2018,Romania,15-19,,FEMALE,36.37
2018,Romania,10-14,,FEMALE,1.41
2019,Romania,10-14,,FEMALE,1.45
2019,Romania,15-19,,FEMALE,35.88
2020,Romania,15-19,,FEMALE,34.98
2020,Romania,10-14,,FEMALE,1.42
2004,Serbia,15-19,,FEMALE,24.59
2005,Serbia,15-19,,FEMALE,23.09
2005,Serbia,10-14,,FEMALE,0.29
2006,Serbia,15-19,,FEMALE,22.78
2006,Serbia,10-14,,FEMALE,0.27
2007,Serbia,15-19,,FEMALE,22.28
2007,Serbia,10-14,,FEMALE,0.34
2008,Serbia,10-14,,FEMALE,0.31
2008,Serbia,15-19,,FEMALE,22.04
2009,Serbia,15-19,,FEMALE,21.66
2009,Serbia,10-14,,FEMALE,0.45
2010,Serbia,10-14,,FEMALE,0.33
2010,Serbia,15-19,,FEMALE,20.01
2011,Serbia,15-19,,FEMALE,18.97
2011,Serbia,10-14,,FEMALE,0.28
2012,Serbia,10-14,,FEMALE,0.36
2012,Serbia,15-19,,FEMALE,19.17
2013,Serbia,15-19,,FEMALE,18.05
2013,Serbia,10-14,,FEMALE,0.25
2014,Serbia,10-14,,FEMALE,0.31
2014,Serbia,15-19,,FEMALE,17.88
2015,Serbia,15-19,,FEMALE,16.39
2015,Serbia,10-14,,FEMALE,0.21
2016,Serbia,15-19,,FEMALE,15.35
2016,Serbia,10-14,,FEMALE,0.28
2017,Serbia,10-14,,FEMALE,0.26
2017,Serbia,15-19,,FEMALE,15.17
2018,Serbia,15-19,,FEMALE,14.00
2018,Serbia,10-14,,FEMALE,0.29
2019,Serbia,10-14,,FEMALE,0.27
2019,Serbia,15-19,,FEMALE,13.64
2020,Serbia,15-19,,FEMALE,13.60
2020,Serbia,10-14,,FEMALE,0.23
2000,Slovakia,10-14,,FEMALE,0.27
2001,Slovakia,10-14,,FEMALE,0.35
2001,Slovakia,15-19,,FEMALE,21.13
2002,Slovakia,15-19,,FEMALE,21.15
2002,Slovakia,10-14,,FEMALE,0.31
2003,Slovakia,15-19,,FEMALE,20.56
2003,Slovakia,10-14,,FEMALE,0.28
2004,Slovakia,10-14,,FEMALE,0.31
2005,Slovakia,15-19,,FEMALE,20.29
2007,Slovakia,10-14,,FEMALE,0.38
2007,Slovakia,15-19,,FEMALE,20.69
2008,Slovakia,15-19,,FEMALE,21.57
2009,Slovakia,15-19,,FEMALE,21.82
2011,Slovakia,10-14,,FEMALE,0.49
2011,Slovakia,15-19,,FEMALE,21.96
2013,Slovakia,10-14,,FEMALE,0.47
2014,Slovakia,15-19,,FEMALE,24.29
2015,Slovakia,15-19,,FEMALE,24.26
2016,Slovakia,10-14,,FEMALE,0.37
2018,Slovakia,15-19,,FEMALE,26.33
2019,Slovakia,10-14,,FEMALE,0.28
2019,Slovakia,15-19,,FEMALE,26.88
2020,Slovakia,10-14,,FEMALE,0.34
2000,Slovenia,10-14,,FEMALE,0.03
2001,Slovenia,10-14,,FEMALE,0.03
2001,Slovenia,15-19,,FEMALE,6.72
2003,Slovenia,10-14,,FEMALE,0.06
2006,Slovenia,10-14,,FEMALE,0.03
2007,Slovenia,10-14,,FEMALE,0.03
2007,Slovenia,15-19,,FEMALE,5.12
2008,Slovenia,15-19,,FEMALE,5.13
2008,Slovenia,10-14,,FEMALE,0.07
2009,Slovenia,10-14,,FEMALE,0.04
2010,Slovenia,10-14,,FEMALE,0.04
2010,Slovenia,15-19,,FEMALE,4.94
2011,Slovenia,10-14,,FEMALE,0.04
2013,Slovenia,15-19,,FEMALE,4.65
2015,Slovenia,15-19,,FEMALE,4.53
2015,Slovenia,10-14,,FEMALE,0.08
2016,Slovenia,10-14,,FEMALE,0.08
2017,Slovenia,10-14,,FEMALE,0.07
2019,Slovenia,15-19,,FEMALE,4.57
2019,Slovenia,10-14,,FEMALE,0.11
2020,Slovenia,10-14,,FEMALE,0.08
2020,Slovenia,15-19,,FEMALE,4.23
