Year,GeoAreaName,Activity,Value
2000,Armenia,ISIC4_A01_A0210_A0322,24.91
2000,Armenia,ISIC4_GTT,11.21
2000,Armenia,TOTAL,37.74
2000,Armenia,INDUSTRIES,1.62
2001,Armenia,TOTAL,34.82
2001,Armenia,ISIC4_GTT,10.36
2001,Armenia,ISIC4_A01_A0210_A0322,22.94
2001,Armenia,INDUSTRIES,1.51
2002,Armenia,TOTAL,34.94
2002,Armenia,ISIC4_A01_A0210_A0322,22.98
2002,Armenia,ISIC4_GTT,10.42
2002,Armenia,INDUSTRIES,1.54
2003,Armenia,ISIC4_A01_A0210_A0322,26.21
2003,Armenia,ISIC4_GTT,11.89
2003,Armenia,INDUSTRIES,1.76
2003,Armenia,TOTAL,39.86
2004,Armenia,TOTAL,50.49
2004,Armenia,ISIC4_GTT,15.06
2004,Armenia,INDUSTRIES,2.23
2004,Armenia,ISIC4_A01_A0210_A0322,33.2
2005,Armenia,INDUSTRIES,2.47
2005,Armenia,ISIC4_GTT,16.67
2005,Italy,INDUSTRIES,11.39
2005,Italy,ISIC4_GTT,7.84
2006,Italy,TOTAL,30.88
2006,Italy,INDUSTRIES,10.81
2006,Italy,ISIC4_GTT,7.88
2006,Italy,ISIC4_A01_A0210_A0322,12.19
2007,Italy,INDUSTRIES,10.22
2007,Italy,ISIC4_A01_A0210_A0322,11.3
2007,Italy,TOTAL,29.44
2007,Italy,ISIC4_GTT,7.93
2013,France,INDUSTRIES,16.55
2013,France,ISIC4_GTT,4.8
2013,France,TOTAL,23.77
2013,France,ISIC4_A01_A0210_A0322,2.43
2014,France,ISIC4_A01_A0210_A0322,1.85
2014,France,TOTAL,23.9
2014,France,ISIC4_GTT,4.62
2014,France,INDUSTRIES,17.42
2015,France,ISIC4_A01_A0210_A0322,2.81
2015,France,INDUSTRIES,17.23
2005,Armenia,TOTAL,55.9
2005,Armenia,ISIC4_A01_A0210_A0322,36.76
2006,Armenia,ISIC4_GTT,17.01
2006,Armenia,ISIC4_A01_A0210_A0322,37.5
2006,Armenia,INDUSTRIES,2.52
2006,Armenia,TOTAL,57.03
2007,Armenia,TOTAL,60.76
2007,Armenia,ISIC4_GTT,17.11
2007,Armenia,INDUSTRIES,2.97
2007,Armenia,ISIC4_A01_A0210_A0322,40.68
2015,France,ISIC4_GTT,4.57
2015,France,TOTAL,24.61
2016,France,ISIC4_A01_A0210_A0322,2.72
2016,France,TOTAL,23.14
2016,France,INDUSTRIES,15.89
2016,France,ISIC4_GTT,4.53
2017,France,ISIC4_GTT,4.72
2017,France,TOTAL,23.59
2017,France,INDUSTRIES,16.29
2017,France,ISIC4_A01_A0210_A0322,2.58
2008,Italy,ISIC4_GTT,7.99
2008,Italy,INDUSTRIES,9.66
2008,Italy,TOTAL,47.2
2008,Italy,ISIC4_A01_A0210_A0322,11.92
2009,Italy,TOTAL,29.6
2009,Italy,ISIC4_A01_A0210_A0322,12.49
2009,Italy,ISIC4_GTT,8.05
2009,Italy,INDUSTRIES,9.06
2010,Italy,INDUSTRIES,8.48
2010,Italy,ISIC4_GTT,8.12
2008,Armenia,ISIC4_GTT,17.03
2008,Armenia,INDUSTRIES,3.44
2008,Armenia,ISIC4_A01_A0210_A0322,37.49
2008,Armenia,TOTAL,57.96
2009,Armenia,INDUSTRIES,3.61
2009,Armenia,ISIC4_A01_A0210_A0322,30.74
2009,Armenia,TOTAL,49.71
2009,Armenia,ISIC4_GTT,15.36
2010,Armenia,TOTAL,42.89
2010,Armenia,ISIC4_GTT,14.09
2018,France,ISIC4_A01_A0210_A0322,2.61
2018,France,INDUSTRIES,16.3
2018,France,ISIC4_GTT,4.65
2018,France,TOTAL,23.57
2019,France,TOTAL,23
2019,France,INDUSTRIES,15.56
2019,France,ISIC4_A01_A0210_A0322,2.79
2019,France,ISIC4_GTT,4.65
2020,France,TOTAL,23
2020,France,ISIC4_GTT,4.65
2010,Italy,ISIC4_A01_A0210_A0322,13.09
2010,Italy,TOTAL,29.7
2011,Italy,TOTAL,29.79
2011,Italy,INDUSTRIES,7.9
2011,Italy,ISIC4_A01_A0210_A0322,13.69
2011,Italy,ISIC4_GTT,8.2
2012,Italy,TOTAL,29.88
2012,Italy,ISIC4_GTT,8.28
2012,Italy,INDUSTRIES,7.32
2012,Italy,ISIC4_A01_A0210_A0322,14.29
2010,Armenia,ISIC4_A01_A0210_A0322,24.96
2010,Armenia,INDUSTRIES,3.83
2011,Armenia,INDUSTRIES,3.83
2011,Armenia,ISIC4_A01_A0210_A0322,33.19
2011,Armenia,ISIC4_GTT,12.16
2011,Armenia,TOTAL,49.18
2012,Armenia,ISIC4_A01_A0210_A0322,42.53
2012,Armenia,TOTAL,59.33
2012,Armenia,ISIC4_GTT,12.11
2012,Armenia,INDUSTRIES,4.68
2013,Italy,INDUSTRIES,6.74
2013,Italy,ISIC4_GTT,8.32
2013,Italy,ISIC4_A01_A0210_A0322,14.88
2013,Italy,TOTAL,29.94
2014,Italy,INDUSTRIES,6.74
2014,Italy,ISIC4_GTT,8.31
2014,Italy,ISIC4_A01_A0210_A0322,14.88
2014,Italy,TOTAL,29.93
2015,Italy,ISIC4_A01_A0210_A0322,14.88
2015,Italy,INDUSTRIES,6.74
2020,France,ISIC4_A01_A0210_A0322,2.79
2020,France,INDUSTRIES,15.56
2000,Georgia,INDUSTRIES,0.64
2000,Georgia,ISIC4_GTT,1.09
2000,Georgia,ISIC4_A01_A0210_A0322,4.51
2000,Georgia,TOTAL,6.24
2001,Georgia,ISIC4_GTT,1.11
2001,Georgia,ISIC4_A01_A0210_A0322,4.29
2001,Georgia,TOTAL,6.17
2001,Georgia,INDUSTRIES,0.77
2013,Armenia,TOTAL,59.61
2013,Armenia,ISIC4_GTT,10.92
2013,Armenia,INDUSTRIES,2.49
2013,Armenia,ISIC4_A01_A0210_A0322,46.21
2014,Armenia,ISIC4_GTT,11
2014,Armenia,INDUSTRIES,3.48
2014,Armenia,TOTAL,57.7
2014,Armenia,ISIC4_A01_A0210_A0322,43.22
2015,Armenia,INDUSTRIES,2.21
2015,Armenia,ISIC4_A01_A0210_A0322,53.96
2015,Italy,TOTAL,29.92
2015,Italy,ISIC4_GTT,8.3
2016,Italy,ISIC4_GTT,8.23
2016,Italy,INDUSTRIES,6.74
2016,Italy,TOTAL,29.84
2016,Italy,ISIC4_A01_A0210_A0322,14.88
2017,Italy,ISIC4_A01_A0210_A0322,14.87
2017,Italy,TOTAL,29.76
2017,Italy,INDUSTRIES,6.74
2017,Italy,ISIC4_GTT,8.15
2018,Italy,ISIC4_GTT,8.07
2018,Italy,INDUSTRIES,6.74
2018,Italy,TOTAL,29.68
2018,Italy,ISIC4_A01_A0210_A0322,14.87
2019,Italy,TOTAL,29.75
2019,Italy,INDUSTRIES,6.74
2019,Italy,ISIC4_A01_A0210_A0322,14.87
2019,Italy,ISIC4_GTT,8.14
2020,Italy,TOTAL,29.81
2020,Italy,ISIC4_A01_A0210_A0322,14.87
2002,Georgia,TOTAL,6.11
2002,Georgia,ISIC4_A01_A0210_A0322,4.08
2002,Georgia,INDUSTRIES,0.9
2002,Georgia,ISIC4_GTT,1.12
2003,Georgia,ISIC4_GTT,1.14
2003,Georgia,INDUSTRIES,1.04
2003,Georgia,ISIC4_A01_A0210_A0322,3.87
2003,Georgia,TOTAL,6.04
2004,Georgia,ISIC4_A01_A0210_A0322,3.65
2004,Georgia,TOTAL,5.97
2004,Georgia,ISIC4_GTT,1.15
2004,Georgia,INDUSTRIES,1.17
2005,Georgia,INDUSTRIES,1.3
2005,Georgia,ISIC4_GTT,1.17
2005,Georgia,TOTAL,5.91
2005,Georgia,ISIC4_A01_A0210_A0322,3.44
2006,Georgia,ISIC4_A01_A0210_A0322,3.44
2006,Georgia,INDUSTRIES,1.31
2006,Georgia,TOTAL,5.92
2006,Georgia,ISIC4_GTT,1.17
2020,Italy,INDUSTRIES,6.74
2020,Italy,ISIC4_GTT,8.21
2000,Kazakhstan,ISIC4_GTT,3.01
2000,Kazakhstan,ISIC4_A01_A0210_A0322,19.42
2000,Kazakhstan,TOTAL,29.13
2000,Kazakhstan,INDUSTRIES,6.7
2001,Kazakhstan,INDUSTRIES,6.5
2001,Kazakhstan,ISIC4_A01_A0210_A0322,19.43
2001,Kazakhstan,ISIC4_GTT,2.96
2001,Kazakhstan,TOTAL,28.89
2015,Armenia,ISIC4_GTT,9.87
2015,Armenia,TOTAL,66.01
2016,Armenia,TOTAL,64.19
2016,Armenia,ISIC4_A01_A0210_A0322,51.35
2016,Armenia,ISIC4_GTT,10.7
2016,Armenia,INDUSTRIES,2.2
2017,Armenia,ISIC4_A01_A0210_A0322,42.29
2017,Armenia,INDUSTRIES,2.46
2017,Armenia,TOTAL,57.8
2017,Armenia,ISIC4_GTT,13.49
2007,Georgia,ISIC4_A01_A0210_A0322,3.45
2007,Georgia,TOTAL,5.93
2007,Georgia,ISIC4_GTT,1.17
2007,Georgia,INDUSTRIES,1.31
2008,Georgia,ISIC4_A01_A0210_A0322,3.46
2008,Georgia,ISIC4_GTT,1.17
2008,Georgia,INDUSTRIES,1.31
2008,Georgia,TOTAL,5.94
2009,Georgia,ISIC4_GTT,1.41
2009,Georgia,INDUSTRIES,1.23
2002,Kazakhstan,ISIC4_GTT,3.17
2002,Kazakhstan,TOTAL,30.87
2002,Kazakhstan,INDUSTRIES,6.67
2002,Kazakhstan,ISIC4_A01_A0210_A0322,21.03
2003,Kazakhstan,ISIC4_A01_A0210_A0322,21.76
2003,Kazakhstan,TOTAL,31.84
2003,Kazakhstan,ISIC4_GTT,3.29
2003,Kazakhstan,INDUSTRIES,6.8
2004,Kazakhstan,ISIC4_A01_A0210_A0322,22.59
2004,Kazakhstan,ISIC4_GTT,3.24
2009,Georgia,ISIC4_A01_A0210_A0322,3.21
2009,Georgia,TOTAL,5.84
2010,Georgia,INDUSTRIES,1.15
2010,Georgia,ISIC4_A01_A0210_A0322,2.96
2010,Georgia,TOTAL,5.75
2010,Georgia,ISIC4_GTT,1.64
2011,Georgia,ISIC4_GTT,1.88
2011,Georgia,TOTAL,5.65
2011,Georgia,ISIC4_A01_A0210_A0322,2.71
2011,Georgia,INDUSTRIES,1.06
2004,Kazakhstan,INDUSTRIES,6.96
2004,Kazakhstan,TOTAL,32.79
2005,Kazakhstan,INDUSTRIES,6.54
2005,Kazakhstan,ISIC4_A01_A0210_A0322,24.51
2005,Kazakhstan,TOTAL,34.4
2005,Kazakhstan,ISIC4_GTT,3.34
2006,Kazakhstan,TOTAL,29.46
2006,Kazakhstan,ISIC4_GTT,3.53
2006,Kazakhstan,ISIC4_A01_A0210_A0322,18.54
2006,Kazakhstan,INDUSTRIES,7.39
2012,Georgia,INDUSTRIES,0.98
2012,Georgia,ISIC4_A01_A0210_A0322,2.46
2012,Georgia,TOTAL,5.56
2012,Georgia,ISIC4_GTT,2.12
2013,Georgia,TOTAL,5.46
2013,Georgia,INDUSTRIES,0.9
2013,Georgia,ISIC4_A01_A0210_A0322,2.21
2013,Georgia,ISIC4_GTT,2.35
2014,Georgia,TOTAL,5.36
2014,Georgia,ISIC4_A01_A0210_A0322,1.96
2014,Georgia,INDUSTRIES,0.82
2014,Georgia,ISIC4_GTT,2.59
2015,Georgia,TOTAL,5.27
2015,Georgia,ISIC4_GTT,2.82
2015,Georgia,INDUSTRIES,0.74
2015,Georgia,ISIC4_A01_A0210_A0322,1.71
2016,Georgia,ISIC4_GTT,3.06
2016,Georgia,TOTAL,5.17
2016,Georgia,INDUSTRIES,0.66
2016,Georgia,ISIC4_A01_A0210_A0322,1.46
2017,Georgia,TOTAL,4.48
2017,Georgia,ISIC4_A01_A0210_A0322,1.58
2017,Georgia,ISIC4_GTT,2.22
2017,Georgia,INDUSTRIES,0.67
2018,Georgia,ISIC4_GTT,2.03
2018,Georgia,INDUSTRIES,0.68
2018,Georgia,ISIC4_A01_A0210_A0322,1.49
2018,Georgia,TOTAL,4.21
2019,Georgia,TOTAL,5.12
2019,Georgia,ISIC4_A01_A0210_A0322,1.93
2018,Armenia,TOTAL,54.75
2018,Armenia,ISIC4_GTT,14.16
2018,Armenia,ISIC4_A01_A0210_A0322,37.97
2018,Armenia,INDUSTRIES,2.62
2019,Armenia,INDUSTRIES,2.34
2019,Armenia,ISIC4_A01_A0210_A0322,43.05
2019,Armenia,ISIC4_GTT,12.41
2019,Armenia,TOTAL,57.8
2020,Armenia,ISIC4_GTT,13.18
2020,Armenia,INDUSTRIES,3.75
2007,Kazakhstan,INDUSTRIES,8.05
2007,Kazakhstan,TOTAL,31.64
2007,Kazakhstan,ISIC4_GTT,3.53
2007,Kazakhstan,ISIC4_A01_A0210_A0322,20.06
2008,Kazakhstan,INDUSTRIES,8.03
2008,Kazakhstan,TOTAL,28.39
2008,Kazakhstan,ISIC4_GTT,3.63
2008,Kazakhstan,ISIC4_A01_A0210_A0322,16.73
2009,Kazakhstan,ISIC4_A01_A0210_A0322,18.11
2009,Kazakhstan,INDUSTRIES,8.25
2009,Kazakhstan,TOTAL,29.88
2009,Kazakhstan,ISIC4_GTT,3.51
2010,Kazakhstan,INDUSTRIES,9.32
2010,Kazakhstan,ISIC4_GTT,4.18
2010,Kazakhstan,TOTAL,33.02
2010,Kazakhstan,ISIC4_A01_A0210_A0322,19.53
2011,Kazakhstan,INDUSTRIES,8.76
2011,Kazakhstan,TOTAL,30.44
2011,Kazakhstan,ISIC4_A01_A0210_A0322,18.17
2011,Kazakhstan,ISIC4_GTT,3.51
2012,Kazakhstan,ISIC4_GTT,3.45
2012,Kazakhstan,TOTAL,29.67
2012,Kazakhstan,INDUSTRIES,8.9
2012,Kazakhstan,ISIC4_A01_A0210_A0322,17.32
2013,Kazakhstan,TOTAL,31.25
2013,Kazakhstan,ISIC4_A01_A0210_A0322,18.99
2013,Kazakhstan,INDUSTRIES,9.09
2013,Kazakhstan,ISIC4_GTT,3.17
2014,Kazakhstan,ISIC4_GTT,3.27
2014,Kazakhstan,INDUSTRIES,10.24
2019,Georgia,ISIC4_GTT,2.13
2019,Georgia,INDUSTRIES,1.06
2020,Georgia,ISIC4_GTT,1.97
2020,Georgia,INDUSTRIES,1.11
2020,Georgia,ISIC4_A01_A0210_A0322,2.31
2020,Georgia,TOTAL,5.39
2000,Germany,ISIC4_GTT,15.59
2000,Germany,INDUSTRIES,45.51
2000,Germany,TOTAL,61.52
2000,Germany,ISIC4_A01_A0210_A0322,0.42
2020,Armenia,TOTAL,57.09
2020,Armenia,ISIC4_A01_A0210_A0322,40.16
2000,Belgium,TOTAL,92.54
2000,Belgium,ISIC4_A01_A0210_A0322,0.44
2000,Belgium,INDUSTRIES,82.92
2000,Belgium,ISIC4_GTT,9.19
2001,Belgium,TOTAL,87.65
2001,Belgium,ISIC4_GTT,9.11
2001,Belgium,ISIC4_A01_A0210_A0322,0.46
2001,Belgium,INDUSTRIES,78.08
2014,Kazakhstan,TOTAL,32.01
2014,Kazakhstan,ISIC4_A01_A0210_A0322,18.5
2015,Kazakhstan,INDUSTRIES,8.49
2015,Kazakhstan,ISIC4_GTT,3.21
2015,Kazakhstan,ISIC4_A01_A0210_A0322,18.35
2015,Kazakhstan,TOTAL,30.04
2016,Kazakhstan,ISIC4_GTT,2.98
2016,Kazakhstan,INDUSTRIES,8.7
2016,Kazakhstan,ISIC4_A01_A0210_A0322,18.31
2016,Kazakhstan,TOTAL,30
2001,Germany,ISIC4_GTT,15.65
2001,Germany,TOTAL,60.17
2001,Germany,INDUSTRIES,44.09
2001,Germany,ISIC4_A01_A0210_A0322,0.42
2002,Germany,ISIC4_A01_A0210_A0322,0.41
2002,Germany,TOTAL,58.63
2002,Germany,INDUSTRIES,42.99
2002,Germany,ISIC4_GTT,15.23
2003,Germany,ISIC4_GTT,14.82
2003,Germany,INDUSTRIES,41.89
2017,Kazakhstan,INDUSTRIES,8.89
2017,Kazakhstan,ISIC4_A01_A0210_A0322,19.25
2017,Kazakhstan,ISIC4_GTT,2.99
2017,Kazakhstan,TOTAL,31.14
2018,Kazakhstan,INDUSTRIES,8.38
2018,Kazakhstan,ISIC4_GTT,3.51
2018,Kazakhstan,TOTAL,32.65
2018,Kazakhstan,ISIC4_A01_A0210_A0322,20.76
2019,Kazakhstan,INDUSTRIES,7.08
2019,Kazakhstan,TOTAL,32.62
2003,Germany,TOTAL,57.1
2003,Germany,ISIC4_A01_A0210_A0322,0.39
2004,Germany,TOTAL,55.56
2004,Germany,ISIC4_A01_A0210_A0322,0.37
2004,Germany,INDUSTRIES,40.79
2004,Germany,ISIC4_GTT,14.4
2005,Germany,ISIC4_GTT,13.9
2005,Germany,INDUSTRIES,37.52
2005,Germany,TOTAL,51.78
2005,Germany,ISIC4_A01_A0210_A0322,0.35
2002,Belgium,ISIC4_GTT,9.04
2002,Belgium,ISIC4_A01_A0210_A0322,0.47
2002,Belgium,INDUSTRIES,73.24
2002,Belgium,TOTAL,82.75
2003,Belgium,INDUSTRIES,71.79
2003,Belgium,ISIC4_A01_A0210_A0322,0.48
2003,Belgium,TOTAL,81.32
2003,Belgium,ISIC4_GTT,9.05
2004,Belgium,ISIC4_GTT,9.06
2004,Belgium,TOTAL,79.88
2006,Germany,TOTAL,47.99
2006,Germany,ISIC4_GTT,13.36
2006,Germany,INDUSTRIES,34.31
2006,Germany,ISIC4_A01_A0210_A0322,0.33
2007,Germany,TOTAL,44.22
2007,Germany,ISIC4_A01_A0210_A0322,0.31
2007,Germany,ISIC4_GTT,12.76
2007,Germany,INDUSTRIES,31.15
2008,Germany,ISIC4_A01_A0210_A0322,0.33
2008,Germany,TOTAL,44.55
2004,Belgium,ISIC4_A01_A0210_A0322,0.43
2004,Belgium,INDUSTRIES,70.39
2005,Belgium,ISIC4_A01_A0210_A0322,0.43
2005,Belgium,ISIC4_GTT,9.07
2005,Belgium,INDUSTRIES,68.95
2005,Belgium,TOTAL,78.45
2006,Belgium,INDUSTRIES,67.93
2006,Belgium,TOTAL,77.4
2006,Belgium,ISIC4_A01_A0210_A0322,0.45
2006,Belgium,ISIC4_GTT,9.02
2008,Germany,ISIC4_GTT,12.72
2008,Germany,INDUSTRIES,31.49
2009,Germany,TOTAL,44.88
2009,Germany,ISIC4_A01_A0210_A0322,0.36
2009,Germany,INDUSTRIES,31.83
2009,Germany,ISIC4_GTT,12.69
2010,Germany,INDUSTRIES,32.18
2010,Germany,ISIC4_GTT,12.65
2010,Germany,ISIC4_A01_A0210_A0322,0.38
2010,Germany,TOTAL,45.22
2011,Germany,INDUSTRIES,28.78
2011,Germany,ISIC4_A01_A0210_A0322,0.41
2011,Germany,TOTAL,41.72
2011,Germany,ISIC4_GTT,12.53
2012,Germany,ISIC4_GTT,12.39
2012,Germany,INDUSTRIES,25.39
2012,Germany,ISIC4_A01_A0210_A0322,0.43
2012,Germany,TOTAL,38.21
2013,Germany,ISIC4_A01_A0210_A0322,0.45
2013,Germany,ISIC4_GTT,12.25
2007,Belgium,ISIC4_A01_A0210_A0322,0.45
2007,Belgium,TOTAL,76.34
2007,Belgium,ISIC4_GTT,8.97
2007,Belgium,INDUSTRIES,66.92
2008,Belgium,TOTAL,75.29
2008,Belgium,ISIC4_GTT,8.62
2008,Belgium,INDUSTRIES,66.19
2008,Belgium,ISIC4_A01_A0210_A0322,0.48
2009,Belgium,INDUSTRIES,64.57
2009,Belgium,ISIC4_A01_A0210_A0322,0.49
2013,Germany,INDUSTRIES,22.01
2013,Germany,TOTAL,34.71
2014,Germany,INDUSTRIES,21.61
2014,Germany,ISIC4_A01_A0210_A0322,0.46
2014,Germany,ISIC4_GTT,12.24
2014,Germany,TOTAL,34.31
2015,Germany,ISIC4_A01_A0210_A0322,0.46
2015,Germany,TOTAL,33.91
2015,Germany,INDUSTRIES,21.2
2015,Germany,ISIC4_GTT,12.24
2009,Belgium,ISIC4_GTT,8.67
2009,Belgium,TOTAL,73.73
2010,Belgium,TOTAL,73.13
2010,Belgium,ISIC4_GTT,9.19
2010,Belgium,INDUSTRIES,63.44
2010,Belgium,ISIC4_A01_A0210_A0322,0.5
2011,Belgium,INDUSTRIES,53.58
2011,Belgium,ISIC4_A01_A0210_A0322,0.44
2011,Belgium,TOTAL,62.43
2011,Belgium,ISIC4_GTT,8.42
2019,Kazakhstan,ISIC4_GTT,3.8
2019,Kazakhstan,ISIC4_A01_A0210_A0322,21.73
2020,Kazakhstan,TOTAL,34.1
2020,Kazakhstan,ISIC4_A01_A0210_A0322,21.39
2020,Kazakhstan,INDUSTRIES,8.83
2020,Kazakhstan,ISIC4_GTT,3.88
2000,Kyrgyzstan,ISIC4_GTT,2.08
2000,Kyrgyzstan,TOTAL,65.45
2000,Kyrgyzstan,INDUSTRIES,2.01
2000,Kyrgyzstan,ISIC4_A01_A0210_A0322,61.36
2016,Germany,TOTAL,33.5
2016,Germany,ISIC4_GTT,12.23
2016,Germany,INDUSTRIES,20.8
2016,Germany,ISIC4_A01_A0210_A0322,0.47
2017,Germany,INDUSTRIES,20.8
2017,Germany,ISIC4_A01_A0210_A0322,0.47
2017,Germany,TOTAL,33.5
2017,Germany,ISIC4_GTT,12.23
2018,Germany,ISIC4_GTT,12.23
2018,Germany,INDUSTRIES,20.8
2012,Belgium,ISIC4_A01_A0210_A0322,0.47
2012,Belgium,INDUSTRIES,55.19
2012,Belgium,TOTAL,65.11
2012,Belgium,ISIC4_GTT,9.45
2013,Belgium,ISIC4_A01_A0210_A0322,0.5
2013,Belgium,INDUSTRIES,49.5
2013,Belgium,TOTAL,59.32
2013,Belgium,ISIC4_GTT,9.32
2014,Belgium,ISIC4_GTT,9.36
2014,Belgium,TOTAL,55.97
2014,Belgium,INDUSTRIES,46.09
2014,Belgium,ISIC4_A01_A0210_A0322,0.52
2015,Belgium,INDUSTRIES,39.43
2015,Belgium,TOTAL,49.07
2015,Belgium,ISIC4_GTT,9.08
2015,Belgium,ISIC4_A01_A0210_A0322,0.55
2016,Belgium,ISIC4_GTT,9.23
2016,Belgium,INDUSTRIES,41.72
2016,Belgium,TOTAL,51.51
2016,Belgium,ISIC4_A01_A0210_A0322,0.57
2001,Kyrgyzstan,ISIC4_A01_A0210_A0322,58.88
2001,Kyrgyzstan,TOTAL,62.88
2001,Kyrgyzstan,INDUSTRIES,2.03
2001,Kyrgyzstan,ISIC4_GTT,1.96
2002,Kyrgyzstan,ISIC4_GTT,1.85
2002,Kyrgyzstan,INDUSTRIES,2.05
2002,Kyrgyzstan,TOTAL,60.31
2002,Kyrgyzstan,ISIC4_A01_A0210_A0322,56.41
2003,Kyrgyzstan,ISIC4_GTT,1.74
2003,Kyrgyzstan,TOTAL,57.74
2003,Kyrgyzstan,ISIC4_A01_A0210_A0322,53.94
2003,Kyrgyzstan,INDUSTRIES,2.06
2004,Kyrgyzstan,ISIC4_GTT,1.62
2004,Kyrgyzstan,TOTAL,55.17
2004,Kyrgyzstan,INDUSTRIES,2.08
2004,Kyrgyzstan,ISIC4_A01_A0210_A0322,51.47
2005,Kyrgyzstan,ISIC4_A01_A0210_A0322,49.01
2005,Kyrgyzstan,INDUSTRIES,2.09
2005,Kyrgyzstan,TOTAL,52.61
2005,Kyrgyzstan,ISIC4_GTT,1.51
2018,Germany,TOTAL,33.5
2018,Germany,ISIC4_A01_A0210_A0322,0.47
2019,Germany,ISIC4_A01_A0210_A0322,0.47
2019,Germany,TOTAL,33.5
2019,Germany,INDUSTRIES,20.8
2019,Germany,ISIC4_GTT,12.23
2020,Germany,INDUSTRIES,20.8
2020,Germany,ISIC4_GTT,12.23
2020,Germany,ISIC4_A01_A0210_A0322,0.47
2020,Germany,TOTAL,33.5
2006,Kyrgyzstan,INDUSTRIES,2.1
2006,Kyrgyzstan,ISIC4_GTT,1.4
2006,Kyrgyzstan,TOTAL,50.04
2006,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.54
2007,Kyrgyzstan,TOTAL,50.04
2007,Kyrgyzstan,INDUSTRIES,2.12
2007,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.51
2007,Kyrgyzstan,ISIC4_GTT,1.41
2008,Kyrgyzstan,INDUSTRIES,2.14
2008,Kyrgyzstan,ISIC4_GTT,1.42
2017,Belgium,ISIC4_GTT,9.08
2017,Belgium,INDUSTRIES,42.63
2017,Belgium,ISIC4_A01_A0210_A0322,0.56
2017,Belgium,TOTAL,53.96
2018,Belgium,TOTAL,51.29
2018,Belgium,ISIC4_GTT,8.89
2018,Belgium,INDUSTRIES,41.75
2018,Belgium,ISIC4_A01_A0210_A0322,0.65
2019,Belgium,TOTAL,51.58
2019,Belgium,ISIC4_GTT,8.94
2008,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.48
2008,Kyrgyzstan,TOTAL,50.04
2009,Kyrgyzstan,TOTAL,50.04
2009,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.45
2009,Kyrgyzstan,INDUSTRIES,2.16
2009,Kyrgyzstan,ISIC4_GTT,1.44
2010,Kyrgyzstan,TOTAL,50.04
2010,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.41
2010,Kyrgyzstan,INDUSTRIES,2.18
2010,Kyrgyzstan,ISIC4_GTT,1.45
2000,Greece,TOTAL,18.24
2000,Greece,INDUSTRIES,0.42
2000,Greece,ISIC4_A01_A0210_A0322,16.27
2000,Greece,ISIC4_GTT,1.55
2001,Greece,ISIC4_A01_A0210_A0322,16.44
2001,Greece,ISIC4_GTT,1.59
2001,Greece,INDUSTRIES,0.43
2001,Greece,TOTAL,18.46
2002,Greece,ISIC4_GTT,1.75
2002,Greece,INDUSTRIES,0.47
2011,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.38
2011,Kyrgyzstan,INDUSTRIES,2.19
2011,Kyrgyzstan,ISIC4_GTT,1.46
2011,Kyrgyzstan,TOTAL,50.04
2012,Kyrgyzstan,ISIC4_GTT,1.46
2012,Kyrgyzstan,INDUSTRIES,2.19
2012,Kyrgyzstan,TOTAL,50.04
2012,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.38
2013,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.38
2013,Kyrgyzstan,INDUSTRIES,2.19
2002,Greece,ISIC4_A01_A0210_A0322,16.99
2002,Greece,TOTAL,18.69
2003,Greece,ISIC4_GTT,1.71
2003,Greece,ISIC4_A01_A0210_A0322,16.79
2003,Greece,INDUSTRIES,0.46
2003,Greece,TOTAL,18.96
2004,Greece,TOTAL,19.23
2004,Greece,ISIC4_A01_A0210_A0322,17.19
2004,Greece,INDUSTRIES,0.32
2004,Greece,ISIC4_GTT,1.73
2013,Kyrgyzstan,TOTAL,50.04
2013,Kyrgyzstan,ISIC4_GTT,1.46
2014,Kyrgyzstan,INDUSTRIES,2.19
2014,Kyrgyzstan,ISIC4_GTT,1.46
2014,Kyrgyzstan,TOTAL,50.04
2014,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.38
2015,Kyrgyzstan,TOTAL,50.04
2015,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.38
2015,Kyrgyzstan,INDUSTRIES,2.19
2015,Kyrgyzstan,ISIC4_GTT,1.46
2016,Kyrgyzstan,ISIC4_GTT,1.46
2016,Kyrgyzstan,TOTAL,50.04
2016,Kyrgyzstan,INDUSTRIES,2.19
2016,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.38
2017,Kyrgyzstan,INDUSTRIES,2.19
2017,Kyrgyzstan,ISIC4_GTT,1.46
2017,Kyrgyzstan,TOTAL,50.04
2017,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.38
2018,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.38
2018,Kyrgyzstan,INDUSTRIES,2.19
2019,Belgium,INDUSTRIES,41.99
2019,Belgium,ISIC4_A01_A0210_A0322,0.66
2020,Belgium,ISIC4_GTT,8.94
