Year,GeoAreaName,Activity,Value
2004,Kyrgyzstan,ISIC4_C,15.24
2005,Kyrgyzstan,ISIC4_C,12.78
2006,Kyrgyzstan,ISIC4_C,10.93
2007,Kyrgyzstan,ISIC4_C,9.87
2004,Slovakia,ISIC4_C,20.4
2005,Slovakia,ISIC4_C,20.61
2006,Slovakia,ISIC4_C,20.66
2007,Slovakia,ISIC4_C,20.34
2008,Slovakia,ISIC4_C,19
2009,Slovakia,ISIC4_C,15.18
2010,Slovakia,ISIC4_C,18.03
2011,Slovakia,ISIC4_C,18.18
2012,Slovakia,ISIC4_C,18.14
2013,Slovakia,ISIC4_C,17.49
2008,Kyrgyzstan,ISIC4_C,13.15
2009,Kyrgyzstan,ISIC4_C,14.15
2010,Kyrgyzstan,ISIC4_C,16.86
2011,Kyrgyzstan,ISIC4_C,18.27
2012,Kyrgyzstan,ISIC4_C,12.07
2013,Kyrgyzstan,ISIC4_C,15.77
2014,Kyrgyzstan,ISIC4_C,13.68
2015,Kyrgyzstan,ISIC4_C,14.05
2016,Kyrgyzstan,ISIC4_C,15.43
2017,Kyrgyzstan,ISIC4_C,14.99
2014,Slovakia,ISIC4_C,19.31
2015,Slovakia,ISIC4_C,19.59
2016,Slovakia,ISIC4_C,18.6
2017,Slovakia,ISIC4_C,17.95
2018,Slovakia,ISIC4_C,18.88
2019,Slovakia,ISIC4_C,19.75
2020,Slovakia,ISIC4_C,18.11
2021,Slovakia,ISIC4_C,19.74
2000,Slovenia,ISIC4_C,21.66
2001,Slovenia,ISIC4_C,21.93
2018,Kyrgyzstan,ISIC4_C,14.26
2019,Kyrgyzstan,ISIC4_C,14.71
2020,Kyrgyzstan,ISIC4_C,14.46
2021,Kyrgyzstan,ISIC4_C,12.94
2000,Latvia,ISIC4_C,13.61
2001,Latvia,ISIC4_C,13.6
2002,Latvia,ISIC4_C,13.54
2003,Latvia,ISIC4_C,12.36
2004,Latvia,ISIC4_C,12.25
2005,Latvia,ISIC4_C,11.4
2006,Latvia,ISIC4_C,10.56
2007,Latvia,ISIC4_C,10.02
2008,Latvia,ISIC4_C,9.6
2009,Latvia,ISIC4_C,9.72
2010,Latvia,ISIC4_C,11.88
2011,Latvia,ISIC4_C,11.75
2012,Latvia,ISIC4_C,11.36
2013,Latvia,ISIC4_C,11.09
2014,Latvia,ISIC4_C,10.5
2015,Latvia,ISIC4_C,10.47
2002,Slovenia,ISIC4_C,21.54
2003,Slovenia,ISIC4_C,21.69
2004,Slovenia,ISIC4_C,21.44
2005,Slovenia,ISIC4_C,20.61
2006,Slovenia,ISIC4_C,20.47
2007,Slovenia,ISIC4_C,20.38
2008,Slovenia,ISIC4_C,19.2
2009,Slovenia,ISIC4_C,17.13
2010,Slovenia,ISIC4_C,17.48
2011,Slovenia,ISIC4_C,18.21
2012,Slovenia,ISIC4_C,18.73
2013,Slovenia,ISIC4_C,19.16
2014,Slovenia,ISIC4_C,19.62
2015,Slovenia,ISIC4_C,19.94
2016,Slovenia,ISIC4_C,20.17
2017,Slovenia,ISIC4_C,20.57
2018,Slovenia,ISIC4_C,20.31
2019,Slovenia,ISIC4_C,20.62
2020,Slovenia,ISIC4_C,20.54
2021,Slovenia,ISIC4_C,20.03
2016,Latvia,ISIC4_C,10.17
2017,Latvia,ISIC4_C,10.47
2018,Latvia,ISIC4_C,10.56
2019,Latvia,ISIC4_C,10.6
2020,Latvia,ISIC4_C,10.99
2021,Latvia,ISIC4_C,11.97
2000,Liechtenstein,ISIC4_C,33.6
2001,Liechtenstein,ISIC4_C,35.79
2002,Liechtenstein,ISIC4_C,36.61
2003,Liechtenstein,ISIC4_C,37.13
2004,Liechtenstein,ISIC4_C,36.73
2005,Liechtenstein,ISIC4_C,36.56
2006,Liechtenstein,ISIC4_C,35.92
2007,Liechtenstein,ISIC4_C,35.11
2008,Liechtenstein,ISIC4_C,36.88
2009,Liechtenstein,ISIC4_C,37.85
2010,Liechtenstein,ISIC4_C,36.29
2011,Liechtenstein,ISIC4_C,39.14
2012,Liechtenstein,ISIC4_C,38.52
2013,Liechtenstein,ISIC4_C,37.59
2014,Liechtenstein,ISIC4_C,36.77
2015,Liechtenstein,ISIC4_C,36.41
2016,Liechtenstein,ISIC4_C,36.87
2017,Liechtenstein,ISIC4_C,38.73
2018,Liechtenstein,ISIC4_C,36.54
2019,Liechtenstein,ISIC4_C,38.73
2020,Liechtenstein,ISIC4_C,38
2021,Liechtenstein,ISIC4_C,37.76
2000,Lithuania,ISIC4_C,16.78
2001,Lithuania,ISIC4_C,17.25
2002,Lithuania,ISIC4_C,16.31
2003,Lithuania,ISIC4_C,16.69
2004,Lithuania,ISIC4_C,18.24
2005,Lithuania,ISIC4_C,18.27
2006,Lithuania,ISIC4_C,17.59
2007,Lithuania,ISIC4_C,15.91
2008,Lithuania,ISIC4_C,15.72
2009,Lithuania,ISIC4_C,15.11
2010,Lithuania,ISIC4_C,16.93
2011,Lithuania,ISIC4_C,18.38
2000,Spain,ISIC4_C,16.23
2001,Spain,ISIC4_C,15.83
2002,Spain,ISIC4_C,15.24
2003,Spain,ISIC4_C,14.7
2004,Spain,ISIC4_C,14.17
2005,Spain,ISIC4_C,13.71
2006,Spain,ISIC4_C,13.34
2007,Spain,ISIC4_C,12.9
2008,Spain,ISIC4_C,12.7
2009,Spain,ISIC4_C,11.59
2012,Lithuania,ISIC4_C,18.71
2013,Lithuania,ISIC4_C,17.63
2014,Lithuania,ISIC4_C,17.37
2015,Lithuania,ISIC4_C,17.21
2016,Lithuania,ISIC4_C,16.9
2017,Lithuania,ISIC4_C,16.97
2018,Lithuania,ISIC4_C,16.58
2019,Lithuania,ISIC4_C,16.08
2020,Lithuania,ISIC4_C,15.58
2021,Lithuania,ISIC4_C,16.12
2000,Luxembourg,ISIC4_C,9.64
2001,Luxembourg,ISIC4_C,9.13
2002,Luxembourg,ISIC4_C,8.72
2003,Luxembourg,ISIC4_C,8.84
2004,Luxembourg,ISIC4_C,8.29
2005,Luxembourg,ISIC4_C,7.83
2006,Luxembourg,ISIC4_C,7.08
2007,Luxembourg,ISIC4_C,7.97
2008,Luxembourg,ISIC4_C,6.68
2009,Luxembourg,ISIC4_C,4.65
2010,Luxembourg,ISIC4_C,4.97
2011,Luxembourg,ISIC4_C,4.87
2012,Luxembourg,ISIC4_C,4.56
2013,Luxembourg,ISIC4_C,4.55
2014,Luxembourg,ISIC4_C,4.73
2015,Luxembourg,ISIC4_C,5.48
2016,Luxembourg,ISIC4_C,5.79
2017,Luxembourg,ISIC4_C,4.78
2018,Luxembourg,ISIC4_C,4.96
2019,Luxembourg,ISIC4_C,4.99
2010,Spain,ISIC4_C,11.4
2011,Spain,ISIC4_C,11.5
2012,Spain,ISIC4_C,11.12
2013,Spain,ISIC4_C,11.19
2014,Spain,ISIC4_C,11.3
2015,Spain,ISIC4_C,11.29
2016,Spain,ISIC4_C,11.26
2017,Spain,ISIC4_C,11.33
2018,Spain,ISIC4_C,11.03
2019,Spain,ISIC4_C,10.91
2020,Luxembourg,ISIC4_C,5.03
2021,Luxembourg,ISIC4_C,4.85
2000,Malta,ISIC4_C,19.31
2001,Malta,ISIC4_C,15.83
2002,Malta,ISIC4_C,15.59
2003,Malta,ISIC4_C,15.55
2004,Malta,ISIC4_C,13.53
2005,Malta,ISIC4_C,12.98
2006,Malta,ISIC4_C,12.44
2007,Malta,ISIC4_C,12.43
2008,Malta,ISIC4_C,13.51
2009,Malta,ISIC4_C,11.26
2010,Malta,ISIC4_C,11.24
2011,Malta,ISIC4_C,11.23
2012,Malta,ISIC4_C,10.94
2013,Malta,ISIC4_C,9.44
2014,Malta,ISIC4_C,8.52
2015,Malta,ISIC4_C,7.45
2016,Malta,ISIC4_C,7.19
2017,Malta,ISIC4_C,6.89
2020,Spain,ISIC4_C,11.01
2021,Spain,ISIC4_C,11.54
2000,Sweden,ISIC4_C,20.16
2001,Sweden,ISIC4_C,19.22
2002,Sweden,ISIC4_C,18.67
2003,Sweden,ISIC4_C,18.08
2004,Sweden,ISIC4_C,17.39
2005,Sweden,ISIC4_C,17.16
2006,Sweden,ISIC4_C,17.15
2007,Sweden,ISIC4_C,17.18
2008,Sweden,ISIC4_C,15.79
2009,Sweden,ISIC4_C,13.75
2010,Sweden,ISIC4_C,14.72
2011,Sweden,ISIC4_C,14.6
2012,Sweden,ISIC4_C,13.92
2013,Sweden,ISIC4_C,13.3
2014,Sweden,ISIC4_C,13.06
2015,Sweden,ISIC4_C,13.61
2016,Sweden,ISIC4_C,13.19
2017,Sweden,ISIC4_C,13.05
2018,Sweden,ISIC4_C,13.03
2019,Sweden,ISIC4_C,12.8
2020,Sweden,ISIC4_C,12.36
2021,Sweden,ISIC4_C,12.68
2000,Switzerland,ISIC4_C,17.73
2001,Switzerland,ISIC4_C,18.46
2002,Switzerland,ISIC4_C,18.87
2003,Switzerland,ISIC4_C,18.67
2004,Switzerland,ISIC4_C,18.6
2005,Switzerland,ISIC4_C,18.91
2006,Switzerland,ISIC4_C,19.25
2007,Switzerland,ISIC4_C,19.46
2008,Switzerland,ISIC4_C,19.54
2009,Switzerland,ISIC4_C,18.16
2010,Switzerland,ISIC4_C,18.17
2011,Switzerland,ISIC4_C,18.5
2012,Switzerland,ISIC4_C,18.06
2013,Switzerland,ISIC4_C,18.12
2014,Switzerland,ISIC4_C,17.92
2015,Switzerland,ISIC4_C,17.47
2016,Switzerland,ISIC4_C,17.77
2017,Switzerland,ISIC4_C,17.86
2018,Switzerland,ISIC4_C,18.01
2019,Switzerland,ISIC4_C,18.22
2020,Switzerland,ISIC4_C,18.14
2021,Switzerland,ISIC4_C,18.84
2000,Tajikistan,ISIC4_C,33.14
2001,Tajikistan,ISIC4_C,33.46
2002,Tajikistan,ISIC4_C,33.1
2003,Tajikistan,ISIC4_C,30.25
2004,Tajikistan,ISIC4_C,26.66
2005,Tajikistan,ISIC4_C,22.83
2006,Tajikistan,ISIC4_C,21.29
2007,Tajikistan,ISIC4_C,18.35
2008,Tajikistan,ISIC4_C,14.21
2009,Tajikistan,ISIC4_C,14.34
2010,Tajikistan,ISIC4_C,14.74
2011,Tajikistan,ISIC4_C,9.66
2012,Tajikistan,ISIC4_C,9.87
2013,Tajikistan,ISIC4_C,9.45
2014,Tajikistan,ISIC4_C,8.62
2015,Tajikistan,ISIC4_C,10.08
2016,Tajikistan,ISIC4_C,12.4
2017,Tajikistan,ISIC4_C,12.81
2018,Tajikistan,ISIC4_C,13.23
2019,Tajikistan,ISIC4_C,13.43
2020,Tajikistan,ISIC4_C,15.63
2021,Tajikistan,ISIC4_C,9.22
2000,Türkiye,ISIC4_C,18.71
2001,Türkiye,ISIC4_C,17.71
2002,Türkiye,ISIC4_C,16.93
2003,Türkiye,ISIC4_C,17.11
2004,Türkiye,ISIC4_C,16.95
2005,Türkiye,ISIC4_C,16.9
2006,Türkiye,ISIC4_C,17.06
2007,Türkiye,ISIC4_C,16.8
2008,Türkiye,ISIC4_C,16.26
2009,Türkiye,ISIC4_C,15.16
2010,Türkiye,ISIC4_C,15.05
2011,Türkiye,ISIC4_C,16.45
2012,Türkiye,ISIC4_C,15.83
2013,Türkiye,ISIC4_C,16.28
2014,Türkiye,ISIC4_C,16.77
2015,Türkiye,ISIC4_C,16.7
2016,Türkiye,ISIC4_C,16.6
2017,Türkiye,ISIC4_C,17.59
2018,Türkiye,ISIC4_C,19.04
2019,Türkiye,ISIC4_C,18.29
2020,Türkiye,ISIC4_C,19.13
2021,Türkiye,ISIC4_C,22.21
2000,Turkmenistan,ISIC4_C,33.01
2001,Turkmenistan,ISIC4_C,33.2
2002,Turkmenistan,ISIC4_C,30.76
2003,Turkmenistan,ISIC4_C,30.68
2004,Turkmenistan,ISIC4_C,29.87
2005,Turkmenistan,ISIC4_C,28.93
2006,Turkmenistan,ISIC4_C,28.13
2007,Turkmenistan,ISIC4_C,29.61
2008,Turkmenistan,ISIC4_C,47.46
2009,Turkmenistan,ISIC4_C,47.82
2010,Turkmenistan,ISIC4_C,46.4
2011,Turkmenistan,ISIC4_C,51.68
2012,Turkmenistan,ISIC4_C,52.25
2013,Turkmenistan,ISIC4_C,49.77
2014,Turkmenistan,ISIC4_C,47.6
2015,Turkmenistan,ISIC4_C,42.6
2016,Turkmenistan,ISIC4_C,40.36
2017,Turkmenistan,ISIC4_C,34.81
2018,Turkmenistan,ISIC4_C,34.01
2019,Turkmenistan,ISIC4_C,32.46
2020,Turkmenistan,ISIC4_C,33.76
2021,Turkmenistan,ISIC4_C,33.41
2000,Ukraine,ISIC4_C,17.39
2001,Ukraine,ISIC4_C,16.33
2002,Ukraine,ISIC4_C,16.93
2003,Ukraine,ISIC4_C,17.54
2004,Ukraine,ISIC4_C,17.51
2005,Ukraine,ISIC4_C,18.51
2006,Ukraine,ISIC4_C,18.75
2007,Ukraine,ISIC4_C,18.4
2008,Ukraine,ISIC4_C,15.89
2009,Ukraine,ISIC4_C,14.32
2010,Ukraine,ISIC4_C,13.22
2011,Ukraine,ISIC4_C,11.9
2012,Ukraine,ISIC4_C,12.38
2013,Ukraine,ISIC4_C,11.27
2014,Ukraine,ISIC4_C,12.23
2015,Ukraine,ISIC4_C,11.9
2016,Ukraine,ISIC4_C,12.22
2017,Ukraine,ISIC4_C,11.98
2018,Ukraine,ISIC4_C,11.53
2019,Ukraine,ISIC4_C,10.79
2020,Ukraine,ISIC4_C,10.1
2021,Ukraine,ISIC4_C,10.3
2000,North Macedonia,ISIC4_C,8.97
2001,North Macedonia,ISIC4_C,8.96
2002,North Macedonia,ISIC4_C,8.44
2003,North Macedonia,ISIC4_C,8.93
2004,North Macedonia,ISIC4_C,7.69
2005,North Macedonia,ISIC4_C,9.69
2006,North Macedonia,ISIC4_C,10.22
2007,North Macedonia,ISIC4_C,10.2
2008,North Macedonia,ISIC4_C,9.77
2009,North Macedonia,ISIC4_C,8.83
2010,North Macedonia,ISIC4_C,9.87
2011,North Macedonia,ISIC4_C,11.41
2012,North Macedonia,ISIC4_C,10.24
2013,North Macedonia,ISIC4_C,9.91
2014,North Macedonia,ISIC4_C,10.95
2015,North Macedonia,ISIC4_C,11.76
2016,North Macedonia,ISIC4_C,12.29
2017,North Macedonia,ISIC4_C,12.6
2018,North Macedonia,ISIC4_C,13.35
2019,North Macedonia,ISIC4_C,13.39
2020,North Macedonia,ISIC4_C,13.57
2021,North Macedonia,ISIC4_C,12.61
2000,Uzbekistan,ISIC4_C,6.61
2001,Uzbekistan,ISIC4_C,6.65
2002,Uzbekistan,ISIC4_C,6.82
2003,Uzbekistan,ISIC4_C,7.43
2004,Uzbekistan,ISIC4_C,8.23
2005,Uzbekistan,ISIC4_C,9.97
2006,Uzbekistan,ISIC4_C,10.14
2007,Uzbekistan,ISIC4_C,9.55
2008,Uzbekistan,ISIC4_C,10.68
2009,Uzbekistan,ISIC4_C,10.66
2010,Uzbekistan,ISIC4_C,10.18
2011,Uzbekistan,ISIC4_C,10.25
2012,Uzbekistan,ISIC4_C,10.54
2013,Uzbekistan,ISIC4_C,11.61
2014,Uzbekistan,ISIC4_C,12.69
2015,Uzbekistan,ISIC4_C,12.81
2016,Uzbekistan,ISIC4_C,13.65
2017,Uzbekistan,ISIC4_C,13.82
2018,Uzbekistan,ISIC4_C,16.24
2019,Uzbekistan,ISIC4_C,17.9
2020,Uzbekistan,ISIC4_C,19.64
2021,Uzbekistan,ISIC4_C,19.98
2018,Malta,ISIC4_C,6.8
2019,Malta,ISIC4_C,6.6
2020,Malta,ISIC4_C,7.14
2021,Malta,ISIC4_C,6.69
2018,Azerbaijan,ISIC4_C,4.62
2019,Azerbaijan,ISIC4_C,5
2020,Azerbaijan,ISIC4_C,6.1
2021,Azerbaijan,ISIC4_C,6.82
2021,Azerbaijan,ISIC4_C,6.82
