Year,GeoAreaName,Type of product,Value
2005,Bosnia and Herzegovina,ARM,1.88883
2005,Bosnia and Herzegovina,ALP,3.13294
2010,Bosnia and Herzegovina,TEX,7.45629
2020,Czechia,ARM,2.13078
2020,Czechia,AGR,10.10621
2020,Czechia,ALP,2.5419
2021,Czechia,TEX,6.29997
2021,Czechia,OIL,0
2021,Czechia,IND,2.38456
2021,Czechia,CLO,11.64236
2021,Czechia,ARM,2.13071
2021,Czechia,ALP,2.5427
2010,Bosnia and Herzegovina,OIL,0
2010,Bosnia and Herzegovina,IND,2.05345
2010,Bosnia and Herzegovina,CLO,12.07104
2010,Bosnia and Herzegovina,ARM,1.93747
2010,Bosnia and Herzegovina,ALP,2.75689
2010,Bosnia and Herzegovina,AGR,5.30725
2011,Bosnia and Herzegovina,IND,2.04646
2011,Bosnia and Herzegovina,CLO,12.02332
2011,Bosnia and Herzegovina,TEX,7.43306
2010,Georgia,ALP,1.41073
2010,Georgia,AGR,8.70376
2010,Georgia,OIL,0
2011,Georgia,IND,1.42227
2011,Georgia,CLO,10.96853
2011,Georgia,ARM,1.06449
2011,Georgia,ALP,1.37514
2011,Georgia,AGR,8.69893
2011,Georgia,TEX,4.92039
2011,Bosnia and Herzegovina,OIL,0
2011,Bosnia and Herzegovina,AGR,5.29839
2011,Bosnia and Herzegovina,ALP,2.74796
2011,Bosnia and Herzegovina,ARM,1.92516
2012,Bosnia and Herzegovina,TEX,6.90249
2012,Bosnia and Herzegovina,OIL,0
2012,Bosnia and Herzegovina,IND,2.23445
2012,Bosnia and Herzegovina,CLO,12.01758
2012,Bosnia and Herzegovina,ARM,1.92125
2012,Bosnia and Herzegovina,ALP,2.9245
2012,Bosnia and Herzegovina,AGR,5.22189
2013,Bosnia and Herzegovina,TEX,6.99648
2013,Bosnia and Herzegovina,OIL,0
2013,Bosnia and Herzegovina,IND,2.07578
2013,Bosnia and Herzegovina,CLO,12.02856
2013,Bosnia and Herzegovina,ARM,1.92125
2013,Bosnia and Herzegovina,ALP,2.7716
2013,Bosnia and Herzegovina,AGR,5.25902
2021,Czechia,AGR,10.08601
2000,Denmark,TEX,7.46439
2000,Denmark,OIL,0.4378
2000,Denmark,IND,1.14978
2000,Denmark,CLO,12.99631
2000,Denmark,ARM,1.72515
2000,Denmark,ALP,3.02529
2000,Denmark,AGR,26.12482
2005,Denmark,IND,1.04152
2011,Georgia,OIL,0
2012,Georgia,AGR,8.66874
2012,Georgia,TEX,4.91773
2012,Georgia,OIL,0
2012,Georgia,IND,1.26806
2012,Georgia,CLO,10.96779
2012,Georgia,ARM,1.4436
2012,Georgia,ALP,1.24812
2013,Georgia,TEX,4.91555
2005,Denmark,CLO,11.71202
2005,Denmark,ARM,1.86324
2005,Denmark,ALP,2.70641
2005,Denmark,AGR,25.04205
2005,Denmark,TEX,6.24481
2005,Denmark,OIL,0.22338
2010,Denmark,TEX,5.6233
2010,Denmark,OIL,0
2010,Denmark,IND,0.93747
2013,Georgia,OIL,0
2013,Georgia,IND,1.32522
2013,Georgia,CLO,10.96319
2013,Georgia,ARM,1.4436
2013,Georgia,ALP,1.29671
2013,Georgia,AGR,9.06674
2014,Georgia,TEX,4.91509
2014,Georgia,OIL,0
2014,Georgia,IND,1.26162
2014,Bosnia and Herzegovina,AGR,5.2616
2014,Bosnia and Herzegovina,OIL,0
2014,Bosnia and Herzegovina,TEX,6.92713
2014,Bosnia and Herzegovina,IND,2.23988
2014,Bosnia and Herzegovina,CLO,12.02713
2014,Bosnia and Herzegovina,ARM,1.92169
2014,Bosnia and Herzegovina,ALP,2.93213
2015,Bosnia and Herzegovina,ALP,2.83208
2015,Bosnia and Herzegovina,TEX,6.8678
2014,Georgia,CLO,10.96782
2014,Georgia,ALP,1.25203
2014,Georgia,ARM,1.44358
2014,Georgia,AGR,9.06944
2015,Georgia,TEX,4.97896
2015,Georgia,OIL,0
2015,Georgia,IND,1.13884
2015,Georgia,CLO,10.89677
2015,Georgia,ARM,1.44358
2010,Denmark,CLO,11.66379
2010,Denmark,ARM,1.87227
2010,Denmark,ALP,2.56171
2010,Denmark,AGR,24.94473
2011,Denmark,TEX,5.59506
2011,Denmark,OIL,0
2011,Denmark,IND,0.93221
2011,Denmark,CLO,11.66071
2011,Denmark,ALP,2.5559
2015,Bosnia and Herzegovina,OIL,0
2015,Bosnia and Herzegovina,IND,2.14283
2015,Bosnia and Herzegovina,CLO,11.94963
2015,Bosnia and Herzegovina,ARM,1.9217
2015,Bosnia and Herzegovina,AGR,5.25815
2016,Bosnia and Herzegovina,OIL,0
2016,Bosnia and Herzegovina,IND,2.13123
2016,Bosnia and Herzegovina,CLO,11.94564
2016,Bosnia and Herzegovina,ARM,1.92246
2015,Georgia,ALP,1.16959
2015,Georgia,AGR,8.96166
2016,Georgia,TEX,5.05103
2016,Georgia,OIL,0
2016,Georgia,IND,1.14806
2016,Georgia,CLO,10.8959
2016,Georgia,ARM,1.44361
2016,Georgia,ALP,1.17745
2016,Georgia,AGR,8.95342
2011,Denmark,AGR,24.93424
2011,Denmark,ARM,1.87227
2012,Denmark,CLO,11.67476
2012,Denmark,ARM,1.87477
2012,Denmark,ALP,1.92838
2012,Denmark,AGR,11.02941
2012,Denmark,TEX,5.6148
2012,Denmark,OIL,0
2012,Denmark,IND,0.9982
2016,Bosnia and Herzegovina,ALP,2.82001
2016,Bosnia and Herzegovina,TEX,6.87484
2016,Bosnia and Herzegovina,AGR,5.26362
2017,Bosnia and Herzegovina,ALP,2.92848
2017,Bosnia and Herzegovina,AGR,5.03696
2017,Bosnia and Herzegovina,TEX,6.80223
2017,Bosnia and Herzegovina,OIL,0
2017,Bosnia and Herzegovina,IND,2.22498
2017,Bosnia and Herzegovina,CLO,11.79269
2013,Denmark,TEX,5.5926
2013,Denmark,OIL,0
2013,Denmark,IND,0.99048
2013,Denmark,CLO,11.65568
2013,Denmark,ARM,1.87478
2013,Denmark,ALP,2.58875
2013,Denmark,AGR,24.69536
2014,Denmark,ARM,1.87471
2014,Denmark,ALP,2.60487
2017,Bosnia and Herzegovina,ARM,1.91978
2018,Bosnia and Herzegovina,ALP,2.85201
2018,Bosnia and Herzegovina,AGR,5.07876
2018,Bosnia and Herzegovina,CLO,11.95809
2018,Bosnia and Herzegovina,IND,2.14806
2018,Bosnia and Herzegovina,ARM,1.92163
2018,Bosnia and Herzegovina,TEX,6.81609
2018,Bosnia and Herzegovina,OIL,0
2019,Bosnia and Herzegovina,IND,2.12195
2017,Georgia,IND,1.26679
2017,Georgia,OIL,0
2017,Georgia,TEX,4.92845
2017,Georgia,CLO,10.71498
2017,Georgia,ARM,1.29975
2017,Georgia,ALP,1.24998
2017,Georgia,AGR,8.8955
2018,Georgia,AGR,8.87752
2018,Georgia,TEX,5.04853
2014,Denmark,AGR,24.70244
2014,Denmark,OIL,0
2014,Denmark,CLO,11.66553
2014,Denmark,IND,1.00757
2014,Denmark,TEX,5.5639
2015,Denmark,ARM,1.87473
2015,Denmark,ALP,2.68275
2015,Denmark,AGR,24.67772
2015,Denmark,TEX,5.86992
2019,Bosnia and Herzegovina,CLO,11.96038
2019,Bosnia and Herzegovina,ARM,1.92163
2019,Bosnia and Herzegovina,ALP,2.79936
2019,Bosnia and Herzegovina,AGR,5.35939
2019,Bosnia and Herzegovina,TEX,6.85479
2019,Bosnia and Herzegovina,OIL,0
2020,Bosnia and Herzegovina,AGR,5.36044
2020,Bosnia and Herzegovina,TEX,6.79889
2020,Bosnia and Herzegovina,OIL,0
2018,Georgia,OIL,0
2018,Georgia,IND,1.29434
2018,Georgia,CLO,10.89943
2018,Georgia,ARM,1.4436
2018,Georgia,ALP,1.26695
2019,Georgia,OIL,0
2019,Georgia,IND,1.30963
2019,Georgia,CLO,10.89948
2019,Georgia,ARM,1.4439
2020,Bosnia and Herzegovina,IND,2.11845
2020,Bosnia and Herzegovina,CLO,11.94887
2020,Bosnia and Herzegovina,ARM,1.92163
2020,Bosnia and Herzegovina,ALP,2.79424
2021,Bosnia and Herzegovina,TEX,6.80029
2021,Bosnia and Herzegovina,OIL,0
2021,Bosnia and Herzegovina,IND,2.11936
2021,Bosnia and Herzegovina,CLO,11.96033
2021,Bosnia and Herzegovina,ARM,1.92163
2015,Denmark,OIL,0
2015,Denmark,IND,1.09094
2015,Denmark,CLO,11.56013
2016,Denmark,TEX,5.87687
2016,Denmark,OIL,0
2016,Denmark,IND,1.06628
2016,Denmark,CLO,11.55541
2016,Denmark,ARM,1.87468
2016,Denmark,ALP,2.65964
2019,Georgia,ALP,1.28042
2019,Georgia,TEX,5.04627
2019,Georgia,AGR,8.78945
2020,Georgia,ALP,1.29517
2020,Georgia,AGR,8.78959
2020,Georgia,TEX,5.0354
2020,Georgia,OIL,0
2020,Georgia,IND,1.32712
2020,Georgia,CLO,10.89938
2011,Bulgaria,TEX,7.7805
2011,Bulgaria,IND,1.53466
2011,Bulgaria,CLO,12.08919
2011,Bulgaria,ARM,2.07746
2011,Bulgaria,ALP,3.51165
2011,Bulgaria,AGR,11.56107
2012,Bulgaria,IND,1.62303
2012,Bulgaria,CLO,12.09379
2012,Bulgaria,ARM,2.19676
2016,Denmark,AGR,24.69702
2017,Denmark,OIL,0
2017,Denmark,IND,1.04787
2017,Denmark,CLO,11.33474
2017,Denmark,ARM,1.83932
2017,Denmark,ALP,1.98388
2017,Denmark,TEX,5.69833
2017,Denmark,AGR,11.36648
2018,Denmark,IND,1.08842
2018,Denmark,ARM,1.87465
2018,Denmark,AGR,24.74032
2018,Denmark,ALP,2.68302
2018,Denmark,CLO,11.55053
2018,Denmark,TEX,5.87434
2018,Denmark,OIL,0
2019,Denmark,TEX,5.87708
2019,Denmark,OIL,0
2019,Denmark,IND,1.07052
2019,Denmark,CLO,11.55239
2019,Denmark,ARM,1.87472
2019,Denmark,ALP,2.51677
2019,Denmark,AGR,21.89402
2020,Denmark,IND,1.0622
2020,Denmark,CLO,11.54103
2020,Denmark,ARM,1.87472
2020,Denmark,ALP,2.50808
2020,Denmark,AGR,21.89442
2020,Denmark,TEX,5.83679
2020,Denmark,OIL,0
2021,Denmark,TEX,5.83977
2021,Denmark,CLO,11.55213
2021,Denmark,ARM,1.87471
2021,Denmark,ALP,2.51221
2021,Denmark,AGR,21.93004
2021,Denmark,IND,1.06327
2021,Denmark,OIL,0
2020,Georgia,ARM,1.4439
2021,Georgia,ARM,1.4439
2021,Georgia,CLO,10.89944
2021,Georgia,ALP,1.30124
2021,Georgia,AGR,8.79123
2021,Georgia,TEX,5.0352
2021,Georgia,OIL,0
2021,Georgia,IND,1.33429
2000,Germany,IND,2.09721
2000,Germany,CLO,13.05813
2000,Germany,ARM,1.90794
2000,Germany,ALP,2.22657
2000,Germany,AGR,10.86416
2000,Germany,TEX,6.81195
2000,Germany,OIL,0.4378
2005,Germany,AGR,10.42786
2005,Germany,TEX,5.631
2005,Germany,IND,1.92367
2021,Bosnia and Herzegovina,ALP,2.79583
2021,Bosnia and Herzegovina,AGR,5.35796
2000,Hungary,TEX,7.44888
2000,Hungary,IND,2.26326
2000,Hungary,CLO,12.91713
2000,Hungary,ARM,2.17835
2000,Hungary,ALP,2.63889
2000,Hungary,AGR,14.00718
2005,Hungary,ARM,2.14533
2005,Germany,OIL,0.22338
2005,Germany,CLO,11.72551
2005,Germany,ARM,1.8662
2005,Germany,ALP,2.06331
2010,Germany,AGR,10.73076
2010,Germany,TEX,5.15359
2010,Germany,OIL,0
2010,Germany,IND,1.56516
2010,Germany,CLO,11.63388
2005,Hungary,ALP,2.43884
2005,Hungary,AGR,14.04754
2005,Hungary,IND,2.06416
2005,Hungary,TEX,6.55655
2005,Hungary,CLO,11.8556
2010,Hungary,AGR,13.93932
2010,Hungary,TEX,6.37367
2010,Hungary,IND,1.79247
2010,Hungary,CLO,11.79327
2010,Germany,ARM,1.9563
2010,Germany,ALP,1.69246
2011,Germany,CLO,11.6072
2011,Germany,ARM,1.9563
2011,Germany,ALP,1.68854
2011,Germany,AGR,10.7052
2011,Germany,TEX,5.11095
2011,Germany,OIL,0
2011,Germany,IND,1.56117
2000,Estonia,OIL,0.24362
2000,Estonia,IND,1.87833
2000,Estonia,CLO,13.27438
2000,Estonia,ARM,2.68444
2000,Estonia,ALP,2.66268
2000,Estonia,AGR,29.30488
2000,Estonia,TEX,8.01318
2005,Estonia,ALP,2.15798
2005,Estonia,ARM,2.6936
2012,Germany,TEX,5.07045
2012,Germany,OIL,0
2012,Germany,IND,1.56652
2012,Germany,CLO,11.61058
2012,Germany,ARM,1.96268
2012,Germany,ALP,1.69273
2012,Germany,AGR,9.60535
2013,Germany,ALP,1.6925
2013,Germany,ARM,1.96268
2010,Hungary,ARM,2.26348
2010,Hungary,ALP,2.18659
2011,Hungary,TEX,6.35209
2011,Hungary,IND,1.78432
2011,Hungary,CLO,11.73435
2011,Hungary,ARM,2.25954
2011,Hungary,ALP,2.17765
2011,Hungary,AGR,13.92299
2012,Hungary,ALP,2.17524
2013,Germany,IND,1.56733
2013,Germany,TEX,5.04825
2013,Germany,OIL,0
2013,Germany,CLO,11.60381
2013,Germany,AGR,9.82681
2014,Germany,ARM,1.96245
2014,Germany,ALP,1.70061
2014,Germany,AGR,9.84228
2014,Germany,TEX,4.99732
2014,Germany,OIL,0
2014,Germany,IND,1.5755
2014,Germany,CLO,11.62124
2015,Germany,TEX,5.16969
2015,Germany,OIL,0
2015,Germany,IND,1.87146
2015,Germany,CLO,11.5135
2015,Germany,ARM,1.96248
2015,Germany,ALP,2.00065
2005,Estonia,TEX,7.0336
2005,Estonia,OIL,0.1243
2005,Estonia,IND,1.52531
2005,Estonia,AGR,24.78578
2005,Estonia,CLO,12.04635
2010,Estonia,ALP,2.46132
2010,Estonia,AGR,29.80607
2010,Estonia,TEX,6.77515
2010,Estonia,OIL,0
2010,Estonia,IND,1.62203
2010,Estonia,CLO,12.01533
2010,Estonia,ARM,2.69421
2011,Estonia,TEX,6.77096
2011,Estonia,OIL,0
2011,Estonia,IND,1.60962
2011,Estonia,CLO,11.99851
2011,Estonia,ARM,2.69421
2011,Estonia,ALP,2.44741
2012,Hungary,AGR,10.59462
2012,Hungary,TEX,6.24055
2012,Hungary,IND,1.84292
2012,Hungary,CLO,11.74704
2012,Hungary,ARM,2.26353
2013,Hungary,CLO,11.73814
2013,Hungary,ARM,2.26354
2013,Hungary,ALP,2.15703
2013,Hungary,AGR,11.83757
2015,Germany,AGR,9.7368
2016,Germany,CLO,11.50874
2016,Germany,ARM,1.9626
2016,Germany,ALP,1.95548
2016,Germany,AGR,9.77244
2016,Germany,OIL,0
2016,Germany,IND,1.82872
2016,Germany,TEX,5.18281
2017,Germany,CLO,11.28267
2017,Germany,ARM,1.93521
2017,Germany,ALP,1.87574
2017,Germany,AGR,9.81481
2017,Germany,TEX,4.99534
2017,Germany,OIL,0
2017,Germany,IND,1.80281
2018,Germany,TEX,5.17837
2018,Germany,OIL,0
2018,Germany,IND,1.66956
2011,Estonia,AGR,29.80795
2012,Estonia,ALP,2.34067
2012,Estonia,AGR,28.72481
2012,Estonia,TEX,6.72342
2012,Estonia,OIL,0
2012,Estonia,IND,1.55628
2012,Estonia,CLO,12.0016
2012,Estonia,ARM,2.69421
2013,Estonia,ALP,2.36214
2013,Hungary,IND,1.80293
2013,Hungary,TEX,6.27505
2014,Hungary,CLO,11.74873
2014,Hungary,ARM,2.25836
2014,Hungary,AGR,12.10771
2014,Hungary,ALP,2.20283
2014,Hungary,TEX,6.2218
2014,Hungary,IND,1.8466
2015,Hungary,TEX,6.24625
2018,Germany,CLO,11.51865
2018,Germany,ARM,1.96251
2018,Germany,ALP,1.69372
2018,Germany,AGR,9.6914
2019,Germany,IND,1.64929
2019,Germany,CLO,11.51987
2019,Germany,ARM,1.96275
2019,Germany,ALP,1.67464
2019,Germany,AGR,9.9549
2013,Estonia,AGR,28.77352
2013,Estonia,TEX,6.73282
2013,Estonia,OIL,0
2013,Estonia,IND,1.58424
2013,Estonia,CLO,11.95249
2013,Estonia,ARM,2.6943
2014,Estonia,TEX,6.71611
2014,Estonia,OIL,0
2014,Estonia,IND,1.55691
2015,Hungary,IND,2.00235
2015,Hungary,CLO,11.67569
2015,Hungary,ARM,2.25837
2015,Hungary,ALP,2.34691
2015,Hungary,AGR,12.08148
2016,Hungary,CLO,11.67213
2016,Hungary,ARM,2.26528
2016,Hungary,ALP,2.30518
2016,Hungary,AGR,12.09504
2014,Estonia,CLO,11.95077
2014,Estonia,ARM,2.69064
2014,Estonia,ALP,2.33602
2014,Estonia,AGR,28.67264
2015,Estonia,CLO,11.8952
2015,Estonia,ARM,2.69064
2015,Estonia,ALP,2.3828
2015,Estonia,AGR,28.39138
2015,Estonia,TEX,6.74248
2016,Hungary,TEX,6.25155
2016,Hungary,IND,1.96053
2017,Hungary,IND,2.0856
2017,Hungary,CLO,11.49992
2017,Hungary,ARM,2.24769
2017,Hungary,ALP,2.32241
2017,Hungary,AGR,10.80904
2017,Hungary,TEX,6.13365
2018,Hungary,ARM,2.26369
2015,Estonia,OIL,0
2015,Estonia,IND,1.6002
2016,Estonia,ALP,2.3482
2016,Estonia,ARM,2.69479
2016,Estonia,IND,1.56926
2016,Estonia,TEX,6.74805
2016,Estonia,OIL,0
2016,Estonia,CLO,11.89058
2016,Estonia,AGR,28.65915
2018,Hungary,ALP,2.26493
2018,Hungary,TEX,6.21754
2018,Hungary,IND,2.01948
2018,Hungary,CLO,11.67124
2018,Hungary,AGR,12.04474
2019,Hungary,TEX,6.23374
2019,Hungary,IND,1.9867
2019,Hungary,CLO,11.67303
2019,Hungary,ARM,2.26389
2019,Hungary,ALP,2.25258
2019,Hungary,AGR,13.10289
2020,Hungary,TEX,6.11047
2020,Hungary,IND,1.97101
2020,Hungary,CLO,11.66687
2020,Hungary,ARM,2.26389
2020,Hungary,ALP,2.23336
2020,Hungary,AGR,13.09042
2021,Hungary,AGR,13.08852
2017,Estonia,TEX,6.62538
2017,Estonia,OIL,0
2017,Estonia,IND,1.59484
2017,Estonia,CLO,11.7392
2017,Estonia,ARM,2.47167
2017,Estonia,ALP,2.36038
2017,Estonia,AGR,28.84344
2018,Estonia,ARM,2.69409
2018,Estonia,ALP,2.37067
2018,Estonia,AGR,28.55828
2018,Estonia,TEX,6.68499
2018,Estonia,OIL,0
2018,Estonia,IND,1.61052
2018,Estonia,CLO,11.90384
2019,Estonia,IND,1.52631
2019,Estonia,CLO,11.91175
2019,Estonia,ARM,2.69409
2019,Estonia,ALP,2.30235
2019,Germany,TEX,5.18694
2019,Germany,OIL,0
2020,Germany,AGR,9.94723
2020,Germany,ARM,1.96275
2020,Germany,CLO,11.5086
2020,Germany,OIL,0
2020,Germany,TEX,5.10665
2020,Germany,IND,1.64449
2020,Germany,ALP,1.66882
2021,Hungary,TEX,6.11136
2021,Hungary,IND,1.97187
2021,Hungary,CLO,11.67295
2021,Hungary,ARM,2.26381
2021,Hungary,ALP,2.23448
2000,Iceland,TEX,7.86826
2000,Iceland,IND,3.26149
2000,Iceland,CLO,12.52256
2000,Iceland,ARM,2.32575
2019,Estonia,AGR,29.33975
2019,Estonia,TEX,6.70991
2019,Estonia,OIL,0
2020,Estonia,ALP,2.26046
2020,Estonia,TEX,6.64889
2020,Estonia,OIL,0
2020,Estonia,IND,1.49591
2020,Estonia,CLO,11.88068
2020,Estonia,AGR,29.32056
2000,Iceland,ALP,3.3401
2000,Iceland,AGR,8.41604
2005,Iceland,ARM,2.33198
2005,Iceland,AGR,8.94446
2005,Iceland,CLO,12.06863
2005,Iceland,ALP,3.24331
2005,Iceland,TEX,6.3303
2005,Iceland,IND,3.18199
2010,Iceland,TEX,6.15935
2020,Estonia,ARM,2.69409
2021,Estonia,ALP,2.27039
2021,Estonia,AGR,29.27137
2021,Estonia,TEX,6.65145
2021,Estonia,OIL,0
2021,Estonia,IND,1.50406
2021,Estonia,CLO,11.91165
2021,Estonia,ARM,2.69409
2000,Finland,TEX,4.83313
2010,Iceland,IND,3.12579
2010,Iceland,CLO,11.91447
2010,Iceland,ARM,2.36131
2010,Iceland,ALP,3.17434
2010,Iceland,AGR,9.14193
2011,Iceland,ARM,2.35392
2011,Iceland,ALP,3.24363
2011,Iceland,AGR,9.05823
2011,Iceland,TEX,6.13807
2011,Iceland,IND,3.20205
2011,Iceland,CLO,11.91138
2012,Iceland,TEX,6.12321
2012,Iceland,IND,3.17811
2012,Iceland,CLO,11.96367
2012,Iceland,ARM,2.35392
2012,Iceland,ALP,3.15395
2012,Iceland,AGR,6.28202
2013,Iceland,ARM,2.35394
2000,Finland,OIL,0.4378
2000,Finland,IND,1.48837
2000,Finland,CLO,13.54848
2000,Finland,ARM,1.66619
2000,Finland,ALP,1.66214
2000,Finland,AGR,15.02425
2005,Finland,OIL,0.22338
2005,Finland,IND,1.21913
2005,Finland,CLO,12.16223
2005,Finland,ARM,1.5524
2005,Finland,ALP,1.41704
2005,Finland,TEX,3.93883
2005,Finland,AGR,14.42234
2010,Finland,IND,1.09036
2010,Finland,ARM,1.56795
2010,Finland,AGR,14.50163
2010,Finland,ALP,1.27796
2010,Finland,CLO,12.10121
2021,Germany,TEX,5.11076
2021,Germany,OIL,0
2021,Germany,IND,1.64497
2021,Germany,CLO,11.51956
2021,Germany,ARM,1.96268
2021,Germany,ALP,1.66922
2021,Germany,AGR,9.93403
2000,Greece,TEX,7.90967
2000,Greece,IND,2.13746
2000,Greece,CLO,14.59207
2000,Greece,ARM,1.87105
2000,Greece,ALP,4.38615
2000,Greece,AGR,11.9507
2005,Greece,AGR,11.92157
2005,Greece,TEX,5.75511
2005,Greece,IND,1.82779
2005,Greece,CLO,13.12094
2005,Greece,ARM,1.86601
2013,Iceland,ALP,3.13431
2013,Iceland,AGR,6.39452
2013,Iceland,IND,3.15527
2013,Iceland,CLO,11.95636
2013,Iceland,TEX,6.10593
2014,Iceland,TEX,6.10373
2014,Iceland,IND,3.15833
2014,Iceland,CLO,11.9532
2014,Iceland,ARM,2.35411
2005,Greece,ALP,3.71227
2010,Greece,AGR,11.98848
2010,Greece,ALP,3.59691
2010,Greece,ARM,1.88482
2010,Greece,CLO,13.03217
2010,Greece,TEX,5.08207
2010,Greece,IND,1.7217
2011,Greece,ALP,3.58674
2011,Greece,AGR,11.97397
2010,Finland,TEX,3.44515
2010,Finland,OIL,0
2011,Finland,TEX,3.41014
2011,Finland,OIL,0
2011,Finland,IND,1.08502
2011,Finland,CLO,12.08553
2011,Finland,ARM,1.56795
2011,Finland,ALP,1.27206
2011,Finland,AGR,14.47531
2012,Finland,IND,1.07062
2012,Finland,CLO,12.08701
2012,Finland,ARM,1.57235
2012,Finland,ALP,1.26172
2012,Finland,AGR,12.56574
2012,Finland,TEX,3.36721
2012,Finland,OIL,0
2013,Finland,TEX,3.33865
2013,Finland,CLO,12.07414
2013,Finland,ARM,1.57235
2013,Finland,ALP,1.28066
2013,Finland,AGR,14.49988
2013,Finland,OIL,0
2013,Finland,IND,1.07727
2014,Finland,TEX,3.28921
2014,Finland,OIL,0
2014,Finland,IND,1.06748
2014,Finland,CLO,12.07336
2014,Iceland,ALP,3.1364
2014,Iceland,AGR,6.3981
2015,Iceland,IND,3.16872
2015,Iceland,CLO,11.89807
2015,Iceland,ARM,2.35411
2015,Iceland,ALP,3.14774
2015,Iceland,AGR,6.36619
2015,Iceland,TEX,6.18325
2016,Iceland,TEX,6.15594
2014,Finland,ARM,1.57224
2014,Finland,ALP,1.27111
2014,Finland,AGR,14.51413
2015,Finland,CLO,11.98729
2015,Finland,ARM,1.57224
2015,Finland,ALP,1.40892
2015,Finland,AGR,14.49334
2015,Finland,TEX,3.48813
2015,Finland,OIL,0
2016,Iceland,IND,3.17303
2016,Iceland,CLO,11.8935
2016,Iceland,ARM,2.35454
2016,Iceland,ALP,3.1461
2016,Iceland,AGR,6.39227
2017,Iceland,ARM,2.21029
2017,Iceland,ALP,3.0885
2017,Iceland,AGR,6.43421
2017,Iceland,CLO,11.75352
2011,Greece,TEX,5.04079
2011,Greece,IND,1.71311
2011,Greece,CLO,13.00042
2011,Greece,ARM,1.88482
2012,Greece,TEX,5.01195
2012,Greece,IND,1.7676
2012,Greece,CLO,13.0032
2012,Greece,ARM,1.8851
2012,Greece,ALP,3.78447
2015,Finland,IND,1.18626
2016,Finland,TEX,3.53182
2016,Finland,OIL,0
2016,Finland,IND,1.16797
2016,Finland,CLO,11.98073
2016,Finland,ARM,1.57228
2016,Finland,ALP,1.38385
2016,Finland,AGR,14.50653
2017,Finland,AGR,13.93479
2012,Greece,AGR,11.72638
2013,Greece,ARM,1.8851
2013,Greece,ALP,3.80337
2013,Greece,AGR,11.81321
2013,Greece,TEX,4.98368
2013,Greece,IND,1.76856
2013,Greece,CLO,12.98531
2014,Greece,ALP,3.80892
2014,Greece,ARM,1.88534
2017,Iceland,IND,3.13704
2017,Iceland,TEX,6.09003
2018,Iceland,ALP,3.11413
2018,Iceland,AGR,6.47354
2018,Iceland,TEX,6.15167
2018,Iceland,IND,3.161
2018,Iceland,CLO,11.892
2018,Iceland,ARM,2.35412
2019,Iceland,TEX,6.15432
2017,Finland,CLO,11.74876
2017,Finland,ALP,1.33656
2017,Finland,ARM,1.56415
2017,Finland,IND,1.16972
2017,Finland,TEX,3.3431
2017,Finland,OIL,0
2018,Finland,ARM,1.57236
2018,Finland,ALP,1.2958
2018,Finland,AGR,14.62718
2018,Finland,TEX,3.52373
2018,Finland,OIL,0
2018,Finland,IND,1.14256
2018,Finland,CLO,11.97645
2019,Finland,TEX,3.52776
2019,Finland,OIL,0
2019,Finland,IND,1.12805
2019,Finland,CLO,11.98079
2019,Finland,ARM,1.57252
2019,Iceland,IND,3.16022
2019,Iceland,CLO,11.89457
2019,Iceland,ARM,2.35412
2019,Iceland,ALP,3.11697
2019,Iceland,AGR,7.93986
2020,Iceland,ALP,3.12898
2020,Iceland,AGR,7.94183
2020,Iceland,TEX,6.13279
2020,Iceland,IND,3.17263
2014,Greece,IND,1.76902
2014,Greece,TEX,4.9724
2014,Greece,CLO,13.00517
2014,Greece,AGR,11.83414
2015,Greece,CLO,12.89228
2015,Greece,ARM,1.88536
2015,Greece,ALP,3.81396
2015,Greece,AGR,11.79963
2015,Greece,TEX,5.26514
2019,Finland,ALP,1.27978
2019,Finland,AGR,15.05234
2020,Finland,IND,1.12152
2020,Finland,CLO,11.95419
2020,Finland,ARM,1.57252
2020,Finland,ALP,1.2711
2020,Finland,AGR,15.06402
2020,Finland,OIL,0
2020,Finland,TEX,3.50023
2015,Greece,IND,1.78221
2016,Greece,TEX,5.26943
2016,Greece,IND,1.77541
2016,Greece,CLO,12.88937
2016,Greece,ARM,1.88583
2016,Greece,ALP,3.81085
2016,Greece,AGR,11.81543
2017,Greece,IND,1.69782
2017,Greece,CLO,12.60779
2021,Finland,ARM,1.57252
2021,Finland,AGR,15.06675
2021,Finland,ALP,1.27178
2021,Finland,TEX,3.5054
2021,Finland,OIL,0
2021,Finland,IND,1.12197
2021,Finland,CLO,11.98023
2000,France,TEX,9.23767
2000,France,OIL,0.4378
2017,Greece,ARM,1.86712
2017,Greece,ALP,3.79564
2017,Greece,AGR,12.25006
2017,Greece,TEX,5.20901
2018,Greece,ALP,3.81587
2018,Greece,AGR,11.83898
2018,Greece,CLO,12.84959
2018,Greece,IND,1.75268
2018,Greece,ARM,1.8854
2018,Greece,TEX,5.24954
2019,Greece,TEX,5.25258
2019,Greece,IND,1.74779
2019,Greece,CLO,12.85075
2019,Greece,ARM,1.88543
2019,Greece,ALP,3.79195
2019,Greece,AGR,11.85873
2020,Greece,AGR,11.85301
2020,Greece,TEX,4.74128
2020,Iceland,CLO,11.87279
2020,Iceland,ARM,2.35412
2021,Iceland,CLO,11.89405
2021,Iceland,ARM,2.35412
