Year,GeoAreaName,Activity,Value
2014,Czechia,ISIC4_A01_A0210_A0322,1.25
2001,Ireland,ISIC4_A01_A0210_A0322,0.06
2001,Ireland,ISIC4_GTT,161.24
2002,Ireland,ISIC4_GTT,162.6
2002,Ireland,TOTAL,162.46
2002,Ireland,INDUSTRIES,252.88
2002,Ireland,ISIC4_A01_A0210_A0322,0.05
2003,Ireland,INDUSTRIES,281.9
2003,Ireland,TOTAL,162.47
2003,Ireland,ISIC4_A01_A0210_A0322,0.03
2003,Ireland,ISIC4_GTT,157.4
2004,Ireland,ISIC4_A01_A0210_A0322,0.02
2015,Czechia,ISIC4_A01_A0210_A0322,1.21
2015,Czechia,INDUSTRIES,59.91
2015,Czechia,ISIC4_GTT,177.98
2015,Czechia,TOTAL,103.27
2016,Czechia,ISIC4_GTT,185.47
2016,Czechia,INDUSTRIES,58.14
2016,Czechia,ISIC4_A01_A0210_A0322,1.47
2016,Czechia,TOTAL,103.34
2017,Czechia,INDUSTRIES,60.99
2017,Czechia,TOTAL,109.27
2017,Czechia,ISIC4_A01_A0210_A0322,1.51
2018,Georgia,ISIC4_A01_A0210_A0322,0.44
2018,Georgia,ISIC4_GTT,17.14
2019,Georgia,ISIC4_GTT,17.21
2019,Georgia,ISIC4_A01_A0210_A0322,0.41
2019,Georgia,INDUSTRIES,9.57
2019,Georgia,TOTAL,9.31
2020,Georgia,INDUSTRIES,9.35
2020,Georgia,ISIC4_A01_A0210_A0322,0.44
2020,Georgia,ISIC4_GTT,16.81
2020,Georgia,TOTAL,8.27
2000,Germany,INDUSTRIES,21.69
2017,Czechia,ISIC4_GTT,193.07
2018,Czechia,ISIC4_GTT,192.67
2018,Czechia,INDUSTRIES,66.61
2018,Czechia,ISIC4_A01_A0210_A0322,1.33
2018,Czechia,TOTAL,116.09
2019,Czechia,INDUSTRIES,74.42
2019,Czechia,TOTAL,126.72
2019,Czechia,ISIC4_GTT,201.41
2019,Czechia,ISIC4_A01_A0210_A0322,1.48
2020,Czechia,ISIC4_GTT,198.81
2020,Czechia,TOTAL,132.47
2000,Germany,ISIC4_GTT,158.64
2000,Germany,ISIC4_A01_A0210_A0322,NaN
2001,Germany,INDUSTRIES,22.24
2001,Germany,ISIC4_GTT,162.61
2001,Germany,ISIC4_A01_A0210_A0322,NaN
2002,Germany,ISIC4_GTT,169.35
2002,Germany,INDUSTRIES,22.06
2002,Germany,ISIC4_A01_A0210_A0322,NaN
2003,Germany,ISIC4_GTT,173.24
2003,Germany,INDUSTRIES,22.31
2003,Germany,ISIC4_A01_A0210_A0322,NaN
2004,Ireland,INDUSTRIES,350.92
2004,Ireland,ISIC4_GTT,153.3
2004,Ireland,TOTAL,166.81
2005,Ireland,TOTAL,222.98
2005,Ireland,INDUSTRIES,471.33
2005,Ireland,ISIC4_A01_A0210_A0322,0
2005,Ireland,ISIC4_GTT,149.69
2006,Ireland,INDUSTRIES,700.43
2006,Ireland,ISIC4_GTT,170.74
2006,Ireland,ISIC4_A01_A0210_A0322,0
2006,Ireland,TOTAL,200.94
2020,Czechia,ISIC4_A01_A0210_A0322,1.53
2020,Czechia,INDUSTRIES,80.01
2000,Denmark,INDUSTRIES,632.75
2000,Denmark,ISIC4_GTT,355.65
2000,Denmark,ISIC4_A01_A0210_A0322,NaN
2001,Denmark,INDUSTRIES,724.04
2001,Denmark,ISIC4_GTT,370.71
2001,Denmark,ISIC4_A01_A0210_A0322,NaN
2002,Denmark,ISIC4_A01_A0210_A0322,NaN
2002,Denmark,ISIC4_GTT,384.7
2002,Denmark,INDUSTRIES,880.4
2004,Germany,ISIC4_A01_A0210_A0322,NaN
2004,Germany,INDUSTRIES,23.19
2004,Germany,ISIC4_GTT,180.87
2005,Germany,ISIC4_GTT,180.53
2005,Germany,INDUSTRIES,24.09
2005,Germany,ISIC4_A01_A0210_A0322,NaN
2006,Germany,INDUSTRIES,26.62
2006,Germany,TOTAL,70.1
2006,Germany,ISIC4_A01_A0210_A0322,2.86
2006,Germany,ISIC4_GTT,183.45
2007,Germany,ISIC4_GTT,184.52
2007,Germany,ISIC4_A01_A0210_A0322,3.61
2007,Germany,INDUSTRIES,28.74
2007,Germany,TOTAL,73.52
2008,Germany,ISIC4_A01_A0210_A0322,4.09
2008,Germany,TOTAL,73.93
2008,Germany,INDUSTRIES,28.04
2008,Germany,ISIC4_GTT,189.32
2009,Germany,ISIC4_GTT,185.79
2009,Germany,INDUSTRIES,23.78
2009,Germany,ISIC4_A01_A0210_A0322,3.32
2009,Germany,TOTAL,69.42
2007,Ireland,TOTAL,273
2007,Ireland,INDUSTRIES,1190.06
2007,Ireland,ISIC4_A01_A0210_A0322,0
2007,Ireland,ISIC4_GTT,204.12
2008,Ireland,INDUSTRIES,558.95
2008,Ireland,TOTAL,221.31
2008,Ireland,ISIC4_A01_A0210_A0322,0
2008,Ireland,ISIC4_GTT,205.98
2009,Ireland,TOTAL,242.74
2009,Ireland,INDUSTRIES,357.07
2009,Ireland,ISIC4_GTT,199.45
2003,Denmark,ISIC4_GTT,396.96
2003,Denmark,TOTAL,342.48
2003,Denmark,ISIC4_A01_A0210_A0322,3.75
2003,Denmark,INDUSTRIES,933.28
2004,Denmark,ISIC4_GTT,411.86
2004,Denmark,INDUSTRIES,1047.26
2004,Denmark,ISIC4_A01_A0210_A0322,3.76
2004,Denmark,TOTAL,342.49
2005,Denmark,ISIC4_GTT,425.42
2005,Denmark,TOTAL,366.69
2005,Denmark,ISIC4_A01_A0210_A0322,3.37
2010,Germany,INDUSTRIES,27.08
2010,Germany,ISIC4_GTT,189.09
2010,Germany,TOTAL,72.22
2010,Germany,ISIC4_A01_A0210_A0322,4.12
2011,Germany,INDUSTRIES,32.1
2011,Germany,ISIC4_GTT,195.19
2011,Germany,ISIC4_A01_A0210_A0322,4.53
2011,Germany,TOTAL,80.8
2012,Germany,ISIC4_A01_A0210_A0322,3.97
2012,Germany,INDUSTRIES,36.39
2012,Germany,TOTAL,88.25
2005,Denmark,INDUSTRIES,1186.45
2006,Denmark,INDUSTRIES,1337.3
2006,Denmark,TOTAL,351.98
2006,Denmark,ISIC4_GTT,443.42
2006,Denmark,ISIC4_A01_A0210_A0322,2.62
2007,Denmark,ISIC4_GTT,454.9
2007,Denmark,TOTAL,432.79
2007,Denmark,INDUSTRIES,1405.49
2007,Denmark,ISIC4_A01_A0210_A0322,5.3
2008,Denmark,ISIC4_GTT,464.78
2008,Denmark,TOTAL,362.14
2009,Ireland,ISIC4_A01_A0210_A0322,0
2010,Ireland,ISIC4_A01_A0210_A0322,0
2010,Ireland,TOTAL,204.45
2010,Ireland,INDUSTRIES,252.5
2010,Ireland,ISIC4_GTT,217.12
2011,Ireland,ISIC4_GTT,218.55
2011,Ireland,ISIC4_A01_A0210_A0322,0
2011,Ireland,INDUSTRIES,217.42
2011,Ireland,TOTAL,200.49
2012,Ireland,ISIC4_A01_A0210_A0322,0
2012,Ireland,TOTAL,197.03
2012,Ireland,INDUSTRIES,180.11
2012,Ireland,ISIC4_GTT,226.18
2013,Ireland,INDUSTRIES,156.29
2013,Ireland,TOTAL,191.49
2013,Ireland,ISIC4_A01_A0210_A0322,0
2013,Ireland,ISIC4_GTT,227.21
2014,Ireland,TOTAL,197.87
2014,Ireland,ISIC4_A01_A0210_A0322,0
2014,Ireland,ISIC4_GTT,238.25
2014,Ireland,INDUSTRIES,154.08
2015,Ireland,ISIC4_A01_A0210_A0322,0
2008,Denmark,INDUSTRIES,1578.75
2008,Denmark,ISIC4_A01_A0210_A0322,1.78
2009,Denmark,ISIC4_GTT,488.42
2009,Denmark,TOTAL,367.65
2009,Denmark,INDUSTRIES,1427.99
2009,Denmark,ISIC4_A01_A0210_A0322,1.96
2010,Denmark,ISIC4_A01_A0210_A0322,3.01
2010,Denmark,INDUSTRIES,749.12
2010,Denmark,TOTAL,337.28
2010,Denmark,ISIC4_GTT,467.48
2011,Denmark,ISIC4_GTT,477.97
2015,Ireland,INDUSTRIES,278.83
2015,Ireland,TOTAL,251.6
2015,Ireland,ISIC4_GTT,255.9
2016,Ireland,ISIC4_GTT,265.04
2016,Ireland,INDUSTRIES,248.02
2016,Ireland,ISIC4_A01_A0210_A0322,0
2016,Ireland,TOTAL,247.31
2017,Ireland,TOTAL,224.19
2017,Ireland,ISIC4_GTT,226.13
2017,Ireland,INDUSTRIES,240.13
2017,Ireland,ISIC4_A01_A0210_A0322,0
2011,Denmark,INDUSTRIES,536.66
2011,Denmark,ISIC4_A01_A0210_A0322,3.04
2011,Denmark,TOTAL,329.74
2012,Denmark,TOTAL,342.47
2012,Denmark,INDUSTRIES,413.5
2012,Denmark,ISIC4_A01_A0210_A0322,4.63
2012,Denmark,ISIC4_GTT,476.68
2013,Denmark,ISIC4_GTT,487.9
2013,Denmark,INDUSTRIES,544.91
2013,Denmark,ISIC4_A01_A0210_A0322,1.87
2013,Denmark,TOTAL,299.7
2018,Ireland,TOTAL,215.11
2018,Ireland,ISIC4_A01_A0210_A0322,0
2018,Ireland,INDUSTRIES,246.32
2018,Ireland,ISIC4_GTT,206.39
2019,Ireland,ISIC4_GTT,220.61
2019,Ireland,INDUSTRIES,248.2
2019,Ireland,ISIC4_A01_A0210_A0322,0
2019,Ireland,TOTAL,224.8
2020,Ireland,ISIC4_A01_A0210_A0322,0
2020,Ireland,TOTAL,236.17
2020,Ireland,ISIC4_GTT,223.21
2014,Denmark,TOTAL,310.27
2014,Denmark,ISIC4_A01_A0210_A0322,1.56
2014,Denmark,INDUSTRIES,799.12
2014,Denmark,ISIC4_GTT,504.11
2015,Denmark,ISIC4_A01_A0210_A0322,0.78
2015,Denmark,ISIC4_GTT,528.38
2015,Denmark,INDUSTRIES,1548.7
2015,Denmark,TOTAL,320.35
2016,Denmark,TOTAL,302.85
2016,Denmark,INDUSTRIES,1510.65
2016,Denmark,ISIC4_A01_A0210_A0322,0.97
2020,Ireland,INDUSTRIES,278.15
2000,Italy,TOTAL,35.66
2000,Italy,ISIC4_GTT,131.04
2000,Italy,ISIC4_A01_A0210_A0322,0.78
2000,Italy,INDUSTRIES,25.33
2001,Italy,ISIC4_A01_A0210_A0322,0.83
2001,Italy,TOTAL,38.03
2001,Italy,ISIC4_GTT,135.78
2001,Italy,INDUSTRIES,26.61
2002,Italy,TOTAL,39.75
2002,Italy,INDUSTRIES,27.68
2016,Denmark,ISIC4_GTT,543.09
2017,Denmark,INDUSTRIES,1731.2
2017,Denmark,ISIC4_A01_A0210_A0322,1.31
2017,Denmark,TOTAL,307.92
2017,Denmark,ISIC4_GTT,560.31
2018,Denmark,TOTAL,254.57
2018,Denmark,ISIC4_A01_A0210_A0322,0.8
2018,Denmark,ISIC4_GTT,547.85
2018,Denmark,INDUSTRIES,1309.37
2019,Denmark,ISIC4_GTT,572.18
2019,Denmark,ISIC4_A01_A0210_A0322,1.65
2002,Italy,ISIC4_A01_A0210_A0322,0.89
2002,Italy,ISIC4_GTT,137.13
2003,Italy,ISIC4_A01_A0210_A0322,1.01
2003,Italy,ISIC4_GTT,139.5
2003,Italy,TOTAL,41.66
2003,Italy,INDUSTRIES,28.31
2004,Italy,ISIC4_A01_A0210_A0322,1.07
2004,Italy,ISIC4_GTT,141.61
2004,Italy,TOTAL,44
2004,Italy,INDUSTRIES,30
2005,Italy,ISIC4_GTT,144.07
2005,Italy,TOTAL,46.46
2005,Italy,ISIC4_A01_A0210_A0322,0.99
2005,Italy,INDUSTRIES,31.52
2006,Italy,ISIC4_GTT,144.69
2006,Italy,INDUSTRIES,33.94
2006,Italy,ISIC4_A01_A0210_A0322,1.07
2006,Italy,TOTAL,49.23
2007,Italy,TOTAL,52.52
2007,Italy,ISIC4_GTT,145.71
2007,Italy,ISIC4_A01_A0210_A0322,1.18
2007,Italy,INDUSTRIES,37.01
2012,Germany,ISIC4_GTT,197.43
2013,Germany,ISIC4_GTT,200.37
2013,Germany,ISIC4_A01_A0210_A0322,4.17
2013,Germany,INDUSTRIES,41.42
2013,Germany,TOTAL,97.03
2014,Germany,INDUSTRIES,43.88
2014,Germany,TOTAL,100.7
2014,Germany,ISIC4_A01_A0210_A0322,4.5
2014,Germany,ISIC4_GTT,204.56
2015,Germany,ISIC4_GTT,208.09
2015,Germany,INDUSTRIES,45.76
2019,Denmark,INDUSTRIES,1271.94
2019,Denmark,TOTAL,304.82
2020,Denmark,ISIC4_A01_A0210_A0322,1.32
2020,Denmark,TOTAL,288.42
2020,Denmark,INDUSTRIES,1320.4
2020,Denmark,ISIC4_GTT,540.49
2000,Estonia,TOTAL,7.99
2000,Estonia,ISIC4_A01_A0210_A0322,0.04
2000,Estonia,INDUSTRIES,2.22
2000,Estonia,ISIC4_GTT,103.85
2001,Estonia,ISIC4_GTT,112.47
2008,Italy,ISIC4_GTT,145.3
2008,Italy,INDUSTRIES,38.18
2008,Italy,TOTAL,32.67
2008,Italy,ISIC4_A01_A0210_A0322,1.07
2009,Italy,ISIC4_GTT,140.61
2009,Italy,TOTAL,49.33
2009,Italy,ISIC4_A01_A0210_A0322,0.9
2009,Italy,INDUSTRIES,35.04
2010,Italy,ISIC4_GTT,140.54
2010,Italy,TOTAL,49.78
2010,Italy,INDUSTRIES,38.4
2010,Italy,ISIC4_A01_A0210_A0322,0.84
2011,Italy,ISIC4_A01_A0210_A0322,0.92
2011,Italy,TOTAL,49.88
2011,Italy,ISIC4_GTT,139.73
2011,Italy,INDUSTRIES,41.46
2012,Italy,ISIC4_A01_A0210_A0322,0.95
2012,Italy,INDUSTRIES,42.12
2012,Italy,TOTAL,48.2
2012,Italy,ISIC4_GTT,135.13
2013,Italy,ISIC4_GTT,132.61
2013,Italy,ISIC4_A01_A0210_A0322,1.03
2001,Estonia,INDUSTRIES,2.38
2001,Estonia,TOTAL,8.38
2001,Estonia,ISIC4_A01_A0210_A0322,0.03
2002,Estonia,ISIC4_A01_A0210_A0322,0.04
2002,Estonia,TOTAL,9.52
2002,Estonia,INDUSTRIES,2.49
2002,Estonia,ISIC4_GTT,122.73
2003,Estonia,INDUSTRIES,2.69
2003,Estonia,ISIC4_GTT,135.47
2003,Estonia,ISIC4_A01_A0210_A0322,0.02
2003,Estonia,TOTAL,9.33
2013,Italy,INDUSTRIES,44.26
2013,Italy,TOTAL,47.32
2014,Italy,TOTAL,47.29
2014,Italy,ISIC4_GTT,133.41
2014,Italy,INDUSTRIES,43.43
2014,Italy,ISIC4_A01_A0210_A0322,0.93
2015,Italy,ISIC4_GTT,134.02
2015,Italy,ISIC4_A01_A0210_A0322,0.94
2015,Italy,INDUSTRIES,44.26
2015,Italy,TOTAL,47.63
2016,Italy,INDUSTRIES,45.56
2016,Italy,TOTAL,48.34
2016,Italy,ISIC4_GTT,136.48
2016,Italy,ISIC4_A01_A0210_A0322,0.86
2017,Italy,ISIC4_A01_A0210_A0322,0.98
2017,Italy,TOTAL,49.25
2017,Italy,ISIC4_GTT,139.57
2017,Italy,INDUSTRIES,46.55
2018,Italy,ISIC4_GTT,142.1
2018,Italy,TOTAL,49.9
2018,Italy,INDUSTRIES,47.22
2018,Italy,ISIC4_A01_A0210_A0322,1.05
2019,Italy,ISIC4_A01_A0210_A0322,0.97
2019,Italy,TOTAL,49.94
2019,Italy,INDUSTRIES,47.21
2019,Italy,ISIC4_GTT,141.66
2020,Italy,ISIC4_A01_A0210_A0322,0.83
2020,Italy,INDUSTRIES,42.99
2020,Italy,TOTAL,45.62
2020,Italy,ISIC4_GTT,128.97
2000,Kazakhstan,INDUSTRIES,4.76
2000,Kazakhstan,ISIC4_GTT,15.66
2000,Kazakhstan,TOTAL,2.74
2004,Estonia,TOTAL,9.62
2004,Estonia,ISIC4_A01_A0210_A0322,0.02
2004,Estonia,INDUSTRIES,2.75
2004,Estonia,ISIC4_GTT,148.02
2005,Estonia,ISIC4_GTT,164.83
2005,Estonia,INDUSTRIES,3.11
2005,Estonia,ISIC4_A01_A0210_A0322,0.09
2005,Estonia,TOTAL,10.86
2006,Estonia,TOTAL,11.73
2006,Estonia,ISIC4_A01_A0210_A0322,0.11
2006,Estonia,INDUSTRIES,3.49
2006,Estonia,ISIC4_GTT,181.86
2007,Estonia,INDUSTRIES,3.72
2007,Estonia,TOTAL,10.71
2007,Estonia,ISIC4_A01_A0210_A0322,0.17
2007,Estonia,ISIC4_GTT,198.08
2008,Estonia,INDUSTRIES,3.36
2008,Estonia,TOTAL,11.87
2008,Estonia,ISIC4_A01_A0210_A0322,0.23
2008,Estonia,ISIC4_GTT,202.3
2009,Estonia,ISIC4_GTT,191.59
2009,Estonia,INDUSTRIES,2.82
2009,Estonia,ISIC4_A01_A0210_A0322,0.12
2009,Estonia,TOTAL,11.59
2010,Estonia,TOTAL,8.89
2010,Estonia,INDUSTRIES,2.19
2010,Estonia,ISIC4_A01_A0210_A0322,0.13
2010,Estonia,ISIC4_GTT,204.52
2011,Estonia,TOTAL,9.34
2011,Estonia,ISIC4_A01_A0210_A0322,0.16
2011,Estonia,ISIC4_GTT,216.71
2011,Estonia,INDUSTRIES,2.52
2012,Estonia,INDUSTRIES,2.97
2015,Germany,TOTAL,103.78
2015,Germany,ISIC4_A01_A0210_A0322,3.77
2016,Germany,INDUSTRIES,48.54
2016,Germany,TOTAL,107.68
2016,Germany,ISIC4_A01_A0210_A0322,3.91
2016,Germany,ISIC4_GTT,212.21
2017,Germany,ISIC4_A01_A0210_A0322,4.94
2017,Germany,TOTAL,110.23
2017,Germany,INDUSTRIES,49.28
2017,Germany,ISIC4_GTT,217.92
2018,Germany,ISIC4_GTT,221.2
2000,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2001,Kazakhstan,TOTAL,3.11
2001,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2001,Kazakhstan,ISIC4_GTT,18.36
2001,Kazakhstan,INDUSTRIES,5.34
2002,Kazakhstan,INDUSTRIES,5.65
2002,Kazakhstan,TOTAL,3.22
2002,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2002,Kazakhstan,ISIC4_GTT,19.25
2003,Kazakhstan,ISIC4_GTT,20.74
2003,Kazakhstan,INDUSTRIES,5.94
2018,Germany,ISIC4_A01_A0210_A0322,4.17
2018,Germany,TOTAL,111.52
2018,Germany,INDUSTRIES,49.43
2019,Germany,INDUSTRIES,48.6
2019,Germany,ISIC4_A01_A0210_A0322,4.73
2019,Germany,TOTAL,112.16
2019,Germany,ISIC4_GTT,224.35
2020,Germany,INDUSTRIES,45.66
2020,Germany,ISIC4_A01_A0210_A0322,4.65
2020,Germany,ISIC4_GTT,219.07
2020,Germany,TOTAL,108.4
2003,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2003,Kazakhstan,TOTAL,3.44
2004,Kazakhstan,ISIC4_GTT,23.6
2004,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2004,Kazakhstan,INDUSTRIES,6.49
2004,Kazakhstan,TOTAL,3.73
2005,Kazakhstan,ISIC4_GTT,24.29
2005,Kazakhstan,ISIC4_A01_A0210_A0322,0.03
2005,Kazakhstan,TOTAL,3.94
2005,Kazakhstan,INDUSTRIES,8.2
2006,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2006,Kazakhstan,TOTAL,5.16
2006,Kazakhstan,ISIC4_GTT,25.18
2006,Kazakhstan,INDUSTRIES,8.45
2007,Kazakhstan,TOTAL,5.29
2007,Kazakhstan,ISIC4_GTT,28.77
2007,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2007,Kazakhstan,INDUSTRIES,8.1
2008,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2008,Kazakhstan,ISIC4_GTT,27.7
2008,Kazakhstan,TOTAL,6.12
2008,Kazakhstan,INDUSTRIES,8.99
2012,Estonia,ISIC4_A01_A0210_A0322,0.14
2012,Estonia,TOTAL,11.08
2012,Estonia,ISIC4_GTT,220.18
2013,Estonia,ISIC4_GTT,231.58
2013,Estonia,ISIC4_A01_A0210_A0322,0.12
2000,Republic of Moldova,ISIC4_GTT,11.13
2000,Republic of Moldova,INDUSTRIES,0.75
2000,Republic of Moldova,TOTAL,1.91
2000,Republic of Moldova,ISIC4_A01_A0210_A0322,0.39
2001,Republic of Moldova,ISIC4_A01_A0210_A0322,0.37
2001,Republic of Moldova,ISIC4_GTT,12.42
2001,Republic of Moldova,INDUSTRIES,0.91
2001,Republic of Moldova,TOTAL,2.21
2002,Republic of Moldova,ISIC4_A01_A0210_A0322,0.39
2002,Republic of Moldova,ISIC4_GTT,13.92
2002,Republic of Moldova,TOTAL,2.46
2002,Republic of Moldova,INDUSTRIES,0.95
2003,Republic of Moldova,INDUSTRIES,1.07
2003,Republic of Moldova,TOTAL,2.75
2003,Republic of Moldova,ISIC4_GTT,15.21
2003,Republic of Moldova,ISIC4_A01_A0210_A0322,0.37
2004,Republic of Moldova,ISIC4_A01_A0210_A0322,0.4
2004,Republic of Moldova,TOTAL,3.18
2004,Republic of Moldova,INDUSTRIES,1.18
2004,Republic of Moldova,ISIC4_GTT,17.48
2005,Republic of Moldova,ISIC4_A01_A0210_A0322,0.43
2005,Republic of Moldova,ISIC4_GTT,19.3
2005,Republic of Moldova,INDUSTRIES,1.22
2005,Republic of Moldova,TOTAL,3.51
2006,Republic of Moldova,TOTAL,3.98
2006,Republic of Moldova,INDUSTRIES,1.35
2006,Republic of Moldova,ISIC4_A01_A0210_A0322,0.45
2006,Republic of Moldova,ISIC4_GTT,21
2009,Kazakhstan,TOTAL,5.89
2009,Kazakhstan,INDUSTRIES,8.4
2009,Kazakhstan,ISIC4_GTT,30.11
2009,Kazakhstan,ISIC4_A01_A0210_A0322,0.05
2010,Kazakhstan,INDUSTRIES,8.39
2010,Kazakhstan,ISIC4_A01_A0210_A0322,0.03
2010,Kazakhstan,TOTAL,5.7
2010,Kazakhstan,ISIC4_GTT,26.18
2011,Kazakhstan,ISIC4_GTT,31.72
2011,Kazakhstan,INDUSTRIES,8.78
2011,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2011,Kazakhstan,TOTAL,6.21
2012,Kazakhstan,INDUSTRIES,8.82
2012,Kazakhstan,TOTAL,6.79
2012,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2012,Kazakhstan,ISIC4_GTT,35.41
2013,Kazakhstan,TOTAL,6.77
2013,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2013,Kazakhstan,ISIC4_GTT,42.09
2013,Kazakhstan,INDUSTRIES,8.49
2014,Kazakhstan,ISIC4_A01_A0210_A0322,0.05
2014,Kazakhstan,INDUSTRIES,7.73
2007,Republic of Moldova,ISIC4_GTT,23.29
2007,Republic of Moldova,INDUSTRIES,1.51
2007,Republic of Moldova,ISIC4_A01_A0210_A0322,0.4
2007,Republic of Moldova,TOTAL,4.61
2008,Republic of Moldova,TOTAL,5.15
2008,Republic of Moldova,ISIC4_GTT,25.62
2008,Republic of Moldova,INDUSTRIES,1.66
2008,Republic of Moldova,ISIC4_A01_A0210_A0322,0.35
2009,Republic of Moldova,TOTAL,4.96
2009,Republic of Moldova,ISIC4_A01_A0210_A0322,0.29
2009,Republic of Moldova,ISIC4_GTT,25.58
2014,Kazakhstan,TOTAL,6.98
2014,Kazakhstan,ISIC4_GTT,43.89
2015,Kazakhstan,INDUSTRIES,8.71
2015,Kazakhstan,ISIC4_GTT,48.78
2015,Kazakhstan,TOTAL,7.7
2015,Kazakhstan,ISIC4_A01_A0210_A0322,0.05
2016,Kazakhstan,ISIC4_A01_A0210_A0322,0.05
2016,Kazakhstan,INDUSTRIES,8.03
2016,Kazakhstan,TOTAL,6.98
2016,Kazakhstan,ISIC4_GTT,46.51
2017,Kazakhstan,INDUSTRIES,8.45
2017,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2017,Kazakhstan,TOTAL,7.14
2017,Kazakhstan,ISIC4_GTT,48.97
2018,Kazakhstan,TOTAL,7.66
2018,Kazakhstan,INDUSTRIES,10.58
2018,Kazakhstan,ISIC4_GTT,45.73
2018,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2019,Kazakhstan,ISIC4_GTT,44.09
2019,Kazakhstan,ISIC4_A01_A0210_A0322,0.04
2019,Kazakhstan,TOTAL,7.98
2019,Kazakhstan,INDUSTRIES,12.97
2000,Greece,ISIC4_GTT,157.86
2000,Greece,INDUSTRIES,138.93
2000,Greece,TOTAL,17.09
2000,Greece,ISIC4_A01_A0210_A0322,0.52
2001,Greece,ISIC4_GTT,162.86
2001,Greece,ISIC4_A01_A0210_A0322,0.55
2001,Greece,TOTAL,17.99
2001,Greece,INDUSTRIES,148.78
2002,Greece,INDUSTRIES,153.72
2002,Greece,ISIC4_GTT,170.31
2002,Greece,TOTAL,20.36
2009,Republic of Moldova,INDUSTRIES,1.34
2010,Republic of Moldova,ISIC4_GTT,25.77
2010,Republic of Moldova,INDUSTRIES,1.45
2010,Republic of Moldova,ISIC4_A01_A0210_A0322,0.4
2010,Republic of Moldova,TOTAL,5.18
2011,Republic of Moldova,ISIC4_GTT,26.84
2011,Republic of Moldova,ISIC4_A01_A0210_A0322,1.02
2011,Republic of Moldova,INDUSTRIES,1.63
2011,Republic of Moldova,TOTAL,5.62
2012,Republic of Moldova,ISIC4_A01_A0210_A0322,1.46
2012,Republic of Moldova,INDUSTRIES,1.72
2002,Greece,ISIC4_A01_A0210_A0322,0.6
2003,Greece,ISIC4_A01_A0210_A0322,0.64
2003,Greece,TOTAL,20.84
2003,Greece,ISIC4_GTT,178.61
2003,Greece,INDUSTRIES,172.69
2004,Greece,ISIC4_GTT,191.25
2004,Greece,TOTAL,22.09
2004,Greece,ISIC4_A01_A0210_A0322,0.58
2004,Greece,INDUSTRIES,263.53
2005,Greece,INDUSTRIES,417.02
2005,Greece,ISIC4_A01_A0210_A0322,0.58
2012,Republic of Moldova,TOTAL,5.87
2012,Republic of Moldova,ISIC4_GTT,27.11
2013,Republic of Moldova,ISIC4_A01_A0210_A0322,2.44
2013,Republic of Moldova,INDUSTRIES,1.99
2013,Republic of Moldova,ISIC4_GTT,28.67
2013,Republic of Moldova,TOTAL,6.52
2014,Republic of Moldova,ISIC4_A01_A0210_A0322,3.07
2014,Republic of Moldova,INDUSTRIES,2.27
2014,Republic of Moldova,TOTAL,7.08
2014,Republic of Moldova,ISIC4_GTT,29.8
2015,Republic of Moldova,INDUSTRIES,2.32
2020,Kazakhstan,TOTAL,7.42
2020,Kazakhstan,ISIC4_A01_A0210_A0322,0.05
2020,Kazakhstan,ISIC4_GTT,41.8
2020,Kazakhstan,INDUSTRIES,10.13
2000,Kyrgyzstan,ISIC4_GTT,4.02
2000,Kyrgyzstan,INDUSTRIES,2.58
2000,Kyrgyzstan,TOTAL,0.31
2000,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2001,Kyrgyzstan,ISIC4_GTT,4.53
2001,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.12
2001,Kyrgyzstan,INDUSTRIES,2.57
2005,Greece,TOTAL,22.1
2005,Greece,ISIC4_GTT,198.49
2006,Greece,TOTAL,23.52
2006,Greece,ISIC4_A01_A0210_A0322,0.47
2006,Greece,INDUSTRIES,214.39
2006,Greece,ISIC4_GTT,205.01
2007,Greece,ISIC4_A01_A0210_A0322,0.46
2007,Greece,TOTAL,23.92
2007,Greece,ISIC4_GTT,219.53
2007,Greece,INDUSTRIES,125
2008,Greece,ISIC4_GTT,199.94
2001,Kyrgyzstan,TOTAL,0.34
2002,Kyrgyzstan,TOTAL,0.34
2002,Kyrgyzstan,INDUSTRIES,1.96
2002,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.12
2002,Kyrgyzstan,ISIC4_GTT,5.27
2003,Kyrgyzstan,ISIC4_GTT,6.04
2003,Kyrgyzstan,INDUSTRIES,2.04
2003,Kyrgyzstan,TOTAL,0.38
