Year,GeoAreaName,Bioclimatic belt,Land cover,Value
2015,Finland,ALPINE,SPARSE_NAT_VEG,626.55
2015,Finland,MONTANE,SPARSE_NAT_VEG,472.37
2015,Finland,TOTAL,GRASSLAND,332.49
2015,Finland,ALPINE,GRASSLAND,187.84
2015,Finland,TOTAL,CROPLAND,0.25
2015,Finland,MONTANE,GRASSLAND,144.65
2015,Finland,ALPINE,INLAND_WATER,31.38
2015,Finland,MONTANE,TERRESTRIAL_BARREN,10.69
2015,Finland,MONTANE,CROPLAND,0.18
2015,Finland,TOTAL,TERRESTRIAL_BARREN,82.86
2015,Finland,TOTAL,SHRUB_COVERED,33.94
2015,Finland,TOTAL,MGCI,1610.32
2015,Finland,ALPINE,CROPLAND,0.07
2018,Finland,MONTANE,SPARSE_NAT_VEG,451.44
2018,Finland,ALPINE,TERRESTRIAL_BARREN,70.14
2018,Finland,TOTAL,HERB_AQUA_FLOOD,305.76
2018,Finland,MONTANE,TREE_COVERED,910.44
2018,Finland,TOTAL,TREE_COVERED,977.72
2018,Finland,TOTAL,CROPLAND,0.25
2018,Finland,TOTAL,TERRESTRIAL_BARREN,82.73
2018,Finland,ALPINE,MGCI,321.95
2018,Finland,TOTAL,INLAND_WATER,62.51
2018,Finland,ALPINE,CROPLAND,0.07
2018,Finland,MONTANE,CROPLAND,0.18
2018,Finland,ALPINE,HERB_AQUA_FLOOD,65.54
2018,Finland,NIVAL,TERRESTRIAL_BARREN,1.9
2018,Finland,ALPINE,INLAND_WATER,31.38
2018,Finland,TOTAL,SHRUB_COVERED,28.42
2018,Finland,MONTANE,GRASSLAND,133.56
2018,Finland,MONTANE,MGCI,1310.29
2018,Finland,MONTANE,SHRUB_COVERED,25.89
2018,Finland,TOTAL,GRASSLAND,320.09
2018,Finland,MONTANE,TERRESTRIAL_BARREN,10.69
2018,Finland,TOTAL,MGCI,1632.24
2018,Finland,MONTANE,INLAND_WATER,31.13
2018,Finland,MONTANE,HERB_AQUA_FLOOD,240.22
2018,Finland,ALPINE,GRASSLAND,186.53
2018,Finland,NIVAL,SPARSE_NAT_VEG,4.11
2018,Finland,TOTAL,SPARSE_NAT_VEG,1081.23
2018,Finland,ALPINE,SPARSE_NAT_VEG,625.69
2018,Finland,ALPINE,SHRUB_COVERED,2.54
2018,Finland,ALPINE,TREE_COVERED,67.28
2000,Greece,TOTAL,GRASSLAND,4475.85
2000,Greece,REMAIN_MOUNT,GRASSLAND,1271.85
2000,Greece,REMAIN_MOUNT,CROPLAND,4868.46
2000,Greece,TOTAL,SPARSE_NAT_VEG,575.64
2000,Greece,TOTAL,TREE_COVERED,29448.59
2000,Greece,REMAIN_MOUNT,HERB_AQUA_FLOOD,5.77
2000,Greece,MONTANE,SHRUB_COVERED,10671.11
2000,Greece,MONTANE,SPARSE_NAT_VEG,511.31
2000,Greece,TOTAL,ARTIFICIAL,112.24
2000,Greece,REMAIN_MOUNT,INLAND_WATER,57.39
2000,Greece,TOTAL,CROPLAND,21314.73
2000,Greece,MONTANE,TREE_COVERED,25800.2
2000,Greece,MONTANE,TERRESTRIAL_BARREN,490.94
2000,Greece,TOTAL,HERB_AQUA_FLOOD,47.06
2000,Greece,TOTAL,INLAND_WATER,337.07
2000,Greece,MONTANE,CROPLAND,16446.27
2000,Greece,MONTANE,MGCI,56162.87
2000,Greece,MONTANE,GRASSLAND,3204
2000,Greece,REMAIN_MOUNT,SHRUB_COVERED,5100.19
2000,Greece,MONTANE,HERB_AQUA_FLOOD,41.29
2000,Greece,MONTANE,ARTIFICIAL,65.36
2000,Greece,REMAIN_MOUNT,SPARSE_NAT_VEG,64.33
2000,Greece,MONTANE,INLAND_WATER,279.68
2000,Greece,REMAIN_MOUNT,TERRESTRIAL_BARREN,263.09
2000,Greece,TOTAL,SHRUB_COVERED,15771.3
2000,Greece,TOTAL,MGCI,71057.53
2000,Greece,REMAIN_MOUNT,TREE_COVERED,3648.39
2000,Greece,REMAIN_MOUNT,MGCI,14894.66
2000,Greece,REMAIN_MOUNT,ARTIFICIAL,46.88
2000,Greece,TOTAL,TERRESTRIAL_BARREN,754.03
2005,Greece,TOTAL,INLAND_WATER,338.09
2005,Greece,MONTANE,TERRESTRIAL_BARREN,492.62
2005,Greece,REMAIN_MOUNT,ARTIFICIAL,51.61
2005,Greece,REMAIN_MOUNT,GRASSLAND,1273.46
2005,Greece,TOTAL,ARTIFICIAL,120.76
2005,Greece,TOTAL,TERRESTRIAL_BARREN,753.08
2005,Greece,REMAIN_MOUNT,SHRUB_COVERED,5104.17
2005,Greece,TOTAL,SPARSE_NAT_VEG,581.18
2005,Greece,MONTANE,MGCI,56150.7
2005,Greece,MONTANE,HERB_AQUA_FLOOD,42.76
2005,Greece,TOTAL,TREE_COVERED,30036.22
2005,Greece,MONTANE,SPARSE_NAT_VEG,516.92
2005,Greece,MONTANE,CROPLAND,15873.41
2005,Greece,TOTAL,GRASSLAND,4485.68
2005,Greece,MONTANE,GRASSLAND,3212.22
2005,Greece,REMAIN_MOUNT,MGCI,14892.71
2005,Greece,REMAIN_MOUNT,CROPLAND,4851.71
2005,Greece,MONTANE,INLAND_WATER,280.78
2005,Greece,REMAIN_MOUNT,TREE_COVERED,3657.61
2005,Greece,TOTAL,MGCI,71043.41
2005,Greece,MONTANE,SHRUB_COVERED,10643.69
2005,Greece,TOTAL,CROPLAND,20725.12
2005,Greece,REMAIN_MOUNT,INLAND_WATER,57.31
2005,Greece,TOTAL,SHRUB_COVERED,15747.86
2005,Greece,TOTAL,HERB_AQUA_FLOOD,48.53
2005,Greece,REMAIN_MOUNT,SPARSE_NAT_VEG,64.26
2005,Greece,REMAIN_MOUNT,TERRESTRIAL_BARREN,260.46
2005,Greece,MONTANE,TREE_COVERED,26378.61
2005,Greece,MONTANE,ARTIFICIAL,69.14
2005,Greece,REMAIN_MOUNT,HERB_AQUA_FLOOD,5.77
2010,Greece,MONTANE,ARTIFICIAL,80.81
2010,Greece,REMAIN_MOUNT,TERRESTRIAL_BARREN,258.73
2010,Greece,MONTANE,SPARSE_NAT_VEG,517.02
2010,Greece,TOTAL,SPARSE_NAT_VEG,580.98
2010,Greece,MONTANE,GRASSLAND,3219.16
2010,Greece,TOTAL,CROPLAND,19891.99
2010,Greece,TOTAL,ARTIFICIAL,135.13
2010,Greece,MONTANE,INLAND_WATER,285.7
2010,Greece,TOTAL,SHRUB_COVERED,15643.87
2010,Greece,MONTANE,TERRESTRIAL_BARREN,490.22
2010,Greece,REMAIN_MOUNT,ARTIFICIAL,54.32
2010,Greece,REMAIN_MOUNT,TREE_COVERED,3727.06
2010,Greece,REMAIN_MOUNT,SPARSE_NAT_VEG,63.96
2010,Greece,REMAIN_MOUNT,HERB_AQUA_FLOOD,5.77
2010,Greece,TOTAL,TREE_COVERED,30952.19
2010,Greece,REMAIN_MOUNT,SHRUB_COVERED,5114.48
2010,Greece,TOTAL,MGCI,71028.83
2010,Greece,MONTANE,HERB_AQUA_FLOOD,42.61
2010,Greece,TOTAL,HERB_AQUA_FLOOD,48.38
2010,Greece,MONTANE,MGCI,56136.42
2010,Greece,MONTANE,CROPLAND,15120.12
2010,Greece,REMAIN_MOUNT,INLAND_WATER,56.93
2010,Greece,MONTANE,SHRUB_COVERED,10529.4
2010,Greece,TOTAL,INLAND_WATER,342.63
2010,Greece,REMAIN_MOUNT,CROPLAND,4771.87
2010,Greece,REMAIN_MOUNT,GRASSLAND,1273.24
2010,Greece,REMAIN_MOUNT,MGCI,14892.41
2010,Greece,TOTAL,GRASSLAND,4492.39
2010,Greece,TOTAL,TERRESTRIAL_BARREN,748.95
2010,Greece,MONTANE,TREE_COVERED,27225.13
2015,Greece,TOTAL,SPARSE_NAT_VEG,579.81
2015,Greece,MONTANE,HERB_AQUA_FLOOD,42.08
2015,Greece,TOTAL,TREE_COVERED,30992.19
2015,Greece,MONTANE,TREE_COVERED,27293.5
2015,Greece,MONTANE,SPARSE_NAT_VEG,515.77
2015,Greece,MONTANE,ARTIFICIAL,107.25
2015,Greece,MONTANE,SHRUB_COVERED,10538.12
2015,Greece,REMAIN_MOUNT,SHRUB_COVERED,5145.25
2015,Greece,REMAIN_MOUNT,TREE_COVERED,3698.69
2015,Greece,TOTAL,INLAND_WATER,354.28
2015,Greece,TOTAL,CROPLAND,19777.5
2015,Greece,TOTAL,TERRESTRIAL_BARREN,741.57
2015,Greece,REMAIN_MOUNT,TERRESTRIAL_BARREN,254.66
2015,Greece,TOTAL,GRASSLAND,4488.58
2015,Greece,MONTANE,INLAND_WATER,297.27
2015,Greece,REMAIN_MOUNT,MGCI,14886.53
2015,Greece,REMAIN_MOUNT,ARTIFICIAL,64.12
2015,Greece,TOTAL,SHRUB_COVERED,15683.37
2015,Greece,REMAIN_MOUNT,HERB_AQUA_FLOOD,5.77
2015,Greece,REMAIN_MOUNT,CROPLAND,4763.88
2015,Greece,TOTAL,HERB_AQUA_FLOOD,47.84
2015,Greece,MONTANE,MGCI,56102.95
2015,Greece,REMAIN_MOUNT,SPARSE_NAT_VEG,64.04
2015,Greece,MONTANE,GRASSLAND,3215.63
2015,Greece,MONTANE,CROPLAND,15013.62
2015,Greece,MONTANE,TERRESTRIAL_BARREN,486.91
2015,Greece,TOTAL,MGCI,70989.49
2015,Greece,TOTAL,ARTIFICIAL,171.37
2015,Greece,REMAIN_MOUNT,GRASSLAND,1272.95
2015,Greece,REMAIN_MOUNT,INLAND_WATER,57.01
2018,Greece,MONTANE,GRASSLAND,3194.66
2018,Greece,REMAIN_MOUNT,MGCI,14882.3
2018,Greece,REMAIN_MOUNT,HERB_AQUA_FLOOD,5.77
2018,Greece,MONTANE,HERB_AQUA_FLOOD,41.48
2018,Greece,MONTANE,MGCI,56078.44
2018,Greece,REMAIN_MOUNT,SHRUB_COVERED,5100.28
2018,Greece,MONTANE,SHRUB_COVERED,10412.41
2018,Greece,TOTAL,HERB_AQUA_FLOOD,47.25
2018,Greece,MONTANE,SPARSE_NAT_VEG,508.42
2018,Greece,MONTANE,ARTIFICIAL,138.54
2018,Greece,TOTAL,INLAND_WATER,358.16
2018,Greece,TOTAL,ARTIFICIAL,208.74
2018,Greece,REMAIN_MOUNT,GRASSLAND,1270.89
2018,Greece,TOTAL,MGCI,70960.75
2018,Greece,REMAIN_MOUNT,TERRESTRIAL_BARREN,252.8
2018,Greece,TOTAL,SPARSE_NAT_VEG,572.45
2018,Greece,TOTAL,SHRUB_COVERED,15512.69
2018,Greece,TOTAL,GRASSLAND,4465.55
2018,Greece,REMAIN_MOUNT,ARTIFICIAL,70.2
2018,Greece,REMAIN_MOUNT,CROPLAND,4740.04
2018,Greece,MONTANE,INLAND_WATER,301.16
2018,Greece,MONTANE,TREE_COVERED,27758.14
2018,Greece,REMAIN_MOUNT,INLAND_WATER,57.01
2018,Greece,MONTANE,CROPLAND,14671.75
2018,Greece,TOTAL,CROPLAND,19411.79
2018,Greece,MONTANE,TERRESTRIAL_BARREN,483.6
2018,Greece,TOTAL,TREE_COVERED,31523.47
2018,Greece,TOTAL,TERRESTRIAL_BARREN,736.41
2018,Greece,REMAIN_MOUNT,TREE_COVERED,3765.33
2018,Greece,REMAIN_MOUNT,SPARSE_NAT_VEG,64.04
2000,Hungary,TOTAL,CROPLAND,334.97
2000,Hungary,MONTANE,TREE_COVERED,2793.41
2000,Hungary,MONTANE,MGCI,3211.28
2000,Hungary,MONTANE,INLAND_WATER,0.58
2000,Hungary,TOTAL,MGCI,3211.28
2000,Hungary,MONTANE,CROPLAND,334.97
2000,Hungary,TOTAL,HERB_AQUA_FLOOD,0.26
2000,Hungary,TOTAL,SPARSE_NAT_VEG,0.32
2000,Hungary,MONTANE,ARTIFICIAL,14.94
2000,Hungary,TOTAL,ARTIFICIAL,14.94
2000,Hungary,TOTAL,GRASSLAND,82.64
2000,Hungary,MONTANE,HERB_AQUA_FLOOD,0.26
2000,Hungary,MONTANE,GRASSLAND,82.64
2000,Hungary,TOTAL,INLAND_WATER,0.58
2000,Hungary,TOTAL,TREE_COVERED,2793.41
2000,Hungary,MONTANE,SPARSE_NAT_VEG,0.32
2005,Hungary,MONTANE,MGCI,3197.11
2005,Hungary,MONTANE,CROPLAND,318.04
2005,Hungary,MONTANE,INLAND_WATER,0.58
2005,Hungary,TOTAL,ARTIFICIAL,29.1
2005,Hungary,MONTANE,ARTIFICIAL,29.1
2005,Hungary,TOTAL,CROPLAND,318.04
2005,Hungary,TOTAL,MGCI,3197.11
2005,Hungary,MONTANE,HERB_AQUA_FLOOD,0.26
2005,Hungary,TOTAL,TREE_COVERED,2796.52
2005,Hungary,TOTAL,GRASSLAND,82.29
2005,Hungary,TOTAL,INLAND_WATER,0.58
2005,Hungary,TOTAL,SPARSE_NAT_VEG,0.32
2005,Hungary,TOTAL,HERB_AQUA_FLOOD,0.26
2005,Hungary,MONTANE,GRASSLAND,82.29
2005,Hungary,MONTANE,TREE_COVERED,2796.52
2005,Hungary,MONTANE,SPARSE_NAT_VEG,0.32
2010,Hungary,MONTANE,SPARSE_NAT_VEG,0.38
2010,Hungary,TOTAL,MGCI,3195.62
2010,Hungary,MONTANE,HERB_AQUA_FLOOD,0.26
2010,Hungary,TOTAL,TREE_COVERED,2798.48
2010,Hungary,TOTAL,GRASSLAND,81.77
2010,Hungary,TOTAL,CROPLAND,315.11
2010,Hungary,MONTANE,ARTIFICIAL,30.53
2010,Hungary,MONTANE,TREE_COVERED,2798.48
2010,Hungary,TOTAL,ARTIFICIAL,30.53
2010,Hungary,MONTANE,GRASSLAND,81.77
2010,Hungary,TOTAL,INLAND_WATER,0.58
2010,Hungary,MONTANE,INLAND_WATER,0.58
2010,Hungary,MONTANE,CROPLAND,315.11
2010,Hungary,TOTAL,HERB_AQUA_FLOOD,0.26
2010,Hungary,MONTANE,MGCI,3195.62
2010,Hungary,TOTAL,SPARSE_NAT_VEG,0.38
2015,Hungary,MONTANE,SPARSE_NAT_VEG,0.38
2015,Hungary,TOTAL,TREE_COVERED,2799.4
2015,Hungary,MONTANE,MGCI,3195.36
2015,Hungary,MONTANE,GRASSLAND,81.45
2015,Hungary,MONTANE,INLAND_WATER,0.58
2015,Hungary,TOTAL,HERB_AQUA_FLOOD,0.26
2015,Hungary,MONTANE,ARTIFICIAL,30.79
2015,Hungary,TOTAL,GRASSLAND,81.45
2015,Hungary,TOTAL,INLAND_WATER,0.58
2015,Hungary,TOTAL,ARTIFICIAL,30.79
2015,Hungary,TOTAL,MGCI,3195.36
2015,Hungary,TOTAL,SPARSE_NAT_VEG,0.38
2015,Hungary,TOTAL,CROPLAND,314.25
2015,Hungary,MONTANE,HERB_AQUA_FLOOD,0.26
2015,Hungary,MONTANE,CROPLAND,314.25
2015,Hungary,MONTANE,TREE_COVERED,2799.4
2018,Hungary,MONTANE,GRASSLAND,81.19
2018,Hungary,TOTAL,HERB_AQUA_FLOOD,0.32
2018,Hungary,MONTANE,HERB_AQUA_FLOOD,0.32
2018,Hungary,TOTAL,GRASSLAND,81.19
2018,Hungary,TOTAL,ARTIFICIAL,30.92
2018,Hungary,TOTAL,CROPLAND,313.68
2018,Hungary,MONTANE,INLAND_WATER,0.58
2018,Hungary,TOTAL,MGCI,3195.23
2018,Hungary,MONTANE,TREE_COVERED,2800.05
2018,Hungary,TOTAL,TREE_COVERED,2800.05
2018,Hungary,MONTANE,MGCI,3195.23
2018,Hungary,MONTANE,CROPLAND,313.68
2018,Hungary,TOTAL,SPARSE_NAT_VEG,0.38
2018,Hungary,TOTAL,INLAND_WATER,0.58
2018,Hungary,MONTANE,ARTIFICIAL,30.92
2018,Hungary,MONTANE,SPARSE_NAT_VEG,0.38
2000,Iceland,TOTAL,SPARSE_NAT_VEG,19826.68
2000,Iceland,ALPINE,TREE_COVERED,9.78
2000,Iceland,NIVAL,GRASSLAND,1677.58
2000,Iceland,TOTAL,HERB_AQUA_FLOOD,1085.32
2000,Iceland,NIVAL,INLAND_WATER,137
2000,Iceland,NIVAL,GLACIERS,6875.53
2000,Iceland,MONTANE,MGCI,376.7
2000,Iceland,ALPINE,TERRESTRIAL_BARREN,2532.5
2000,Iceland,TOTAL,GLACIERS,7389.22
2000,Iceland,NIVAL,MGCI,1921.27
2000,Iceland,MONTANE,SHRUB_COVERED,1.23
2000,Iceland,ALPINE,SPARSE_NAT_VEG,11337.01
2000,Iceland,MONTANE,TERRESTRIAL_BARREN,12.7
2000,Iceland,MONTANE,GRASSLAND,319.73
2000,Iceland,NIVAL,TREE_COVERED,10.95
2000,Iceland,MONTANE,SPARSE_NAT_VEG,624.47
2000,Iceland,TOTAL,SHRUB_COVERED,116.45
2000,Iceland,NIVAL,HERB_AQUA_FLOOD,178.91
2000,Iceland,TOTAL,TREE_COVERED,20.82
2000,Iceland,MONTANE,TREE_COVERED,0.08
2000,Iceland,ALPINE,GLACIERS,502.77
2000,Iceland,ALPINE,SHRUB_COVERED,61.39
2000,Iceland,TOTAL,TERRESTRIAL_BARREN,9619.31
2000,Iceland,TOTAL,GRASSLAND,6406.36
2000,Iceland,NIVAL,TERRESTRIAL_BARREN,7074.1
2000,Iceland,ALPINE,MGCI,5330.97
2000,Iceland,MONTANE,INLAND_WATER,2.13
2000,Iceland,TOTAL,MGCI,7628.94
2000,Iceland,ALPINE,INLAND_WATER,185.86
2000,Iceland,NIVAL,SPARSE_NAT_VEG,7865.2
2000,Iceland,ALPINE,HERB_AQUA_FLOOD,850.75
2000,Iceland,MONTANE,GLACIERS,10.92
2000,Iceland,MONTANE,HERB_AQUA_FLOOD,55.66
2000,Iceland,TOTAL,INLAND_WATER,324.98
2000,Iceland,ALPINE,GRASSLAND,4409.06
2000,Iceland,NIVAL,SHRUB_COVERED,53.83
2005,Iceland,ALPINE,HERB_AQUA_FLOOD,850.75
2005,Iceland,TOTAL,SPARSE_NAT_VEG,19826.68
2005,Iceland,ALPINE,INLAND_WATER,185.86
2005,Iceland,ALPINE,GLACIERS,502.77
2005,Iceland,TOTAL,GLACIERS,7389.22
2005,Iceland,TOTAL,INLAND_WATER,324.98
2005,Iceland,NIVAL,TREE_COVERED,10.95
2005,Iceland,NIVAL,MGCI,1921.27
2005,Iceland,ALPINE,SPARSE_NAT_VEG,11337.01
2005,Iceland,TOTAL,HERB_AQUA_FLOOD,1085.32
2005,Iceland,TOTAL,MGCI,7628.94
2005,Iceland,ALPINE,TERRESTRIAL_BARREN,2532.5
2005,Iceland,TOTAL,TREE_COVERED,20.82
2005,Iceland,MONTANE,HERB_AQUA_FLOOD,55.66
2005,Iceland,NIVAL,SHRUB_COVERED,53.83
2005,Iceland,MONTANE,SPARSE_NAT_VEG,624.47
2005,Iceland,MONTANE,MGCI,376.7
2005,Iceland,MONTANE,TREE_COVERED,0.08
2005,Iceland,NIVAL,SPARSE_NAT_VEG,7865.2
2005,Iceland,ALPINE,MGCI,5330.97
2005,Iceland,MONTANE,GRASSLAND,319.73
2005,Iceland,NIVAL,INLAND_WATER,137
2005,Iceland,NIVAL,GLACIERS,6875.53
2005,Iceland,NIVAL,HERB_AQUA_FLOOD,178.91
2005,Iceland,NIVAL,GRASSLAND,1677.58
2005,Iceland,NIVAL,TERRESTRIAL_BARREN,7074.1
2005,Iceland,MONTANE,TERRESTRIAL_BARREN,12.7
2005,Iceland,TOTAL,SHRUB_COVERED,116.45
2005,Iceland,ALPINE,SHRUB_COVERED,61.39
2005,Iceland,ALPINE,GRASSLAND,4409.06
2005,Iceland,TOTAL,GRASSLAND,6406.36
2005,Iceland,TOTAL,TERRESTRIAL_BARREN,9619.31
2005,Iceland,ALPINE,TREE_COVERED,9.78
2005,Iceland,MONTANE,SHRUB_COVERED,1.23
2005,Iceland,MONTANE,INLAND_WATER,2.13
2005,Iceland,MONTANE,GLACIERS,10.92
2010,Iceland,ALPINE,TREE_COVERED,9.78
2010,Iceland,NIVAL,TREE_COVERED,10.95
2010,Iceland,TOTAL,GRASSLAND,6406.36
2010,Iceland,MONTANE,HERB_AQUA_FLOOD,55.66
2010,Iceland,NIVAL,GLACIERS,6875.53
2010,Iceland,TOTAL,HERB_AQUA_FLOOD,1085.32
2010,Iceland,MONTANE,TREE_COVERED,0.08
2010,Iceland,MONTANE,SHRUB_COVERED,1.23
2010,Iceland,ALPINE,SPARSE_NAT_VEG,11337.01
2010,Iceland,TOTAL,GLACIERS,7389.22
2010,Iceland,MONTANE,GRASSLAND,319.73
2010,Iceland,ALPINE,HERB_AQUA_FLOOD,850.75
2010,Iceland,ALPINE,GRASSLAND,4409.06
2010,Iceland,TOTAL,TERRESTRIAL_BARREN,9619.31
2010,Iceland,ALPINE,TERRESTRIAL_BARREN,2532.5
2010,Iceland,TOTAL,SPARSE_NAT_VEG,19826.68
2010,Iceland,NIVAL,TERRESTRIAL_BARREN,7074.1
2010,Iceland,NIVAL,MGCI,1921.27
2010,Iceland,MONTANE,SPARSE_NAT_VEG,624.47
2010,Iceland,ALPINE,MGCI,5330.97
2010,Iceland,TOTAL,MGCI,7628.94
2010,Iceland,NIVAL,INLAND_WATER,137
2010,Iceland,NIVAL,SHRUB_COVERED,53.83
2010,Iceland,NIVAL,HERB_AQUA_FLOOD,178.91
2010,Iceland,MONTANE,GLACIERS,10.92
2010,Iceland,ALPINE,INLAND_WATER,185.86
2010,Iceland,ALPINE,SHRUB_COVERED,61.39
2010,Iceland,ALPINE,GLACIERS,502.77
2010,Iceland,TOTAL,INLAND_WATER,324.98
2010,Iceland,MONTANE,INLAND_WATER,2.13
2010,Iceland,MONTANE,MGCI,376.7
2010,Iceland,TOTAL,SHRUB_COVERED,116.45
2010,Iceland,MONTANE,TERRESTRIAL_BARREN,12.7
2010,Iceland,NIVAL,GRASSLAND,1677.58
2010,Iceland,NIVAL,SPARSE_NAT_VEG,7865.2
2010,Iceland,TOTAL,TREE_COVERED,20.82
2015,Iceland,ALPINE,TERRESTRIAL_BARREN,2532.5
2015,Iceland,MONTANE,GLACIERS,10.92
2015,Iceland,NIVAL,GLACIERS,6875.53
2015,Iceland,TOTAL,SPARSE_NAT_VEG,19826.68
2015,Iceland,NIVAL,TERRESTRIAL_BARREN,7074.1
2015,Iceland,NIVAL,SPARSE_NAT_VEG,7865.2
2015,Iceland,ALPINE,HERB_AQUA_FLOOD,850.75
2015,Iceland,ALPINE,GRASSLAND,4409.06
2015,Iceland,MONTANE,TERRESTRIAL_BARREN,12.7
2015,Iceland,NIVAL,GRASSLAND,1677.58
2015,Iceland,ALPINE,MGCI,5330.97
2015,Iceland,MONTANE,INLAND_WATER,2.13
2015,Iceland,ALPINE,GLACIERS,502.77
2015,Iceland,MONTANE,GRASSLAND,319.73
2015,Iceland,MONTANE,SHRUB_COVERED,1.23
2015,Iceland,NIVAL,TREE_COVERED,10.95
2015,Iceland,TOTAL,TERRESTRIAL_BARREN,9619.31
2015,Iceland,ALPINE,SPARSE_NAT_VEG,11337.01
2015,Iceland,MONTANE,TREE_COVERED,0.08
2015,Iceland,TOTAL,TREE_COVERED,20.82
2015,Iceland,TOTAL,GRASSLAND,6406.36
2015,Iceland,MONTANE,SPARSE_NAT_VEG,624.47
2015,Iceland,NIVAL,SHRUB_COVERED,53.83
2015,Iceland,NIVAL,MGCI,1921.27
2015,Iceland,NIVAL,INLAND_WATER,137
2015,Iceland,ALPINE,INLAND_WATER,185.86
2015,Iceland,TOTAL,SHRUB_COVERED,116.45
2015,Iceland,ALPINE,SHRUB_COVERED,61.39
2015,Iceland,NIVAL,HERB_AQUA_FLOOD,178.91
2015,Iceland,TOTAL,HERB_AQUA_FLOOD,1085.32
2015,Iceland,TOTAL,INLAND_WATER,324.98
2015,Iceland,MONTANE,HERB_AQUA_FLOOD,55.66
2015,Iceland,MONTANE,MGCI,376.7
2015,Iceland,TOTAL,MGCI,7628.94
2015,Iceland,TOTAL,GLACIERS,7389.22
2015,Iceland,ALPINE,TREE_COVERED,9.78
2018,Iceland,NIVAL,TREE_COVERED,10.95
2018,Iceland,MONTANE,TREE_COVERED,0.08
2018,Iceland,NIVAL,TERRESTRIAL_BARREN,7074.1
2018,Iceland,TOTAL,TREE_COVERED,20.82
2018,Iceland,ALPINE,TREE_COVERED,9.78
2018,Iceland,ALPINE,INLAND_WATER,185.86
2018,Iceland,TOTAL,INLAND_WATER,324.98
2018,Iceland,ALPINE,HERB_AQUA_FLOOD,850.75
2018,Iceland,MONTANE,INLAND_WATER,2.13
2018,Iceland,TOTAL,SHRUB_COVERED,116.45
2018,Iceland,NIVAL,SHRUB_COVERED,53.83
2018,Iceland,TOTAL,HERB_AQUA_FLOOD,1085.32
2018,Iceland,TOTAL,TERRESTRIAL_BARREN,9619.31
2018,Iceland,TOTAL,MGCI,7628.94
2018,Iceland,MONTANE,TERRESTRIAL_BARREN,12.7
2018,Iceland,ALPINE,SPARSE_NAT_VEG,11337.01
2018,Iceland,MONTANE,SPARSE_NAT_VEG,624.47
2018,Iceland,TOTAL,SPARSE_NAT_VEG,19826.68
2018,Iceland,MONTANE,GRASSLAND,319.73
2018,Iceland,MONTANE,SHRUB_COVERED,1.23
2018,Iceland,NIVAL,GLACIERS,6875.53
2018,Iceland,TOTAL,GRASSLAND,6406.36
2018,Iceland,ALPINE,SHRUB_COVERED,61.39
2018,Iceland,NIVAL,MGCI,1921.27
2018,Iceland,ALPINE,MGCI,5330.97
2018,Iceland,ALPINE,GRASSLAND,4409.06
2018,Iceland,MONTANE,HERB_AQUA_FLOOD,55.66
2018,Iceland,NIVAL,INLAND_WATER,137
2018,Iceland,NIVAL,SPARSE_NAT_VEG,7865.2
2018,Iceland,MONTANE,MGCI,376.7
2018,Iceland,NIVAL,HERB_AQUA_FLOOD,178.91
2018,Iceland,ALPINE,TERRESTRIAL_BARREN,2532.5
2018,Iceland,TOTAL,GLACIERS,7389.22
2018,Iceland,ALPINE,GLACIERS,502.77
2018,Iceland,NIVAL,GRASSLAND,1677.58
2018,Iceland,MONTANE,GLACIERS,10.92
2000,Ireland,TOTAL,TERRESTRIAL_BARREN,8.77
2000,Ireland,TOTAL,HERB_AQUA_FLOOD,1404.09
2000,Ireland,TOTAL,INLAND_WATER,11.98
2000,Ireland,ALPINE,HERB_AQUA_FLOOD,18.75
2000,Ireland,TOTAL,SPARSE_NAT_VEG,143.09
2000,Ireland,ALPINE,MGCI,42.16
2000,Ireland,MONTANE,MGCI,2788.45
2000,Ireland,TOTAL,MGCI,2830.61
2000,Ireland,ALPINE,GRASSLAND,21.63
2000,Ireland,TOTAL,SHRUB_COVERED,0.47
2000,Ireland,MONTANE,CROPLAND,30.91
2000,Ireland,TOTAL,GRASSLAND,864.8
2000,Ireland,TOTAL,CROPLAND,31.63
2000,Ireland,ALPINE,TERRESTRIAL_BARREN,1.03
2000,Ireland,MONTANE,TERRESTRIAL_BARREN,7.74
2000,Ireland,ALPINE,TREE_COVERED,0.99
2000,Ireland,MONTANE,SPARSE_NAT_VEG,135.75
2000,Ireland,MONTANE,GRASSLAND,843.17
2000,Ireland,MONTANE,TREE_COVERED,528.63
2000,Ireland,TOTAL,TREE_COVERED,529.62
2000,Ireland,ALPINE,CROPLAND,0.73
2000,Ireland,ALPINE,INLAND_WATER,0.24
2000,Ireland,MONTANE,INLAND_WATER,11.75
2000,Ireland,MONTANE,SHRUB_COVERED,0.41
2000,Ireland,ALPINE,SHRUB_COVERED,0.06
2000,Ireland,MONTANE,HERB_AQUA_FLOOD,1385.33
2000,Ireland,ALPINE,SPARSE_NAT_VEG,7.34
2005,Ireland,ALPINE,MGCI,42.16
2005,Ireland,MONTANE,TREE_COVERED,542.36
2005,Ireland,MONTANE,SHRUB_COVERED,0.41
2005,Ireland,MONTANE,MGCI,2788.41
2005,Ireland,MONTANE,INLAND_WATER,11.75
2005,Ireland,ALPINE,INLAND_WATER,0.24
2005,Ireland,TOTAL,ARTIFICIAL,0.06
