Year,GeoAreaName,Activity,Value
2004,Switzerland,ISIC4_C,0.057
2005,Switzerland,ISIC4_C,0.054
2006,Switzerland,ISIC4_C,0.054
2007,Switzerland,ISIC4_C,0.05
2008,Switzerland,ISIC4_C,0.049
2009,Switzerland,ISIC4_C,0.051
2010,Switzerland,ISIC4_C,0.049
2011,Switzerland,ISIC4_C,0.043
2012,Switzerland,ISIC4_C,0.044
2013,Switzerland,ISIC4_C,0.043
2014,Switzerland,ISIC4_C,0.042
2015,Switzerland,ISIC4_C,0.04
2016,Switzerland,ISIC4_C,0.039
2017,Switzerland,ISIC4_C,0.037
2018,Switzerland,ISIC4_C,0.034
2019,Switzerland,ISIC4_C,0.032
2020,Switzerland,ISIC4_C,0.032
2000,Tajikistan,ISIC4_C,0
2001,Tajikistan,ISIC4_C,0
2002,Tajikistan,ISIC4_C,0
2003,Tajikistan,ISIC4_C,0
2004,Tajikistan,ISIC4_C,0
2005,Tajikistan,ISIC4_C,0
2019,Kyrgyzstan,ISIC4_C,0.625
2020,Kyrgyzstan,ISIC4_C,0.376
2000,Latvia,ISIC4_C,0.46
2001,Latvia,ISIC4_C,0.416
2002,Latvia,ISIC4_C,0.385
2003,Latvia,ISIC4_C,0.392
2004,Latvia,ISIC4_C,0.372
2005,Latvia,ISIC4_C,0.357
2006,Latvia,ISIC4_C,0.339
2007,Latvia,ISIC4_C,0.335
2008,Latvia,ISIC4_C,0.341
2009,Latvia,ISIC4_C,0.34
2010,Latvia,ISIC4_C,0.406
2011,Latvia,ISIC4_C,0.341
2012,Latvia,ISIC4_C,0.332
2013,Latvia,ISIC4_C,0.277
2006,Tajikistan,ISIC4_C,0
2007,Tajikistan,ISIC4_C,0
2008,Tajikistan,ISIC4_C,0
2009,Tajikistan,ISIC4_C,0
2010,Tajikistan,ISIC4_C,0
2011,Tajikistan,ISIC4_C,0
2012,Tajikistan,ISIC4_C,0.12
2013,Tajikistan,ISIC4_C,0.106
2014,Latvia,ISIC4_C,0.275
2015,Latvia,ISIC4_C,0.231
2016,Latvia,ISIC4_C,0.19
2017,Latvia,ISIC4_C,0.174
2018,Latvia,ISIC4_C,0.204
2019,Latvia,ISIC4_C,0.174
2020,Latvia,ISIC4_C,0.169
2000,Lithuania,ISIC4_C,0.323
2014,Tajikistan,ISIC4_C,0.073
2015,Tajikistan,ISIC4_C,0.072
2016,Tajikistan,ISIC4_C,0.687
2017,Tajikistan,ISIC4_C,0.877
2018,Tajikistan,ISIC4_C,1.002
2019,Tajikistan,ISIC4_C,0.883
2020,Tajikistan,ISIC4_C,0.589
2000,Türkiye,ISIC4_C,0.92
2001,Lithuania,ISIC4_C,0.277
2002,Lithuania,ISIC4_C,0.28
2003,Lithuania,ISIC4_C,0.249
2004,Lithuania,ISIC4_C,0.24
2005,Lithuania,ISIC4_C,0.271
2006,Lithuania,ISIC4_C,0.269
2007,Lithuania,ISIC4_C,0.256
2008,Lithuania,ISIC4_C,0.224
2009,Lithuania,ISIC4_C,0.219
2010,Lithuania,ISIC4_C,0.215
2011,Lithuania,ISIC4_C,0.212
2012,Lithuania,ISIC4_C,0.218
2013,Lithuania,ISIC4_C,0.199
2014,Lithuania,ISIC4_C,0.176
2015,Lithuania,ISIC4_C,0.156
2016,Lithuania,ISIC4_C,0.146
2001,Türkiye,ISIC4_C,0.736
2002,Türkiye,ISIC4_C,0.883
2003,Türkiye,ISIC4_C,0.91
2004,Türkiye,ISIC4_C,0.784
2005,Türkiye,ISIC4_C,0.668
2006,Türkiye,ISIC4_C,0.7
2007,Türkiye,ISIC4_C,0.656
2008,Türkiye,ISIC4_C,0.39
2009,Türkiye,ISIC4_C,0.475
2010,Türkiye,ISIC4_C,0.505
2011,Türkiye,ISIC4_C,0.444
2012,Türkiye,ISIC4_C,0.452
2013,Türkiye,ISIC4_C,0.352
2014,Türkiye,ISIC4_C,0.346
2015,Türkiye,ISIC4_C,0.331
2016,Türkiye,ISIC4_C,0.323
2017,Lithuania,ISIC4_C,0.139
2018,Lithuania,ISIC4_C,0.144
2019,Lithuania,ISIC4_C,0.143
2020,Lithuania,ISIC4_C,0.127
2000,Luxembourg,ISIC4_C,0.44
2001,Luxembourg,ISIC4_C,0.504
2002,Luxembourg,ISIC4_C,0.414
2003,Luxembourg,ISIC4_C,0.33
2017,Türkiye,ISIC4_C,0.404
2018,Türkiye,ISIC4_C,0.425
2019,Türkiye,ISIC4_C,0.406
2020,Türkiye,ISIC4_C,0.429
2000,Turkmenistan,ISIC4_C,0.156
2001,Turkmenistan,ISIC4_C,0.121
2002,Turkmenistan,ISIC4_C,0.093
2003,Turkmenistan,ISIC4_C,0.141
2004,Luxembourg,ISIC4_C,0.384
2005,Luxembourg,ISIC4_C,0.381
2006,Luxembourg,ISIC4_C,0.43
2007,Luxembourg,ISIC4_C,0.343
2008,Luxembourg,ISIC4_C,0.406
2009,Luxembourg,ISIC4_C,0.425
2010,Luxembourg,ISIC4_C,0.432
2011,Luxembourg,ISIC4_C,0.474
2012,Luxembourg,ISIC4_C,0.434
2013,Luxembourg,ISIC4_C,0.374
2014,Luxembourg,ISIC4_C,0.348
2015,Luxembourg,ISIC4_C,0.283
2016,Luxembourg,ISIC4_C,0.267
2017,Luxembourg,ISIC4_C,0.317
2018,Luxembourg,ISIC4_C,0.33
2019,Luxembourg,ISIC4_C,0.295
2004,Turkmenistan,ISIC4_C,0.189
2005,Turkmenistan,ISIC4_C,0.167
2006,Turkmenistan,ISIC4_C,0.162
2007,Turkmenistan,ISIC4_C,0.135
2008,Turkmenistan,ISIC4_C,0.097
2009,Turkmenistan,ISIC4_C,0.127
2010,Turkmenistan,ISIC4_C,0.116
2011,Turkmenistan,ISIC4_C,0.113
2012,Turkmenistan,ISIC4_C,0.1
2013,Turkmenistan,ISIC4_C,0.07
2014,Turkmenistan,ISIC4_C,0.051
2015,Turkmenistan,ISIC4_C,0.055
2016,Turkmenistan,ISIC4_C,0.059
2017,Turkmenistan,ISIC4_C,0.065
2018,Turkmenistan,ISIC4_C,0.066
2019,Turkmenistan,ISIC4_C,0.072
2020,Turkmenistan,ISIC4_C,0.071
2000,Ukraine,ISIC4_C,7.754
2001,Ukraine,ISIC4_C,7.515
2002,Ukraine,ISIC4_C,6.839
2003,Ukraine,ISIC4_C,6.443
2004,Ukraine,ISIC4_C,5.578
2005,Ukraine,ISIC4_C,4.204
2006,Ukraine,ISIC4_C,4.217
2020,Luxembourg,ISIC4_C,0.269
2000,Malta,ISIC4_C,0
2001,Malta,ISIC4_C,0
2002,Malta,ISIC4_C,0
2003,Malta,ISIC4_C,0
2004,Malta,ISIC4_C,0
2005,Malta,ISIC4_C,0.041
2006,Malta,ISIC4_C,0.042
2007,Ukraine,ISIC4_C,3.939
2008,Ukraine,ISIC4_C,3.716
2009,Ukraine,ISIC4_C,3.555
2010,Ukraine,ISIC4_C,3.775
2011,Ukraine,ISIC4_C,3.913
2012,Ukraine,ISIC4_C,3.722
2013,Ukraine,ISIC4_C,3.882
2014,Ukraine,ISIC4_C,4.169
2007,Malta,ISIC4_C,0.052
2008,Malta,ISIC4_C,0.044
2009,Malta,ISIC4_C,0.039
2010,Malta,ISIC4_C,0.035
2011,Malta,ISIC4_C,0.024
2012,Malta,ISIC4_C,0.034
2013,Malta,ISIC4_C,0.06
2014,Malta,ISIC4_C,0.072
2015,Ukraine,ISIC4_C,3.662
2016,Ukraine,ISIC4_C,3.27
2017,Ukraine,ISIC4_C,2.569
2018,Ukraine,ISIC4_C,2.838
2019,Ukraine,ISIC4_C,2.799
2020,Ukraine,ISIC4_C,2.989
2000,North Macedonia,ISIC4_C,1.707
2001,North Macedonia,ISIC4_C,1.549
2015,Malta,ISIC4_C,0.061
2016,Malta,ISIC4_C,0.062
2017,Malta,ISIC4_C,0.059
2018,Malta,ISIC4_C,0.045
2019,Malta,ISIC4_C,0.032
2020,Malta,ISIC4_C,0.032
2000,Republic of Moldova,ISIC4_C,0.716
2001,Republic of Moldova,ISIC4_C,0.713
2002,Republic of Moldova,ISIC4_C,0.693
2003,Republic of Moldova,ISIC4_C,0.63
2004,Republic of Moldova,ISIC4_C,0.623
2005,Republic of Moldova,ISIC4_C,1.253
2006,Republic of Moldova,ISIC4_C,0.954
2007,Republic of Moldova,ISIC4_C,1.126
2008,Republic of Moldova,ISIC4_C,0.888
2009,Republic of Moldova,ISIC4_C,0.983
2010,Republic of Moldova,ISIC4_C,1.42
2011,Republic of Moldova,ISIC4_C,1.382
2012,Republic of Moldova,ISIC4_C,1.4
2013,Republic of Moldova,ISIC4_C,0.941
2014,Republic of Moldova,ISIC4_C,0.991
2015,Republic of Moldova,ISIC4_C,0.81
2016,Republic of Moldova,ISIC4_C,0.793
2017,Republic of Moldova,ISIC4_C,0.954
2018,Republic of Moldova,ISIC4_C,1.017
2019,Republic of Moldova,ISIC4_C,1.035
2020,Republic of Moldova,ISIC4_C,0.778
2005,Montenegro,ISIC4_C,1.194
2006,Montenegro,ISIC4_C,1.05
2007,Montenegro,ISIC4_C,1.83
2008,Montenegro,ISIC4_C,2.063
2009,Montenegro,ISIC4_C,1.515
2002,North Macedonia,ISIC4_C,1.42
2003,North Macedonia,ISIC4_C,1.704
2004,North Macedonia,ISIC4_C,1.258
2005,North Macedonia,ISIC4_C,1.7
2006,North Macedonia,ISIC4_C,1.603
2007,North Macedonia,ISIC4_C,2.133
2008,North Macedonia,ISIC4_C,2
2009,North Macedonia,ISIC4_C,1.176
2010,Montenegro,ISIC4_C,0.772
2011,Montenegro,ISIC4_C,0.581
2012,Montenegro,ISIC4_C,0.734
2013,Montenegro,ISIC4_C,1.065
2014,Montenegro,ISIC4_C,1.023
2015,Montenegro,ISIC4_C,0.966
2016,Montenegro,ISIC4_C,0.944
2017,Montenegro,ISIC4_C,0.977
2010,North Macedonia,ISIC4_C,1.532
2011,North Macedonia,ISIC4_C,1.576
2012,North Macedonia,ISIC4_C,1.524
2013,North Macedonia,ISIC4_C,1.272
2014,North Macedonia,ISIC4_C,0.931
2015,North Macedonia,ISIC4_C,0.82
2016,North Macedonia,ISIC4_C,0.807
2017,North Macedonia,ISIC4_C,0.667
2018,Montenegro,ISIC4_C,0.844
2019,Montenegro,ISIC4_C,0.905
2020,Montenegro,ISIC4_C,0.91
2000,Netherlands,ISIC4_C,0.316
2001,Netherlands,ISIC4_C,0.307
2002,Netherlands,ISIC4_C,0.317
2003,Netherlands,ISIC4_C,0.324
2004,Netherlands,ISIC4_C,0.308
2005,Netherlands,ISIC4_C,0.295
2006,Netherlands,ISIC4_C,0.299
2007,Netherlands,ISIC4_C,0.285
2008,Netherlands,ISIC4_C,0.266
2009,Netherlands,ISIC4_C,0.275
2010,Netherlands,ISIC4_C,0.283
2011,Netherlands,ISIC4_C,0.26
2012,Netherlands,ISIC4_C,0.275
2018,North Macedonia,ISIC4_C,0.684
2019,North Macedonia,ISIC4_C,0.767
2020,North Macedonia,ISIC4_C,0.829
2000,Uzbekistan,ISIC4_C,3.392
2001,Uzbekistan,ISIC4_C,3.357
2002,Uzbekistan,ISIC4_C,3.378
2003,Uzbekistan,ISIC4_C,3.154
2004,Uzbekistan,ISIC4_C,2.979
2013,Netherlands,ISIC4_C,0.267
2014,Netherlands,ISIC4_C,0.257
2015,Netherlands,ISIC4_C,0.233
2016,Netherlands,ISIC4_C,0.248
2017,Netherlands,ISIC4_C,0.242
2018,Netherlands,ISIC4_C,0.226
2019,Netherlands,ISIC4_C,0.217
2020,Netherlands,ISIC4_C,0.223
2005,Uzbekistan,ISIC4_C,2.734
2006,Uzbekistan,ISIC4_C,2.673
2007,Uzbekistan,ISIC4_C,2.44
2008,Uzbekistan,ISIC4_C,2.375
2009,Uzbekistan,ISIC4_C,2.017
2010,Uzbekistan,ISIC4_C,2.276
2011,Uzbekistan,ISIC4_C,2.128
2012,Uzbekistan,ISIC4_C,1.607
2013,Uzbekistan,ISIC4_C,1.313
2014,Uzbekistan,ISIC4_C,1.052
2015,Uzbekistan,ISIC4_C,0.88
2016,Uzbekistan,ISIC4_C,0.888
2017,Uzbekistan,ISIC4_C,0.944
2018,Uzbekistan,ISIC4_C,0.801
2019,Uzbekistan,ISIC4_C,0.9
2020,Uzbekistan,ISIC4_C,0.743
2015,Bosnia and Herzegovina,ISIC4_C,1.057
2016,Bosnia and Herzegovina,ISIC4_C,0.953
2017,Bosnia and Herzegovina,ISIC4_C,0.926
2018,Bosnia and Herzegovina,ISIC4_C,1.015
2019,Bosnia and Herzegovina,ISIC4_C,0.991
2020,Bosnia and Herzegovina,ISIC4_C,0.613
2020,Bosnia and Herzegovina,ISIC4_C,0.613
