Year,GeoAreaName,Education level,Type of skill,Value
2003,Slovakia,LOWSEC,SKILL_READ,0.50895
2003,Slovakia,LOWSEC,SKILL_MATH,0.57518
2006,Slovakia,LOWSEC,SKILL_MATH,0.62324
2006,Slovakia,PRIMAR,SKILL_READ,0.77964
2006,Slovakia,LOWSEC,SKILL_READ,0.56927
2009,Slovakia,LOWSEC,SKILL_READ,0.65406
2009,Slovakia,LOWSEC,SKILL_MATH,0.64485
2011,Slovakia,PRIMAR,SKILL_READ,0.84516
2012,Slovakia,LOWSEC,SKILL_READ,0.45859
2012,Slovakia,LOWSEC,SKILL_MATH,0.47047
2015,Slovakia,LOWSEC,SKILL_MATH,0.60549
2015,Slovakia,LOWSEC,SKILL_READ,0.56536
2016,Slovakia,PRIMAR,SKILL_READ,0.58529
2018,Slovakia,LOWSEC,SKILL_READ,0.56045
2018,Slovakia,LOWSEC,SKILL_MATH,0.567
2019,Slovakia,PRIMAR,SKILL_MATH,0.43414
2001,Slovenia,PRIMAR,SKILL_READ,0.86478
2003,Slovenia,PRIMAR,SKILL_MATH,0.90744
2006,Slovenia,LOWSEC,SKILL_MATH,0.68758
2006,Slovenia,PRIMAR,SKILL_READ,0.9586
2006,Slovenia,LOWSEC,SKILL_READ,0.72973
2007,Slovenia,PRIMAR,SKILL_MATH,0.88974
2009,Slovenia,LOWSEC,SKILL_READ,0.66557
2009,Slovenia,LOWSEC,SKILL_MATH,0.6775
2011,Slovenia,PRIMAR,SKILL_READ,0.97004
2011,Slovenia,PRIMAR,SKILL_MATH,0.88024
2012,Slovenia,LOWSEC,SKILL_MATH,0.681
2012,Slovenia,LOWSEC,SKILL_READ,0.6874
2015,Slovenia,LOWSEC,SKILL_READ,0.81451
2015,Slovenia,LOWSEC,SKILL_MATH,0.80412
2015,Slovenia,PRIMAR,SKILL_MATH,0.99275
2016,Slovenia,PRIMAR,SKILL_READ,0.98737
2018,Slovenia,LOWSEC,SKILL_MATH,0.76934
2018,Slovenia,LOWSEC,SKILL_READ,0.7938
2000,Spain,LOWSEC,SKILL_READ,0.72622
2000,Spain,LOWSEC,SKILL_MATH,0.62007
2003,Spain,LOWSEC,SKILL_MATH,0.65706
2003,Spain,LOWSEC,SKILL_READ,0.71838
2006,Spain,LOWSEC,SKILL_READ,0.62787
2006,Spain,LOWSEC,SKILL_MATH,0.6283
2006,Spain,PRIMAR,SKILL_READ,0.83708
2009,Spain,LOWSEC,SKILL_MATH,0.6233
2009,Spain,LOWSEC,SKILL_READ,0.69091
2011,Spain,PRIMAR,SKILL_READ,0.87303
2011,Spain,PRIMAR,SKILL_MATH,0.52161
2012,Spain,LOWSEC,SKILL_READ,0.71938
2012,Spain,LOWSEC,SKILL_MATH,0.62962
2015,Spain,LOWSEC,SKILL_MATH,0.68097
2015,Spain,LOWSEC,SKILL_READ,0.7674
2015,Spain,PRIMAR,SKILL_MATH,0.57115
2016,Spain,PRIMAR,SKILL_READ,0.95789
2018,Spain,LOWSEC,SKILL_MATH,0.68005
2019,Spain,PRIMAR,SKILL_MATH,0.63114
2000,Sweden,LOWSEC,SKILL_MATH,0.76883
2000,Sweden,LOWSEC,SKILL_READ,0.84007
2001,Sweden,PRIMAR,SKILL_READ,0.95361
2003,Sweden,LOWSEC,SKILL_READ,0.78215
2003,Sweden,LOWSEC,SKILL_MATH,0.72711
2006,Sweden,LOWSEC,SKILL_MATH,0.73043
2006,Sweden,PRIMAR,SKILL_READ,0.95771
2006,Sweden,LOWSEC,SKILL_READ,0.81092
2007,Sweden,PRIMAR,SKILL_MATH,0.60363
2009,Sweden,LOWSEC,SKILL_READ,0.729
2009,Sweden,LOWSEC,SKILL_MATH,0.65853
2011,Sweden,PRIMAR,SKILL_READ,0.93956
2011,Sweden,PRIMAR,SKILL_MATH,0.6122
2012,Sweden,LOWSEC,SKILL_READ,0.72093
2012,Sweden,LOWSEC,SKILL_MATH,0.66781
2015,Sweden,LOWSEC,SKILL_MATH,0.72731
2015,Sweden,LOWSEC,SKILL_READ,0.78261
2015,Sweden,PRIMAR,SKILL_MATH,0.62739
2016,Sweden,PRIMAR,SKILL_READ,0.92927
2018,Sweden,LOWSEC,SKILL_READ,0.77481
2018,Sweden,LOWSEC,SKILL_MATH,0.72953
2019,Sweden,PRIMAR,SKILL_MATH,0.66138
2015,Switzerland,LOWSEC,SKILL_MATH,0.77501
2015,Switzerland,LOWSEC,SKILL_READ,0.72991
2018,Switzerland,LOWSEC,SKILL_READ,0.67816
2018,Switzerland,LOWSEC,SKILL_MATH,0.75679
2001,Türkiye,PRIMAR,SKILL_READ,0.77588
2003,Türkiye,LOWSEC,SKILL_READ,0.51787
2006,Türkiye,LOWSEC,SKILL_READ,0.64661
2007,Türkiye,LOWSEC,SKILL_MATH,0.38256
2009,Türkiye,LOWSEC,SKILL_READ,0.61079
2011,Türkiye,LOWSEC,SKILL_MATH,0.52614
2011,Türkiye,PRIMAR,SKILL_MATH,0.62322
2012,Türkiye,LOWSEC,SKILL_READ,0.73061
2015,Türkiye,LOWSEC,SKILL_READ,0.62478
2015,Türkiye,PRIMAR,SKILL_MATH,0.62633
2015,Türkiye,LOWSEC,SKILL_MATH,0.52312
2018,Türkiye,LOWSEC,SKILL_READ,0.71259
2019,Türkiye,LOWSEC,SKILL_MATH,0.64676
2019,Türkiye,PRIMAR,SKILL_MATH,0.78426
2007,Ukraine,PRIMAR,SKILL_MATH,0.90102
2018,Ukraine,LOWSEC,SKILL_READ,0.63149
2000,North Macedonia,LOWSEC,SKILL_MATH,0.28723
2000,North Macedonia,LOWSEC,SKILL_READ,0.26378
2001,North Macedonia,PRIMAR,SKILL_READ,0.75648
2006,North Macedonia,PRIMAR,SKILL_READ,0.73666
2015,North Macedonia,LOWSEC,SKILL_READ,0.45918
2015,North Macedonia,LOWSEC,SKILL_MATH,0.3957
2018,North Macedonia,LOWSEC,SKILL_MATH,0.3883
2018,North Macedonia,LOWSEC,SKILL_READ,0.45112
2019,North Macedonia,PRIMAR,SKILL_MATH,0.60386
2019,North Macedonia,PRIMAR,SKILL_MATH,0.60386
