Year,GeoAreaName,Type of product,Value
2017,Kyrgyzstan,IND,2.32745
2017,Kyrgyzstan,AGR,1.1266
2017,Kyrgyzstan,CLO,8.9181
2017,Kyrgyzstan,ALP,2.99086
2018,Kyrgyzstan,ALP,3.39435
2018,Kyrgyzstan,CLO,17.61353
2018,Kyrgyzstan,AGR,1.31474
2018,Kyrgyzstan,OIL,0
2018,Kyrgyzstan,IND,2.1417
2018,Kyrgyzstan,TEX,6.8139
2019,Kyrgyzstan,IND,1.89954
2019,Kyrgyzstan,AGR,2.91816
2019,Kyrgyzstan,CLO,15.20046
2019,Kyrgyzstan,ALP,2.97072
2019,Kyrgyzstan,OIL,0
2019,Kyrgyzstan,TEX,6.70843
2020,Kyrgyzstan,ALP,2.30477
2020,Kyrgyzstan,CLO,12.89011
2020,Kyrgyzstan,AGR,1.66865
2020,Kyrgyzstan,IND,1.88388
2020,Kyrgyzstan,TEX,5.47621
2020,Kyrgyzstan,OIL,0
2021,Kyrgyzstan,ALP,2.75814
2021,Kyrgyzstan,OIL,0
2021,Kyrgyzstan,CLO,13.40228
2021,Kyrgyzstan,TEX,4.53197
2021,Kyrgyzstan,IND,1.82257
2021,Kyrgyzstan,AGR,1.83152
2005,Republic of Moldova,AGR,6.87134
2005,Republic of Moldova,CLO,11.80811
2005,Republic of Moldova,IND,0.97525
2005,Republic of Moldova,ALP,2.13149
2016,Türkiye,IND,1.29756
2016,Türkiye,ARM,0.92745
2016,Türkiye,CLO,4.5499
2017,Türkiye,AGR,30.33962
2017,Türkiye,ALP,3.04892
2017,Türkiye,TEX,2.78903
2017,Türkiye,ARM,0.47522
2017,Türkiye,CLO,4.24031
2017,Türkiye,IND,1.01209
2018,Türkiye,TEX,2.74481
2018,Türkiye,ALP,2.33242
2018,Türkiye,AGR,16.68528
2018,Türkiye,IND,1.09981
2018,Türkiye,ARM,0.41751
2018,Türkiye,CLO,4.2191
2019,Türkiye,CLO,4.0515
2019,Türkiye,ARM,1.04445
2019,Türkiye,IND,1.01403
2019,Türkiye,ALP,2.55496
2019,Türkiye,AGR,19.20589
2019,Türkiye,TEX,2.58634
2020,Türkiye,ALP,2.79328
2020,Türkiye,IND,1.04479
2020,Türkiye,CLO,3.70927
2020,Türkiye,AGR,21.90017
2020,Türkiye,ARM,1.53783
2020,Türkiye,TEX,2.37593
2021,Türkiye,ARM,0.81757
2021,Türkiye,IND,1.57995
2021,Türkiye,AGR,20.18562
2021,Türkiye,CLO,3.72609
2021,Türkiye,ALP,3.16596
2021,Türkiye,TEX,2.5891
2005,Ukraine,AGR,15.90973
2005,Ukraine,TEX,3.55246
2005,Ukraine,OIL,0
2005,Ukraine,CLO,11.01037
2005,Ukraine,ALP,3.61266
2005,Ukraine,IND,3.0151
2010,Ukraine,IND,1.82029
2010,Ukraine,ALP,2.24414
2010,Ukraine,CLO,10.87662
2010,Ukraine,OIL,0
2010,Ukraine,TEX,4.15616
2010,Ukraine,AGR,6.40136
2015,Ukraine,AGR,4.61904
2015,Ukraine,TEX,4.10449
2015,Ukraine,OIL,0
2015,Ukraine,IND,1.77253
2015,Ukraine,CLO,10.98407
2015,Ukraine,ALP,2.20969
2016,Ukraine,TEX,3.66619
2016,Ukraine,AGR,4.5899
2016,Ukraine,CLO,10.93486
2016,Ukraine,ALP,2.04889
2016,Ukraine,IND,1.65565
2016,Ukraine,OIL,0
2017,Ukraine,AGR,3.58127
2017,Ukraine,TEX,2.27609
2017,Ukraine,OIL,0
2017,Ukraine,IND,1.52399
2017,Ukraine,ALP,1.75409
2017,Ukraine,CLO,9.41165
2018,Ukraine,CLO,9.41165
2018,Ukraine,ALP,1.60445
2018,Ukraine,IND,1.38232
2018,Ukraine,OIL,0
2018,Ukraine,AGR,3.26674
2018,Ukraine,TEX,2.2523
2019,Ukraine,OIL,0
2019,Ukraine,IND,1.76729
2019,Ukraine,ALP,1.98043
2019,Ukraine,CLO,11.08596
2019,Ukraine,TEX,4.41785
2019,Ukraine,AGR,2.43609
2020,Ukraine,CLO,10.36784
2020,Ukraine,AGR,2.80253
2020,Ukraine,ALP,1.88351
2020,Ukraine,IND,1.60645
2020,Ukraine,OIL,0
2020,Ukraine,TEX,3.06603
2021,Ukraine,TEX,3.18401
2021,Ukraine,OIL,0
2021,Ukraine,IND,1.5561
2021,Ukraine,ALP,1.83059
2021,Ukraine,AGR,3.1034
2021,Ukraine,CLO,10.61018
2005,North Macedonia,OIL,0
2005,North Macedonia,ALP,3.06372
2005,North Macedonia,IND,1.5387
2005,North Macedonia,ARM,1.13636
2005,North Macedonia,CLO,2.89885
2005,North Macedonia,TEX,1.23862
2005,North Macedonia,AGR,16.44094
2010,North Macedonia,CLO,7.058
2010,North Macedonia,IND,1.13027
2010,North Macedonia,AGR,5.96248
2010,North Macedonia,ALP,2.32443
2010,North Macedonia,OIL,5.86476
2010,North Macedonia,TEX,2.01245
2015,North Macedonia,CLO,7.37917
2015,North Macedonia,TEX,1.41689
2015,North Macedonia,ALP,1.40677
2015,North Macedonia,IND,0.66813
2015,North Macedonia,AGR,5.8821
2016,North Macedonia,CLO,11.62865
2016,North Macedonia,AGR,4.43646
2016,North Macedonia,IND,3.0458
2016,North Macedonia,ALP,3.56322
2016,North Macedonia,TEX,6.91454
2017,North Macedonia,TEX,1.28921
2017,North Macedonia,IND,0.58253
2017,North Macedonia,ALP,1.23835
2017,North Macedonia,AGR,5.52006
2017,North Macedonia,CLO,7.44636
2018,North Macedonia,TEX,1.56102
2018,North Macedonia,AGR,5.91191
2018,North Macedonia,CLO,7.44636
2018,North Macedonia,IND,0.58284
2018,North Macedonia,ALP,1.29261
2019,North Macedonia,OIL,0
2020,Serbia,CLO,12.24528
2020,Serbia,OIL,0.51829
2020,Serbia,ALP,1.78504
2021,Serbia,ALP,1.76174
2021,Serbia,OIL,0.57713
2021,Serbia,CLO,11.78921
2021,Serbia,IND,1.28852
2021,Serbia,AGR,4.26388
2021,Serbia,ARM,4.06404
2021,Serbia,TEX,2.73172
2021,Belarus,AGR,2.51763
2019,North Macedonia,TEX,1.54226
2019,North Macedonia,IND,0.59471
2019,North Macedonia,AGR,6.05412
2019,North Macedonia,ALP,1.23567
2019,North Macedonia,CLO,6.95762
2020,North Macedonia,CLO,6.74979
2020,North Macedonia,AGR,6.10843
2020,North Macedonia,ALP,1.32852
2020,North Macedonia,IND,0.63397
2020,North Macedonia,TEX,1.71661
2021,North Macedonia,CLO,7.43231
2005,Republic of Moldova,TEX,3.6231
2005,Republic of Moldova,OIL,0
2010,Republic of Moldova,TEX,4.12765
2010,Republic of Moldova,IND,1.49039
2010,Republic of Moldova,CLO,11.24002
2021,North Macedonia,ALP,1.24305
2021,North Macedonia,IND,0.58811
2021,North Macedonia,TEX,1.82455
2021,North Macedonia,AGR,6.24297
2005,Uzbekistan,AGR,13.09111
2005,Uzbekistan,ALP,8.47092
2005,Uzbekistan,ARM,16.32353
2005,Uzbekistan,OIL,0
2005,Uzbekistan,CLO,32.00754
2005,Uzbekistan,IND,7.56743
2005,Uzbekistan,TEX,23.48459
2010,Uzbekistan,ARM,5.36606
2010,Uzbekistan,ALP,7.79514
2010,Uzbekistan,IND,7.68408
2010,Uzbekistan,CLO,30.11309
2010,Uzbekistan,TEX,22.57454
2010,Uzbekistan,OIL,0
2010,Uzbekistan,AGR,5.2977
2015,Uzbekistan,ARM,5.04797
2015,Uzbekistan,ALP,8.02103
2015,Uzbekistan,AGR,5.46019
2015,Uzbekistan,TEX,22.66677
2015,Uzbekistan,OIL,0
2015,Uzbekistan,IND,7.69925
2015,Uzbekistan,CLO,30.33107
2019,Uzbekistan,OIL,0
2019,Uzbekistan,CLO,23.49478
2019,Uzbekistan,TEX,18.29734
2019,Uzbekistan,IND,6.71105
2019,Uzbekistan,AGR,5.86831
2019,Uzbekistan,ALP,6.83875
2020,Uzbekistan,ALP,2.75802
2020,Uzbekistan,ARM,0
2020,Uzbekistan,AGR,2.20414
2020,Uzbekistan,IND,2.74882
2020,Uzbekistan,OIL,0
2020,Uzbekistan,TEX,6.5918
2020,Uzbekistan,CLO,19.41375
2021,Uzbekistan,CLO,19.00413
2021,Uzbekistan,OIL,0
2021,Uzbekistan,TEX,5.81961
2021,Uzbekistan,ARM,0
2021,Uzbekistan,AGR,2.1707
2021,Uzbekistan,IND,2.53374
2021,Uzbekistan,ALP,2.55277
2021,Uzbekistan,ALP,2.55277
