Year,GeoAreaName,Activity,Value
2006,Belarus,ISIC4_C,42.0
2007,Belarus,ISIC4_C,42.0
2008,Belarus,ISIC4_C,42.0
2009,Belarus,ISIC4_C,36.84
2010,Belarus,ISIC4_C,39.98
2011,Belarus,ISIC4_C,47.13
2012,Belarus,ISIC4_C,43.26
2013,Belarus,ISIC4_C,36.45
2014,Belarus,ISIC4_C,37.99
2015,Belarus,ISIC4_C,41.05
2016,Belarus,ISIC4_C,38.83
2002,Serbia,ISIC4_C,24.41
2003,Serbia,ISIC4_C,24.41
2004,Serbia,ISIC4_C,24.41
2005,Serbia,ISIC4_C,24.41
2006,Serbia,ISIC4_C,21.36
2007,Serbia,ISIC4_C,22.07
2008,Serbia,ISIC4_C,21.85
2009,Serbia,ISIC4_C,20.42
2010,Serbia,ISIC4_C,18.64
2011,Serbia,ISIC4_C,19.63
2012,Serbia,ISIC4_C,20.06
2013,Serbia,ISIC4_C,24.88
2014,Serbia,ISIC4_C,25.92
2015,Serbia,ISIC4_C,25.74
2016,Serbia,ISIC4_C,25.42
2017,Serbia,ISIC4_C,25.77
2018,Serbia,ISIC4_C,24.65
2019,Serbia,ISIC4_C,25.07
2020,Serbia,ISIC4_C,25.07
2000,Slovakia,ISIC4_C,33.66
2001,Slovakia,ISIC4_C,34.72
2002,Slovakia,ISIC4_C,35.91
2003,Slovakia,ISIC4_C,37.99
2004,Slovakia,ISIC4_C,34.77
2005,Slovakia,ISIC4_C,36.13
2006,Slovakia,ISIC4_C,39.99
2007,Slovakia,ISIC4_C,43.11
2008,Slovakia,ISIC4_C,41.26
2009,Slovakia,ISIC4_C,43.3
2010,Slovakia,ISIC4_C,45.75
2011,Slovakia,ISIC4_C,44.52
2012,Slovakia,ISIC4_C,47.82
2013,Slovakia,ISIC4_C,49.43
2014,Slovakia,ISIC4_C,47.48
2015,Slovakia,ISIC4_C,49.39
2016,Slovakia,ISIC4_C,47.77
2017,Slovakia,ISIC4_C,47.93
2018,Slovakia,ISIC4_C,49.51
2019,Slovakia,ISIC4_C,51.17
2020,Slovakia,ISIC4_C,52.78
2000,Slovenia,ISIC4_C,36.36
2001,Slovenia,ISIC4_C,37.13
2002,Slovenia,ISIC4_C,38.33
2003,Slovenia,ISIC4_C,41.45
2004,Slovenia,ISIC4_C,42.08
2005,Slovenia,ISIC4_C,41.76
2006,Slovenia,ISIC4_C,42.65
2007,Slovenia,ISIC4_C,42.47
2008,Slovenia,ISIC4_C,44.34
2009,Slovenia,ISIC4_C,45.42
2010,Slovenia,ISIC4_C,46.76
2011,Slovenia,ISIC4_C,47.78
2012,Slovenia,ISIC4_C,49.66
2013,Slovenia,ISIC4_C,48.03
2014,Slovenia,ISIC4_C,47.33
2015,Slovenia,ISIC4_C,37.41
2016,Slovenia,ISIC4_C,37.09
2017,Slovenia,ISIC4_C,37.98
2018,Slovenia,ISIC4_C,37.13
2019,Slovenia,ISIC4_C,36.83
2020,Slovenia,ISIC4_C,36.92
2000,Spain,ISIC4_C,32.75
2001,Spain,ISIC4_C,32.3
2002,Spain,ISIC4_C,31.13
2003,Spain,ISIC4_C,31.37
2004,Spain,ISIC4_C,30.96
2005,Spain,ISIC4_C,29.65
2006,Spain,ISIC4_C,30.31
2007,Spain,ISIC4_C,30.84
2008,Spain,ISIC4_C,31.95
2009,Spain,ISIC4_C,33.58
2010,Spain,ISIC4_C,34.73
2011,Spain,ISIC4_C,34.88
2012,Spain,ISIC4_C,35.95
2013,Spain,ISIC4_C,37.39
2014,Spain,ISIC4_C,38.68
2015,Spain,ISIC4_C,38.52
2016,Spain,ISIC4_C,38.77
2017,Spain,ISIC4_C,38.7
2018,Spain,ISIC4_C,37.8
2019,Spain,ISIC4_C,37.79
2020,Spain,ISIC4_C,39.58
2000,Sweden,ISIC4_C,49.17
2001,Sweden,ISIC4_C,46.7
2002,Sweden,ISIC4_C,46.9
2003,Sweden,ISIC4_C,50.22
2004,Sweden,ISIC4_C,52.19
2005,Sweden,ISIC4_C,52.94
2006,Sweden,ISIC4_C,52.87
2007,Sweden,ISIC4_C,52.23
2008,Sweden,ISIC4_C,45.02
2009,Sweden,ISIC4_C,39.02
2010,Sweden,ISIC4_C,42.96
2011,Sweden,ISIC4_C,45.9
2012,Sweden,ISIC4_C,52.53
2013,Sweden,ISIC4_C,53.15
2014,Sweden,ISIC4_C,44.65
2015,Sweden,ISIC4_C,51.61
2016,Sweden,ISIC4_C,50.94
2017,Sweden,ISIC4_C,51.11
2018,Sweden,ISIC4_C,51.62
2019,Sweden,ISIC4_C,51.89
2020,Sweden,ISIC4_C,52.81
2000,Switzerland,ISIC4_C,52.37
2001,Switzerland,ISIC4_C,52.05
2002,Switzerland,ISIC4_C,55.61
2003,Switzerland,ISIC4_C,53.47
2004,Switzerland,ISIC4_C,57.18
2005,Switzerland,ISIC4_C,62.17
2006,Switzerland,ISIC4_C,60.39
2007,Switzerland,ISIC4_C,62.23
2008,Switzerland,ISIC4_C,63.98
2009,Switzerland,ISIC4_C,60.91
2010,Switzerland,ISIC4_C,61.32
2011,Switzerland,ISIC4_C,60.82
2012,Switzerland,ISIC4_C,62.71
2013,Switzerland,ISIC4_C,62.57
2014,Switzerland,ISIC4_C,63.0
2015,Switzerland,ISIC4_C,63.56
2016,Switzerland,ISIC4_C,63.32
2017,Switzerland,ISIC4_C,65.05
2017,Belarus,ISIC4_C,40.01
2018,Belarus,ISIC4_C,42.21
2019,Belarus,ISIC4_C,41.2
2020,Belarus,ISIC4_C,41.2
2000,Croatia,ISIC4_C,10.9
2001,Croatia,ISIC4_C,10.9
2002,Croatia,ISIC4_C,10.9
2003,Croatia,ISIC4_C,7.24
2004,Croatia,ISIC4_C,7.24
2005,Croatia,ISIC4_C,7.24
2006,Croatia,ISIC4_C,7.24
2007,Croatia,ISIC4_C,7.24
2008,Croatia,ISIC4_C,23.13
2009,Croatia,ISIC4_C,26.2
2010,Croatia,ISIC4_C,28.96
2011,Croatia,ISIC4_C,27.61
2012,Croatia,ISIC4_C,26.03
2013,Croatia,ISIC4_C,25.98
2014,Croatia,ISIC4_C,26.87
2015,Croatia,ISIC4_C,27.56
2016,Croatia,ISIC4_C,25.74
2017,Croatia,ISIC4_C,24.61
2018,Croatia,ISIC4_C,24.53
2019,Croatia,ISIC4_C,26.77
2020,Croatia,ISIC4_C,30.53
2000,Cyprus,ISIC4_C,11.37
2001,Cyprus,ISIC4_C,11.3
2002,Cyprus,ISIC4_C,10.75
2003,Cyprus,ISIC4_C,10.12
2004,Cyprus,ISIC4_C,10.14
2005,Cyprus,ISIC4_C,4.21
2006,Cyprus,ISIC4_C,4.83
2007,Cyprus,ISIC4_C,5.29
2018,Switzerland,ISIC4_C,66.22
2019,Switzerland,ISIC4_C,65.55
2020,Switzerland,ISIC4_C,65.55
2000,Tajikistan,ISIC4_C,2.7
2001,Tajikistan,ISIC4_C,2.7
2002,Tajikistan,ISIC4_C,2.7
2003,Tajikistan,ISIC4_C,2.7
2004,Tajikistan,ISIC4_C,2.7
2005,Tajikistan,ISIC4_C,2.53
2006,Tajikistan,ISIC4_C,3.28
2007,Tajikistan,ISIC4_C,1.26
2008,Cyprus,ISIC4_C,11.88
2009,Cyprus,ISIC4_C,12.31
2010,Cyprus,ISIC4_C,13.95
2011,Cyprus,ISIC4_C,14.68
2012,Cyprus,ISIC4_C,15.51
2013,Cyprus,ISIC4_C,18.89
2014,Cyprus,ISIC4_C,19.9
2015,Cyprus,ISIC4_C,21.51
2016,Cyprus,ISIC4_C,18.78
2017,Cyprus,ISIC4_C,19.9
2018,Cyprus,ISIC4_C,20.1
2008,Tajikistan,ISIC4_C,2.61
2009,Tajikistan,ISIC4_C,2.61
2010,Tajikistan,ISIC4_C,3.65
2011,Tajikistan,ISIC4_C,3.65
2012,Tajikistan,ISIC4_C,2.95
2013,Tajikistan,ISIC4_C,2.49
2014,Tajikistan,ISIC4_C,1.86
2015,Tajikistan,ISIC4_C,2.19
2016,Tajikistan,ISIC4_C,2.83
2017,Tajikistan,ISIC4_C,2.8
2018,Tajikistan,ISIC4_C,2.58
2019,Tajikistan,ISIC4_C,2.82
2020,Tajikistan,ISIC4_C,2.82
2000,Türkiye,ISIC4_C,27.76
2001,Türkiye,ISIC4_C,25.35
2002,Türkiye,ISIC4_C,25.26
2003,Türkiye,ISIC4_C,29.84
2004,Türkiye,ISIC4_C,30.69
2005,Türkiye,ISIC4_C,29.27
2006,Türkiye,ISIC4_C,29.81
2007,Türkiye,ISIC4_C,29.77
2008,Türkiye,ISIC4_C,30.04
2009,Türkiye,ISIC4_C,30.45
2010,Türkiye,ISIC4_C,30.23
2011,Türkiye,ISIC4_C,29.95
2012,Türkiye,ISIC4_C,29.89
2013,Türkiye,ISIC4_C,29.93
2014,Türkiye,ISIC4_C,29.24
2015,Türkiye,ISIC4_C,29.78
2016,Türkiye,ISIC4_C,29.94
2017,Türkiye,ISIC4_C,30.82
2018,Türkiye,ISIC4_C,33.66
2019,Türkiye,ISIC4_C,35.83
2020,Türkiye,ISIC4_C,36.74
2000,Ukraine,ISIC4_C,22.3
2001,Ukraine,ISIC4_C,33.01
2002,Ukraine,ISIC4_C,33.14
2003,Ukraine,ISIC4_C,32.98
2004,Ukraine,ISIC4_C,33.48
2005,Ukraine,ISIC4_C,33.12
2006,Ukraine,ISIC4_C,33.15
2007,Ukraine,ISIC4_C,33.15
2008,Ukraine,ISIC4_C,32.92
2009,Ukraine,ISIC4_C,32.91
2010,Ukraine,ISIC4_C,32.74
2011,Ukraine,ISIC4_C,32.79
2012,Ukraine,ISIC4_C,32.92
2013,Ukraine,ISIC4_C,39.39
2014,Ukraine,ISIC4_C,29.58
2015,Ukraine,ISIC4_C,30.03
2016,Ukraine,ISIC4_C,28.44
2017,Ukraine,ISIC4_C,26.01
2018,Ukraine,ISIC4_C,27.37
2019,Ukraine,ISIC4_C,31.8
2020,Ukraine,ISIC4_C,32.68
2000,North Macedonia,ISIC4_C,14.55
2001,North Macedonia,ISIC4_C,15.31
2002,North Macedonia,ISIC4_C,7.95
2003,North Macedonia,ISIC4_C,13.78
2004,North Macedonia,ISIC4_C,14.69
2005,North Macedonia,ISIC4_C,14.08
2006,North Macedonia,ISIC4_C,14.09
2007,North Macedonia,ISIC4_C,12.67
2008,North Macedonia,ISIC4_C,13.69
2009,North Macedonia,ISIC4_C,14.6
2010,North Macedonia,ISIC4_C,19.5
2011,North Macedonia,ISIC4_C,15.48
2012,North Macedonia,ISIC4_C,23.52
2013,North Macedonia,ISIC4_C,15.35
2014,North Macedonia,ISIC4_C,23.03
2015,North Macedonia,ISIC4_C,29.61
2016,North Macedonia,ISIC4_C,31.64
2017,North Macedonia,ISIC4_C,31.98
2018,North Macedonia,ISIC4_C,33.73
2019,North Macedonia,ISIC4_C,33.73
2020,North Macedonia,ISIC4_C,33.73
2000,Uzbekistan,ISIC4_C,19.73
2001,Uzbekistan,ISIC4_C,19.73
2002,Uzbekistan,ISIC4_C,19.73
2003,Uzbekistan,ISIC4_C,19.73
2004,Uzbekistan,ISIC4_C,19.73
2005,Uzbekistan,ISIC4_C,19.73
2006,Uzbekistan,ISIC4_C,19.73
2007,Uzbekistan,ISIC4_C,19.73
2008,Uzbekistan,ISIC4_C,19.73
2009,Uzbekistan,ISIC4_C,19.73
2010,Uzbekistan,ISIC4_C,19.73
2011,Uzbekistan,ISIC4_C,19.73
2012,Uzbekistan,ISIC4_C,19.73
2013,Uzbekistan,ISIC4_C,19.73
2014,Uzbekistan,ISIC4_C,19.34
2015,Uzbekistan,ISIC4_C,17.57
2016,Uzbekistan,ISIC4_C,16.16
2017,Uzbekistan,ISIC4_C,19.64
2018,Uzbekistan,ISIC4_C,23.08
2019,Uzbekistan,ISIC4_C,20.45
2020,Uzbekistan,ISIC4_C,20.6
2019,Cyprus,ISIC4_C,20.52
2020,Cyprus,ISIC4_C,28.1
2020,Cyprus,ISIC4_C,28.1
