Year,GeoAreaName,Location,Value
2010,Finland,RURAL,6.45274
2010,Finland,CITY,8.71248
2019,Austria,CITY,13.33314
2019,Austria,ALLAREA,11.50796
2019,Austria,TSUB,11.24438
2019,Austria,URBAN,12.41997
2010,Armenia,ALLAREA,40.89928
2010,Armenia,CITY,45.74709
2010,Armenia,URBAN,43.43189
2010,Armenia,TSUB,39.88367
2010,Armenia,RURAL,34.10955
2011,Armenia,CITY,52.00061
2011,Armenia,ALLAREA,46.45905
2011,Armenia,URBAN,49.34397
2018,Romania,URBAN,16.53648
2018,Romania,TSUB,15.87024
2018,Romania,RURAL,14.45245
2019,Romania,URBAN,14.10693
2019,Romania,RURAL,12.22546
2019,Romania,CITY,14.60785
2019,Romania,TSUB,13.70931
2019,Romania,ALLAREA,13.30043
2010,Serbia,TSUB,30.85237
2010,Serbia,URBAN,30.27631
2010,Serbia,RURAL,28.2159
2010,Serbia,ALLAREA,29.42471
2014,Luxembourg,TSUB,10.68725
2015,Luxembourg,CITY,10.1713
2015,Luxembourg,RURAL,9.93232
2015,Luxembourg,TSUB,10.86665
2015,Luxembourg,URBAN,10.68175
2015,Luxembourg,ALLAREA,10.44694
2016,Luxembourg,ALLAREA,9.74615
2016,Luxembourg,CITY,9.48485
2016,Luxembourg,RURAL,9.26985
2016,Luxembourg,TSUB,10.1387
2016,Luxembourg,URBAN,9.96366
2017,Luxembourg,ALLAREA,9.83734
2017,Luxembourg,CITY,9.58318
2017,Luxembourg,RURAL,9.36297
2017,Luxembourg,TSUB,10.22794
2017,Luxembourg,URBAN,10.05416
2018,Luxembourg,ALLAREA,9.70775
2018,Luxembourg,CITY,9.48045
2018,Luxembourg,RURAL,9.23116
2018,Luxembourg,TSUB,10.09165
2018,Luxembourg,URBAN,9.9258
2019,Luxembourg,ALLAREA,8.89471
2019,Luxembourg,CITY,8.73635
2019,Luxembourg,RURAL,8.42927
2010,Serbia,CITY,29.5319
2011,Serbia,ALLAREA,30.67586
2011,Serbia,CITY,30.77334
2011,Serbia,RURAL,29.45239
2011,Serbia,TSUB,32.12643
2011,Serbia,URBAN,31.53425
2012,Serbia,TSUB,29.136
2012,Serbia,ALLAREA,27.87856
2012,Serbia,CITY,27.76448
2012,Serbia,RURAL,26.94076
2012,Serbia,URBAN,28.53387
2013,Serbia,ALLAREA,26.16852
2011,Armenia,TSUB,45.28761
2011,Armenia,RURAL,38.71673
2012,Armenia,CITY,51.33556
2012,Armenia,URBAN,48.73082
2012,Armenia,TSUB,44.76829
2012,Armenia,ALLAREA,45.89738
2012,Armenia,RURAL,38.28459
2013,Armenia,ALLAREA,42.84965
2013,Armenia,CITY,47.95608
2013,Armenia,URBAN,45.50203
2013,Armenia,TSUB,41.78221
2013,Armenia,RURAL,35.71475
2010,Finland,ALLAREA,7.06676
2010,Finland,TSUB,7.89127
2010,Finland,URBAN,8.27321
2011,Finland,URBAN,8.26882
2011,Finland,CITY,8.74142
2011,Finland,ALLAREA,7.03235
2011,Finland,TSUB,7.85541
2011,Finland,RURAL,6.39744
2012,Finland,URBAN,7.39388
2012,Finland,RURAL,5.77621
2012,Finland,CITY,7.78132
2012,Finland,ALLAREA,6.32824
2012,Finland,TSUB,7.05294
2013,Finland,CITY,7.6746
2013,Finland,ALLAREA,6.19898
2013,Finland,TSUB,6.89251
2013,Finland,RURAL,5.64464
2013,Finland,URBAN,7.25976
2014,Finland,TSUB,6.41129
2014,Finland,ALLAREA,5.77196
2014,Finland,CITY,7.0922
2014,Finland,RURAL,5.26589
2014,Finland,URBAN,6.73202
2015,Finland,CITY,7.08558
2013,Serbia,CITY,26.27629
2013,Serbia,RURAL,25.11998
2013,Serbia,TSUB,27.38774
2013,Serbia,URBAN,26.89828
2014,Serbia,ALLAREA,26.27462
2014,Serbia,CITY,26.4251
2014,Serbia,RURAL,25.18952
2014,Serbia,TSUB,27.50288
2014,Serbia,URBAN,27.0268
2015,Serbia,ALLAREA,25.33298
2015,Serbia,CITY,25.48296
2015,Serbia,RURAL,24.30559
2015,Finland,ALLAREA,5.82623
2015,Finland,RURAL,5.3342
2015,Finland,TSUB,6.4526
2015,Finland,URBAN,6.75168
2016,Finland,TSUB,5.97322
2016,Finland,CITY,6.55063
2016,Finland,ALLAREA,5.39254
2016,Finland,URBAN,6.24688
2016,Finland,RURAL,4.93444
2017,Finland,RURAL,4.94102
2017,Finland,TSUB,5.94777
2017,Finland,URBAN,6.17273
2015,Serbia,TSUB,26.48714
2015,Serbia,URBAN,26.04226
2016,Serbia,RURAL,23.27472
2016,Serbia,CITY,24.39108
2016,Serbia,ALLAREA,24.24702
2016,Serbia,TSUB,25.33481
2016,Serbia,URBAN,24.9155
2017,Serbia,ALLAREA,24.95485
2017,Serbia,CITY,25.01844
2017,Serbia,TSUB,26.06285
2017,Serbia,URBAN,25.5975
2017,Serbia,RURAL,24.01617
2014,Armenia,URBAN,43.07217
2014,Armenia,TSUB,39.52003
2014,Armenia,RURAL,33.79156
2014,Armenia,CITY,45.42399
2014,Armenia,ALLAREA,40.55938
2015,Armenia,CITY,45.43533
2015,Armenia,ALLAREA,40.58537
2015,Armenia,URBAN,43.09155
2015,Armenia,TSUB,39.56403
2015,Armenia,RURAL,33.82689
2016,Armenia,ALLAREA,40.0427
2016,Armenia,URBAN,42.51243
2019,Luxembourg,TSUB,9.24749
2019,Luxembourg,URBAN,9.10785
2010,Malta,CITY,17.37758
2010,Malta,RURAL,12.35941
2010,Malta,TSUB,16.16517
2010,Malta,URBAN,17.18478
2010,Malta,ALLAREA,17.17263
2011,Malta,ALLAREA,16.46377
2011,Malta,CITY,16.65603
2011,Malta,RURAL,11.86916
2011,Malta,TSUB,15.52412
2011,Malta,URBAN,16.47537
2017,Finland,ALLAREA,5.37331
2017,Finland,CITY,6.42097
2018,Finland,ALLAREA,5.57078
2018,Finland,TSUB,6.18294
2018,Finland,RURAL,5.12703
2018,Finland,CITY,6.6057
2018,Finland,URBAN,6.38453
2019,Finland,URBAN,6.20723
2019,Finland,RURAL,5.05947
2019,Finland,TSUB,6.02627
2019,Finland,ALLAREA,5.46669
2019,Finland,CITY,6.40465
2018,Serbia,URBAN,26.53953
2018,Serbia,ALLAREA,25.86499
2018,Serbia,CITY,25.982
2018,Serbia,RURAL,24.87551
2018,Serbia,TSUB,26.98984
2019,Serbia,ALLAREA,21.73909
2019,Serbia,CITY,21.90655
2019,Serbia,RURAL,20.87459
2019,Serbia,TSUB,22.66627
2019,Serbia,URBAN,22.32589
2010,Slovakia,ALLAREA,21.69566
2010,Slovakia,CITY,22.76875
2010,Slovakia,URBAN,22.25131
2010,Slovakia,RURAL,21.10407
2010,Slovakia,TSUB,22.05159
2011,Slovakia,ALLAREA,22.65742
2011,Slovakia,CITY,23.76566
2011,Slovakia,RURAL,22.06038
2011,Slovakia,TSUB,23.00941
2011,Slovakia,URBAN,23.21969
2012,Slovakia,ALLAREA,20.27122
2012,Slovakia,RURAL,19.75443
2012,Slovakia,TSUB,20.60978
2012,Slovakia,URBAN,20.75924
2010,France,URBAN,15.83414
2010,France,ALLAREA,14.4533
2010,France,RURAL,12.06342
2010,France,TSUB,13.9904
2010,France,CITY,17.02156
2011,France,CITY,17.3067
2011,France,ALLAREA,14.72045
2011,France,RURAL,12.31436
2011,France,TSUB,14.27269
2011,France,URBAN,16.11726
2012,France,ALLAREA,13.28604
2012,France,TSUB,12.8874
2012,Malta,ALLAREA,14.39201
2012,Malta,CITY,14.5571
2012,Malta,RURAL,10.38937
2012,Malta,TSUB,13.58963
2012,Malta,URBAN,14.40211
2013,Malta,URBAN,14.32439
2013,Malta,ALLAREA,14.31433
2013,Malta,CITY,14.47967
2013,Malta,RURAL,10.32756
2013,Malta,TSUB,13.51394
2014,Malta,CITY,14.06298
2014,Malta,ALLAREA,13.8986
2012,Slovakia,CITY,21.14812
2013,Slovakia,CITY,20.40509
2013,Slovakia,ALLAREA,19.47218
2013,Slovakia,RURAL,18.95278
2013,Slovakia,TSUB,19.79487
2013,Slovakia,URBAN,19.96402
2014,Slovakia,ALLAREA,19.52392
2014,Slovakia,CITY,20.50558
2014,Slovakia,RURAL,19.01063
2014,Slovakia,TSUB,19.82218
2014,Slovakia,URBAN,20.01131
2015,Slovakia,ALLAREA,19.04978
2012,France,URBAN,14.53156
2012,France,CITY,15.59317
2012,France,RURAL,11.15088
2013,France,RURAL,10.90577
2013,France,URBAN,14.14585
2013,France,TSUB,12.57768
2013,France,CITY,15.15985
2013,France,ALLAREA,12.94845
2014,France,ALLAREA,11.87684
2014,France,RURAL,10.00836
2014,France,CITY,13.90411
2014,France,URBAN,12.97761
2015,Slovakia,CITY,19.99682
2015,Slovakia,RURAL,18.55241
2015,Slovakia,TSUB,19.34262
2015,Slovakia,URBAN,19.52338
2016,Slovakia,CITY,18.85603
2016,Slovakia,RURAL,17.51495
2016,Slovakia,TSUB,18.26202
2016,Slovakia,ALLAREA,17.98092
2016,Slovakia,URBAN,18.42588
2017,Slovakia,ALLAREA,18.4938
2017,Slovakia,CITY,19.35429
2017,Slovakia,RURAL,18.03464
2014,Malta,RURAL,10.01003
2014,Malta,TSUB,13.10525
2014,Malta,URBAN,13.9084
2015,Malta,ALLAREA,13.853
2015,Malta,CITY,14.01358
2015,Malta,RURAL,9.99032
2015,Malta,TSUB,13.0825
2015,Malta,URBAN,13.86274
2016,Malta,ALLAREA,13.26847
2016,Malta,CITY,13.42469
2016,Malta,RURAL,9.55667
2016,Malta,URBAN,13.27781
2014,France,TSUB,11.54697
2015,France,URBAN,13.3094
2015,France,RURAL,10.34497
2015,France,ALLAREA,12.20689
2015,France,CITY,14.20949
2015,France,TSUB,11.92187
2016,France,ALLAREA,11.24407
2016,France,RURAL,9.52543
2016,France,CITY,13.10977
2016,France,TSUB,10.97026
2016,France,URBAN,12.26704
2017,France,CITY,13.1244
2017,Slovakia,TSUB,18.7736
2017,Slovakia,URBAN,18.93351
2018,Slovakia,ALLAREA,19.07598
2018,Slovakia,CITY,19.97344
2018,Slovakia,RURAL,18.60094
2018,Slovakia,TSUB,19.36494
2018,Slovakia,URBAN,19.53222
2019,Slovakia,ALLAREA,15.89146
2019,Slovakia,CITY,16.63755
2019,Slovakia,TSUB,16.12504
2019,Slovakia,URBAN,16.26568
2019,Slovakia,RURAL,15.50294
2017,France,TSUB,11.03238
2017,France,ALLAREA,11.2922
2017,France,RURAL,9.60892
2017,France,URBAN,12.29943
2018,France,CITY,12.969
2018,France,TSUB,11.01966
2018,France,ALLAREA,11.22835
2018,France,RURAL,9.6142
2018,France,URBAN,12.19937
2019,France,CITY,12.0337
2019,France,TSUB,10.27236
2019,France,RURAL,9.00147
2016,Malta,TSUB,12.52153
2017,Malta,URBAN,12.61263
2017,Malta,ALLAREA,12.60381
2017,Malta,CITY,12.74777
2017,Malta,RURAL,9.09655
2017,Malta,TSUB,11.92001
2018,Malta,ALLAREA,13.79236
2018,Malta,CITY,13.95606
2018,Malta,RURAL,9.92469
2018,Malta,TSUB,13.01642
2018,Malta,URBAN,13.80207
2019,Malta,ALLAREA,12.93003
2016,Armenia,TSUB,39.0282
2016,Armenia,RURAL,33.37413
2016,Armenia,CITY,44.8356
2017,Armenia,CITY,42.29153
2017,Armenia,ALLAREA,37.75576
2017,Armenia,URBAN,40.08622
2017,Armenia,TSUB,36.79033
2017,Armenia,RURAL,31.45533
2018,Armenia,URBAN,39.37328
2018,Armenia,TSUB,36.1489
2018,Armenia,RURAL,30.89563
2018,Armenia,CITY,41.53833
2010,Slovenia,ALLAREA,19.68829
2010,Slovenia,CITY,22.43044
2010,Slovenia,RURAL,18.79412
2010,Slovenia,URBAN,20.44429
2010,Slovenia,TSUB,19.67814
2011,Slovenia,ALLAREA,20.54985
2011,Slovenia,CITY,23.40682
2011,Slovenia,RURAL,19.62952
2011,Slovenia,TSUB,20.52051
2011,Slovenia,URBAN,21.32549
2012,Slovenia,TSUB,18.74236
2012,Slovenia,ALLAREA,18.73253
2012,Slovenia,CITY,21.35121
2012,Slovenia,RURAL,17.85324
2012,Slovenia,URBAN,19.4713
2013,Slovenia,ALLAREA,17.98375
2013,Slovenia,CITY,20.46695
2013,Slovenia,RURAL,17.1474
2013,Slovenia,TSUB,17.99134
2013,Slovenia,URBAN,18.68431
2014,Slovenia,RURAL,17.09022
2014,Slovenia,URBAN,18.60259
2014,Slovenia,ALLAREA,17.91433
2014,Slovenia,CITY,20.39892
2019,France,ALLAREA,10.45709
2019,France,URBAN,11.33744
2010,Georgia,RURAL,20.54852
2010,Georgia,CITY,26.0494
2010,Georgia,URBAN,24.99097
2010,Georgia,TSUB,22.40178
2010,Georgia,ALLAREA,22.83911
2011,Georgia,URBAN,28.47036
2011,Georgia,TSUB,25.45587
2011,Georgia,ALLAREA,25.97638
2011,Georgia,RURAL,23.28822
2011,Georgia,CITY,29.68697
2019,Malta,CITY,13.08215
2019,Malta,RURAL,9.30853
2019,Malta,TSUB,12.2127
2019,Malta,URBAN,12.93912
2010,Republic of Moldova,ALLAREA,16.83486
2010,Republic of Moldova,CITY,18.57618
2010,Republic of Moldova,RURAL,16.43523
2010,Republic of Moldova,TSUB,16.66863
2010,Republic of Moldova,URBAN,17.31772
2011,Republic of Moldova,TSUB,15.52281
2011,Republic of Moldova,RURAL,15.30066
2011,Republic of Moldova,URBAN,16.12339
2014,Slovenia,TSUB,17.90256
2015,Slovenia,URBAN,18.22354
2015,Slovenia,ALLAREA,17.55293
2015,Slovenia,CITY,19.9838
2015,Slovenia,RURAL,16.7476
2015,Slovenia,TSUB,17.53586
2016,Slovenia,ALLAREA,16.73609
2016,Slovenia,CITY,18.9883
2016,Slovenia,URBAN,17.37288
2016,Slovenia,TSUB,16.74024
2016,Slovenia,RURAL,15.96919
2017,Slovenia,ALLAREA,17.08411
2011,Republic of Moldova,ALLAREA,15.67313
2011,Republic of Moldova,CITY,17.29362
2012,Republic of Moldova,CITY,16.3872
2012,Republic of Moldova,RURAL,14.4945
2012,Republic of Moldova,URBAN,15.27904
2012,Republic of Moldova,TSUB,14.71309
2012,Republic of Moldova,ALLAREA,14.84957
2013,Republic of Moldova,RURAL,14.74002
2013,Republic of Moldova,TSUB,14.96747
2013,Republic of Moldova,URBAN,15.53879
2013,Republic of Moldova,ALLAREA,15.10139
2013,Republic of Moldova,CITY,16.66271
2012,Georgia,ALLAREA,25.60431
2012,Georgia,RURAL,22.93468
2012,Georgia,CITY,29.23778
2012,Georgia,URBAN,28.05036
2012,Georgia,TSUB,25.07019
2013,Georgia,ALLAREA,23.91735
2013,Georgia,RURAL,21.42227
2013,Georgia,CITY,27.25606
2013,Georgia,URBAN,26.17494
2013,Georgia,TSUB,23.42617
2014,Georgia,ALLAREA,22.75555
2014,Georgia,RURAL,20.34008
2017,Slovenia,CITY,19.46573
2017,Slovenia,RURAL,16.28232
2017,Slovenia,TSUB,17.07367
2017,Slovenia,URBAN,17.74802
2018,Slovenia,ALLAREA,17.77099
2018,Slovenia,CITY,20.1961
2018,Slovenia,URBAN,18.45415
2018,Slovenia,RURAL,16.94366
2018,Slovenia,TSUB,17.76863
2019,Slovenia,ALLAREA,14.07638
2019,Slovenia,TSUB,14.07217
2019,Slovenia,RURAL,13.43989
2014,Georgia,CITY,25.9401
2014,Georgia,URBAN,24.91357
2014,Georgia,TSUB,22.26919
2015,Georgia,ALLAREA,22.56939
2015,Georgia,RURAL,20.12332
2015,Georgia,CITY,25.74021
2015,Georgia,URBAN,24.72696
2015,Georgia,TSUB,22.08218
2016,Georgia,ALLAREA,22.23778
2016,Georgia,RURAL,19.83513
2016,Georgia,CITY,25.30097
2016,Georgia,URBAN,24.32997
2014,Republic of Moldova,ALLAREA,15.64055
2014,Republic of Moldova,CITY,17.22022
2014,Republic of Moldova,RURAL,15.27845
2014,Republic of Moldova,TSUB,15.50171
2014,Republic of Moldova,URBAN,16.07922
2015,Republic of Moldova,CITY,15.02645
2015,Republic of Moldova,RURAL,13.28213
2015,Republic of Moldova,URBAN,13.99848
2015,Republic of Moldova,ALLAREA,13.60586
2015,Republic of Moldova,TSUB,13.48018
2016,Republic of Moldova,ALLAREA,12.51156
2016,Republic of Moldova,CITY,13.84516
2016,Georgia,TSUB,21.76188
2017,Georgia,CITY,23.94979
2017,Georgia,ALLAREA,21.05663
2017,Georgia,URBAN,23.03914
2017,Georgia,TSUB,20.59897
2017,Georgia,RURAL,18.75059
2018,Georgia,CITY,23.52527
2018,Georgia,ALLAREA,20.65794
2018,Georgia,RURAL,18.3399
2018,Georgia,URBAN,22.62556
2018,Georgia,TSUB,20.18344
2019,Georgia,CITY,21.66136
2016,Republic of Moldova,RURAL,12.18824
2016,Republic of Moldova,TSUB,12.43143
2016,Republic of Moldova,URBAN,12.90426
2017,Republic of Moldova,ALLAREA,11.98123
2017,Republic of Moldova,CITY,13.24893
2017,Republic of Moldova,RURAL,11.67016
2017,Republic of Moldova,TSUB,11.91409
2017,Republic of Moldova,URBAN,12.35968
2018,Republic of Moldova,TSUB,13.21099
2018,Republic of Moldova,URBAN,13.69558
2018,Republic of Moldova,ALLAREA,13.29578
2018,Republic of Moldova,CITY,14.6651
2019,Slovenia,URBAN,14.60053
2019,Slovenia,CITY,15.93989
2010,Spain,URBAN,13.34666
2010,Spain,TSUB,12.40374
2010,Spain,ALLAREA,12.71701
2010,Spain,CITY,13.96831
2010,Spain,RURAL,11.19672
2011,Spain,CITY,14.34187
2011,Spain,RURAL,11.57271
2011,Spain,ALLAREA,13.08877
2011,Spain,TSUB,12.76445
2011,Spain,URBAN,13.71497
2018,Armenia,ALLAREA,37.0863
2019,Armenia,RURAL,28.4066
2019,Armenia,CITY,38.25965
2019,Armenia,TSUB,33.23581
2019,Armenia,ALLAREA,34.12674
2019,Armenia,URBAN,36.23722
2010,Belgium,ALLAREA,16.07608
2010,Belgium,URBAN,16.53971
2010,Belgium,TSUB,15.87136
2010,Belgium,RURAL,14.0738
2010,Belgium,CITY,17.58091
2011,Belgium,ALLAREA,16.2887
2019,Georgia,ALLAREA,19.06419
2019,Georgia,URBAN,20.85438
2019,Georgia,TSUB,18.63592
2019,Georgia,RURAL,16.92841
2010,Germany,CITY,16.87924
2010,Germany,RURAL,13.45933
2010,Germany,ALLAREA,15.05866
2010,Germany,TSUB,14.86117
2010,Germany,URBAN,15.74514
2011,Germany,CITY,17.2879
2011,Germany,ALLAREA,15.41786
2011,Germany,URBAN,16.11056
2018,Republic of Moldova,RURAL,12.96778
2019,Republic of Moldova,URBAN,12.73691
2019,Republic of Moldova,ALLAREA,12.36523
2019,Republic of Moldova,CITY,13.63296
2019,Republic of Moldova,RURAL,12.06092
2019,Republic of Moldova,TSUB,12.29008
2010,Montenegro,TSUB,24.01168
2010,Montenegro,URBAN,24.04459
2010,Montenegro,ALLAREA,26.08957
2010,Montenegro,CITY,24.35332
2010,Montenegro,RURAL,26.64405
2011,Montenegro,RURAL,27.77018
2011,Montenegro,TSUB,25.11366
2011,Montenegro,URBAN,25.15176
2011,Montenegro,ALLAREA,27.20885
2011,Montenegro,CITY,25.50573
2012,Montenegro,ALLAREA,26.83415
2012,Montenegro,URBAN,24.86612
2012,Montenegro,RURAL,27.37454
2012,Montenegro,TSUB,24.72807
2012,Montenegro,CITY,26.13663
2013,Montenegro,CITY,21.98777
2013,Montenegro,RURAL,23.88568
2013,Montenegro,ALLAREA,23.39572
2012,Spain,ALLAREA,11.8292
2012,Spain,CITY,12.98723
2012,Spain,RURAL,10.39673
2012,Spain,TSUB,11.55848
2012,Spain,URBAN,12.41928
2013,Spain,ALLAREA,11.21636
2013,Spain,CITY,12.32536
2013,Spain,RURAL,9.8603
2013,Spain,TSUB,10.93737
2013,Spain,URBAN,11.77347
2014,Spain,ALLAREA,10.30841
2014,Spain,TSUB,10.05989
2011,Germany,TSUB,15.19073
2011,Germany,RURAL,13.79985
2012,Germany,CITY,15.40007
2012,Germany,ALLAREA,13.75633
2012,Germany,URBAN,14.36512
2012,Germany,TSUB,13.55463
2012,Germany,RURAL,12.33062
2013,Germany,ALLAREA,13.26872
2013,Germany,TSUB,13.07211
2013,Germany,RURAL,11.89962
2013,Germany,CITY,14.84522
2013,Germany,URBAN,13.85185
2013,Montenegro,TSUB,21.58202
2013,Montenegro,URBAN,21.62212
2014,Montenegro,TSUB,21.37815
2014,Montenegro,ALLAREA,23.25985
2014,Montenegro,CITY,21.99419
2014,Montenegro,URBAN,21.43955
2014,Montenegro,RURAL,23.7657
2015,Montenegro,CITY,21.32534
2015,Montenegro,ALLAREA,22.49954
2015,Montenegro,RURAL,22.97066
2015,Montenegro,TSUB,20.75685
2015,Montenegro,URBAN,20.81398
2016,Montenegro,CITY,20.38926
2016,Montenegro,ALLAREA,21.48403
2016,Montenegro,URBAN,19.87134
2016,Montenegro,RURAL,21.93733
2016,Montenegro,TSUB,19.81295
2017,Montenegro,ALLAREA,22.66356
2017,Montenegro,URBAN,21.04939
2017,Montenegro,CITY,21.46654
2017,Montenegro,RURAL,23.1198
2017,Montenegro,TSUB,21.00194
2018,Montenegro,RURAL,23.82062
2018,Montenegro,ALLAREA,23.34584
2014,Spain,RURAL,9.04296
2014,Spain,CITY,11.33343
2014,Spain,URBAN,10.8269
2015,Spain,ALLAREA,11.11022
2015,Spain,CITY,12.14254
2015,Spain,RURAL,9.84107
2015,Spain,URBAN,11.62884
2015,Spain,TSUB,10.85136
2016,Spain,ALLAREA,10.03888
2016,Spain,CITY,10.97802
2016,Spain,RURAL,8.88595
2016,Spain,TSUB,9.79903
2014,Germany,CITY,13.93514
2014,Germany,ALLAREA,12.47156
2014,Germany,URBAN,13.00975
2014,Germany,TSUB,12.28167
2014,Germany,RURAL,11.20476
2015,Germany,TSUB,12.4508
2015,Germany,RURAL,11.37812
2015,Germany,CITY,14.10771
2015,Germany,ALLAREA,12.64463
2015,Germany,URBAN,13.18134
2016,Germany,ALLAREA,11.65641
2016,Germany,CITY,12.99994
2016,Spain,URBAN,10.5088
2017,Spain,ALLAREA,10.20704
2017,Spain,CITY,11.05155
2017,Spain,RURAL,9.16614
2017,Spain,TSUB,9.99325
2017,Spain,URBAN,10.63022
2018,Spain,ALLAREA,10.07741
2018,Spain,TSUB,9.85836
2018,Spain,RURAL,8.99435
2018,Spain,URBAN,10.51663
2018,Spain,CITY,10.9523
2019,Spain,ALLAREA,9.3416
2016,Germany,URBAN,12.15171
2016,Germany,TSUB,11.48125
2016,Germany,RURAL,10.48466
2017,Germany,ALLAREA,11.77804
2017,Germany,TSUB,11.59094
2017,Germany,RURAL,10.63339
2017,Germany,CITY,13.10605
2017,Germany,URBAN,12.26069
2018,Germany,RURAL,10.6162
2018,Germany,URBAN,12.15083
2018,Germany,TSUB,11.50394
2018,Germany,CITY,12.96545
2011,Belgium,TSUB,16.08292
2011,Belgium,RURAL,14.25831
2011,Belgium,CITY,17.80797
2011,Belgium,URBAN,16.75853
2012,Belgium,TSUB,14.45135
2012,Belgium,RURAL,12.83303
2012,Belgium,CITY,16.01234
2012,Belgium,ALLAREA,14.64482
2012,Belgium,URBAN,15.0638
2013,Belgium,ALLAREA,14.41417
2013,Belgium,URBAN,14.83945
2013,Belgium,TSUB,14.21675
2013,Belgium,RURAL,12.57395
2013,Belgium,CITY,15.80102
2014,Belgium,RURAL,11.51394
2014,Belgium,CITY,14.34581
2014,Belgium,ALLAREA,13.12651
2014,Belgium,URBAN,13.49895
2014,Belgium,TSUB,12.94888
2015,Belgium,URBAN,13.64987
2015,Belgium,TSUB,13.09535
2015,Belgium,RURAL,11.67131
2015,Belgium,CITY,14.50098
2015,Belgium,ALLAREA,13.27885
2018,Montenegro,CITY,22.12241
2018,Montenegro,TSUB,21.62388
2018,Montenegro,URBAN,21.6752
2019,Montenegro,ALLAREA,19.29617
2019,Montenegro,RURAL,19.68595
2019,Montenegro,TSUB,17.88988
2019,Montenegro,URBAN,17.93198
2019,Montenegro,CITY,18.29572
2010,Netherlands,ALLAREA,15.01226
2010,Netherlands,CITY,15.54245
2010,Netherlands,RURAL,13.85702
2010,Netherlands,TSUB,14.78753
2010,Netherlands,URBAN,15.2238
2011,Netherlands,ALLAREA,15.53418
2011,Netherlands,CITY,16.09289
2011,Netherlands,RURAL,14.35785
2011,Netherlands,TSUB,15.27715
2011,Netherlands,URBAN,15.74905
2012,Netherlands,ALLAREA,13.74709
2012,Netherlands,CITY,14.2323
2012,Netherlands,RURAL,12.7082
2012,Netherlands,TSUB,13.52925
2012,Netherlands,URBAN,13.93638
2013,Netherlands,ALLAREA,13.19624
2016,Belgium,TSUB,12.19546
2016,Belgium,RURAL,10.84843
2016,Belgium,CITY,13.51483
2016,Belgium,ALLAREA,12.36674
2016,Belgium,URBAN,12.71692
2017,Belgium,ALLAREA,12.32764
2017,Belgium,CITY,13.45556
2017,Belgium,URBAN,12.66848
2017,Belgium,TSUB,12.15249
2017,Belgium,RURAL,10.84883
2018,Belgium,TSUB,11.98167
2018,Belgium,CITY,13.26619
2018,Germany,ALLAREA,11.69647
2019,Germany,URBAN,11.15322
2019,Germany,ALLAREA,10.73096
2019,Germany,TSUB,10.54546
2019,Germany,RURAL,9.72451
2019,Germany,CITY,11.91679
2010,Greece,RURAL,17.04049
2010,Greece,CITY,21.8343
2010,Greece,ALLAREA,19.70342
2010,Greece,TSUB,19.33629
2010,Greece,URBAN,21.02704
2011,Greece,CITY,21.49522
2013,Netherlands,CITY,13.6606
2013,Netherlands,RURAL,12.20268
2013,Netherlands,TSUB,12.98539
2013,Netherlands,URBAN,13.37682
2014,Netherlands,ALLAREA,12.48643
2014,Netherlands,CITY,12.92972
2014,Netherlands,RURAL,11.56544
2014,Netherlands,TSUB,12.27126
2014,Netherlands,URBAN,12.65338
2015,Netherlands,ALLAREA,12.58504
2015,Netherlands,CITY,13.03377
2015,Netherlands,RURAL,11.65634
2011,Greece,ALLAREA,19.55482
2011,Greece,URBAN,20.80186
2011,Greece,TSUB,19.35001
2011,Greece,RURAL,17.04598
2012,Greece,ALLAREA,17.69594
2012,Greece,TSUB,17.37613
2012,Greece,URBAN,18.88377
2012,Greece,RURAL,15.30633
2012,Greece,CITY,19.60393
2013,Greece,CITY,19.06127
2013,Greece,ALLAREA,17.32218
2013,Greece,URBAN,18.43746
2019,Spain,CITY,10.18909
2019,Spain,RURAL,8.27562
2019,Spain,TSUB,9.14429
2019,Spain,URBAN,9.77284
2010,Sweden,ALLAREA,7.51618
2010,Sweden,CITY,8.71573
2010,Sweden,RURAL,6.6376
2010,Sweden,TSUB,7.62823
2010,Sweden,URBAN,8.19423
2011,Sweden,ALLAREA,7.75897
2011,Sweden,CITY,8.89035
2011,Sweden,RURAL,6.90508
2018,Belgium,ALLAREA,12.16104
2018,Belgium,URBAN,12.49128
2018,Belgium,RURAL,10.72726
2019,Belgium,ALLAREA,11.25612
2019,Belgium,TSUB,11.08471
2019,Belgium,RURAL,9.90636
2019,Belgium,CITY,12.29753
2019,Belgium,URBAN,11.56679
2010,Bosnia and Herzegovina,CITY,42.92364
2010,Bosnia and Herzegovina,ALLAREA,34.91059
2010,Bosnia and Herzegovina,URBAN,39.48627
2010,Bosnia and Herzegovina,TSUB,37.84263
2015,Netherlands,TSUB,12.36362
2015,Netherlands,URBAN,12.75296
2016,Netherlands,ALLAREA,11.59958
2016,Netherlands,CITY,12.01237
2016,Netherlands,TSUB,11.39727
2016,Netherlands,URBAN,11.75502
2016,Netherlands,RURAL,10.73756
2017,Netherlands,RURAL,10.79291
2017,Netherlands,ALLAREA,11.62645
2017,Netherlands,CITY,12.02987
2017,Netherlands,URBAN,11.77635
2017,Netherlands,TSUB,11.42298
2013,Greece,TSUB,17.13184
2013,Greece,RURAL,15.07868
2014,Greece,ALLAREA,15.61442
2014,Greece,RURAL,13.58383
2014,Greece,TSUB,15.44144
