Year,GeoAreaName,Activity,Value
2006,Turkmenistan,ISIC4_C,1020.56
2007,Turkmenistan,ISIC4_C,1175.87
2008,Turkmenistan,ISIC4_C,2131.08
2009,Turkmenistan,ISIC4_C,2243.17
2000,Greece,ISIC4_C,2044.44
2001,Greece,ISIC4_C,2238.24
2002,Greece,ISIC4_C,2352.04
2003,Greece,ISIC4_C,2401.15
2004,Greece,ISIC4_C,2341.46
2005,Greece,ISIC4_C,2360.28
2006,Greece,ISIC4_C,2356.74
2007,Greece,ISIC4_C,2473.23
2008,Greece,ISIC4_C,2325.36
2009,Greece,ISIC4_C,2227.81
2010,Turkmenistan,ISIC4_C,2487.37
2011,Turkmenistan,ISIC4_C,3072.19
2012,Turkmenistan,ISIC4_C,3237.56
2013,Turkmenistan,ISIC4_C,3017.45
2014,Turkmenistan,ISIC4_C,2942.55
2015,Turkmenistan,ISIC4_C,2663.49
2016,Turkmenistan,ISIC4_C,2454.94
2017,Turkmenistan,ISIC4_C,2180.13
2018,Turkmenistan,ISIC4_C,2114.76
2019,Turkmenistan,ISIC4_C,1920.42
2010,Greece,ISIC4_C,1934.01
2011,Greece,ISIC4_C,1693.59
2012,Greece,ISIC4_C,1554.5
2013,Greece,ISIC4_C,1426.57
2014,Greece,ISIC4_C,1466.63
2015,Greece,ISIC4_C,1501.32
2016,Greece,ISIC4_C,1448.38
2017,Greece,ISIC4_C,1522.38
2018,Greece,ISIC4_C,1618.73
2019,Greece,ISIC4_C,1654.49
2020,Turkmenistan,ISIC4_C,1909.73
2021,Turkmenistan,ISIC4_C,1948.79
2022,Turkmenistan,ISIC4_C,1892.07
2000,Ukraine,ISIC4_C,213.15
2001,Ukraine,ISIC4_C,242.3
2002,Ukraine,ISIC4_C,270.47
2003,Ukraine,ISIC4_C,318.8
2004,Ukraine,ISIC4_C,359.67
2005,Ukraine,ISIC4_C,361.76
2006,Ukraine,ISIC4_C,394.93
2007,Ukraine,ISIC4_C,435.99
2008,Ukraine,ISIC4_C,417.71
2009,Ukraine,ISIC4_C,328.91
2010,Ukraine,ISIC4_C,336.75
2011,Ukraine,ISIC4_C,349.1
2012,Ukraine,ISIC4_C,341.99
2013,Ukraine,ISIC4_C,308.76
2014,Ukraine,ISIC4_C,283.12
2015,Ukraine,ISIC4_C,240.88
2016,Ukraine,ISIC4_C,250.54
2017,Ukraine,ISIC4_C,261.58
2018,Ukraine,ISIC4_C,267.17
2019,Ukraine,ISIC4_C,270.91
2020,Ukraine,ISIC4_C,257.04
2021,Ukraine,ISIC4_C,265.31
2022,Ukraine,ISIC4_C,154.98
2000,North Macedonia,ISIC4_C,299.03
2001,North Macedonia,ISIC4_C,279.88
2002,North Macedonia,ISIC4_C,286.56
2003,North Macedonia,ISIC4_C,311.73
2020,Greece,ISIC4_C,1789.11
2021,Greece,ISIC4_C,2017.64
2022,Greece,ISIC4_C,2118.07
2000,Hungary,ISIC4_C,1641.65
2001,Hungary,ISIC4_C,1721.01
2002,Hungary,ISIC4_C,1850.97
2003,Hungary,ISIC4_C,2012.3
2004,Hungary,ISIC4_C,2139.08
2005,Hungary,ISIC4_C,2256.96
2006,Hungary,ISIC4_C,2413.11
2004,North Macedonia,ISIC4_C,333.26
2005,North Macedonia,ISIC4_C,367.92
2006,North Macedonia,ISIC4_C,413.78
2007,North Macedonia,ISIC4_C,359.98
2008,North Macedonia,ISIC4_C,352.27
2009,North Macedonia,ISIC4_C,366.16
2010,North Macedonia,ISIC4_C,364.75
2011,North Macedonia,ISIC4_C,408.37
2012,North Macedonia,ISIC4_C,403.13
2013,North Macedonia,ISIC4_C,441.39
2007,Hungary,ISIC4_C,2565.87
2008,Hungary,ISIC4_C,2482.68
2009,Hungary,ISIC4_C,2045.82
2010,Hungary,ISIC4_C,2239.12
2011,Hungary,ISIC4_C,2260.76
2012,Hungary,ISIC4_C,2239.3
2013,Hungary,ISIC4_C,2197.22
2014,Hungary,ISIC4_C,2359.52
2015,Hungary,ISIC4_C,2570.47
2016,Hungary,ISIC4_C,2585.76
2017,Hungary,ISIC4_C,2677.1
2018,Hungary,ISIC4_C,2754.47
2019,Hungary,ISIC4_C,2804.11
2020,Hungary,ISIC4_C,2587.8
2021,Hungary,ISIC4_C,2830.25
2022,Hungary,ISIC4_C,2993.58
2000,Iceland,ISIC4_C,4307.66
2001,Iceland,ISIC4_C,4504.75
2002,Iceland,ISIC4_C,4366.08
2003,Iceland,ISIC4_C,4378.12
2004,Iceland,ISIC4_C,4585.9
2005,Iceland,ISIC4_C,4330.38
2006,Iceland,ISIC4_C,4365.73
2007,Iceland,ISIC4_C,4429.36
2008,Iceland,ISIC4_C,4678.28
2009,Iceland,ISIC4_C,4513.47
2010,Iceland,ISIC4_C,4624.59
2011,Iceland,ISIC4_C,4971.38
2012,Iceland,ISIC4_C,5106.37
2013,Iceland,ISIC4_C,5381.07
2014,North Macedonia,ISIC4_C,535.62
2015,North Macedonia,ISIC4_C,561.5
2016,North Macedonia,ISIC4_C,552.32
2017,North Macedonia,ISIC4_C,560.92
2018,North Macedonia,ISIC4_C,595.19
2019,North Macedonia,ISIC4_C,610.39
2020,North Macedonia,ISIC4_C,571.27
2021,North Macedonia,ISIC4_C,573.48
2022,North Macedonia,ISIC4_C,594.35
2000,Uzbekistan,ISIC4_C,192.29
2014,Iceland,ISIC4_C,5445.81
2015,Iceland,ISIC4_C,5659.98
2016,Iceland,ISIC4_C,5514.72
2017,Iceland,ISIC4_C,5451.78
2018,Iceland,ISIC4_C,5560.26
2019,Iceland,ISIC4_C,5247.1
2020,Iceland,ISIC4_C,4907.08
2021,Iceland,ISIC4_C,5056.53
2022,Iceland,ISIC4_C,5188.84
2000,Ireland,ISIC4_C,11359.64
2001,Ireland,ISIC4_C,11766.69
2002,Ireland,ISIC4_C,12919.18
2003,Ireland,ISIC4_C,12606.31
2004,Ireland,ISIC4_C,12300.46
2005,Ireland,ISIC4_C,12722.46
2006,Ireland,ISIC4_C,12644.1
2007,Ireland,ISIC4_C,13004.42
2008,Ireland,ISIC4_C,11514.37
2009,Ireland,ISIC4_C,10815.17
2010,Ireland,ISIC4_C,11233.64
2001,Uzbekistan,ISIC4_C,194.93
2002,Uzbekistan,ISIC4_C,198.96
2003,Uzbekistan,ISIC4_C,202.41
2004,Uzbekistan,ISIC4_C,212.5
2005,Uzbekistan,ISIC4_C,217.87
2006,Uzbekistan,ISIC4_C,228.66
2007,Uzbekistan,ISIC4_C,239.31
2008,Uzbekistan,ISIC4_C,252.84
2009,Uzbekistan,ISIC4_C,260.13
2010,Uzbekistan,ISIC4_C,261.22
2011,Uzbekistan,ISIC4_C,278.15
2012,Uzbekistan,ISIC4_C,291.1
2013,Uzbekistan,ISIC4_C,322.36
2014,Uzbekistan,ISIC4_C,342.48
2015,Uzbekistan,ISIC4_C,356.75
2016,Uzbekistan,ISIC4_C,374.48
2017,Uzbekistan,ISIC4_C,384.26
2018,Uzbekistan,ISIC4_C,408.36
2019,Uzbekistan,ISIC4_C,428.42
2020,Uzbekistan,ISIC4_C,454.75
2011,Ireland,ISIC4_C,11600.48
2012,Ireland,ISIC4_C,11310.11
2013,Ireland,ISIC4_C,10724.08
2014,Ireland,ISIC4_C,11785.39
2015,Ireland,ISIC4_C,21660.42
2016,Ireland,ISIC4_C,21018.28
2017,Ireland,ISIC4_C,21547.08
2018,Ireland,ISIC4_C,23680.26
2019,Ireland,ISIC4_C,23830.6
2020,Ireland,ISIC4_C,29078.88
2021,Ireland,ISIC4_C,35364.94
2022,Ireland,ISIC4_C,39887.16
2000,Italy,ISIC4_C,5053.11
2001,Italy,ISIC4_C,5033.34
2002,Italy,ISIC4_C,5020.79
2003,Italy,ISIC4_C,4891.76
2004,Italy,ISIC4_C,4935.66
2005,Italy,ISIC4_C,4939.65
2006,Italy,ISIC4_C,5139.22
2007,Italy,ISIC4_C,5267.53
2008,Italy,ISIC4_C,5057.68
2009,Italy,ISIC4_C,4099.71
2010,Italy,ISIC4_C,4466.52
2011,Italy,ISIC4_C,4523.13
2012,Italy,ISIC4_C,4330.46
2013,Italy,ISIC4_C,4263.86
2014,Italy,ISIC4_C,4272.62
2015,Italy,ISIC4_C,4387.71
2016,Italy,ISIC4_C,4526.77
2017,Italy,ISIC4_C,4693.04
2018,Italy,ISIC4_C,4784.03
2019,Italy,ISIC4_C,4774.72
2020,Italy,ISIC4_C,4150.33
2021,Italy,ISIC4_C,4704.01
2022,Italy,ISIC4_C,4941.48
2000,Kazakhstan,ISIC4_C,555.67
2001,Kazakhstan,ISIC4_C,629.93
2002,Kazakhstan,ISIC4_C,675.26
2003,Kazakhstan,ISIC4_C,724.93
2004,Kazakhstan,ISIC4_C,792.73
2005,Kazakhstan,ISIC4_C,841.73
2006,Kazakhstan,ISIC4_C,898.67
2007,Kazakhstan,ISIC4_C,955.89
2008,Kazakhstan,ISIC4_C,916.32
2009,Kazakhstan,ISIC4_C,879.48
2010,Kazakhstan,ISIC4_C,985.55
2011,Kazakhstan,ISIC4_C,1040.35
2012,Kazakhstan,ISIC4_C,1056.8
2013,Kazakhstan,ISIC4_C,1072.72
2014,Kazakhstan,ISIC4_C,1074.34
2015,Kazakhstan,ISIC4_C,1062.28
2016,Kazakhstan,ISIC4_C,1066.73
2017,Kazakhstan,ISIC4_C,1121.87
2018,Kazakhstan,ISIC4_C,1158.21
2019,Kazakhstan,ISIC4_C,1211.6
2020,Kazakhstan,ISIC4_C,1245.16
2021,Kazakhstan,ISIC4_C,1300.09
2022,Kazakhstan,ISIC4_C,1318.82
2000,Kyrgyzstan,ISIC4_C,170.18
2001,Kyrgyzstan,ISIC4_C,183.89
2002,Kyrgyzstan,ISIC4_C,162.42
2003,Kyrgyzstan,ISIC4_C,189.46
2004,Kyrgyzstan,ISIC4_C,191.41
2005,Kyrgyzstan,ISIC4_C,157.48
2006,Kyrgyzstan,ISIC4_C,133.82
2007,Kyrgyzstan,ISIC4_C,141.02
2008,Kyrgyzstan,ISIC4_C,169.31
2009,Kyrgyzstan,ISIC4_C,151.61
2010,Kyrgyzstan,ISIC4_C,166.64
2011,Kyrgyzstan,ISIC4_C,173.66
2012,Kyrgyzstan,ISIC4_C,124.0
2013,Kyrgyzstan,ISIC4_C,180.13
2014,Kyrgyzstan,ISIC4_C,172.13
2015,Kyrgyzstan,ISIC4_C,158.64
2016,Kyrgyzstan,ISIC4_C,165.03
2017,Kyrgyzstan,ISIC4_C,173.13
2018,Kyrgyzstan,ISIC4_C,178.92
2019,Kyrgyzstan,ISIC4_C,189.85
2020,Kyrgyzstan,ISIC4_C,173.67
2021,Kyrgyzstan,ISIC4_C,182.03
2022,Kyrgyzstan,ISIC4_C,184.87
2000,Latvia,ISIC4_C,899.65
2001,Latvia,ISIC4_C,977.52
2002,Latvia,ISIC4_C,1105.01
2003,Latvia,ISIC4_C,1156.36
2004,Latvia,ISIC4_C,1246.78
2005,Latvia,ISIC4_C,1328.66
2006,Latvia,ISIC4_C,1446.02
2007,Latvia,ISIC4_C,1453.35
2008,Latvia,ISIC4_C,1364.29
2009,Latvia,ISIC4_C,1077.62
2010,Latvia,ISIC4_C,1242.17
2011,Latvia,ISIC4_C,1283.74
2012,Latvia,ISIC4_C,1362.66
2013,Latvia,ISIC4_C,1366.55
2014,Latvia,ISIC4_C,1358.37
2015,Latvia,ISIC4_C,1432.13
2016,Latvia,ISIC4_C,1470.66
2017,Latvia,ISIC4_C,1585.55
2018,Latvia,ISIC4_C,1721.82
2019,Latvia,ISIC4_C,1803.42
2020,Latvia,ISIC4_C,1867.52
2021,Latvia,ISIC4_C,2029.86
2022,Latvia,ISIC4_C,2082.43
2000,Liechtenstein,ISIC4_C,52480.23
2001,Liechtenstein,ISIC4_C,54904.15
2002,Liechtenstein,ISIC4_C,55084.13
2003,Liechtenstein,ISIC4_C,54286.85
2004,Liechtenstein,ISIC4_C,54861.4
2005,Liechtenstein,ISIC4_C,56732.9
2006,Liechtenstein,ISIC4_C,60239.27
2007,Liechtenstein,ISIC4_C,63885.87
2008,Liechtenstein,ISIC4_C,64819.04
2009,Liechtenstein,ISIC4_C,59073.6
2010,Liechtenstein,ISIC4_C,60415.89
2011,Liechtenstein,ISIC4_C,62056.35
2012,Liechtenstein,ISIC4_C,61199.23
2013,Liechtenstein,ISIC4_C,62135.39
2014,Liechtenstein,ISIC4_C,62107.55
2015,Liechtenstein,ISIC4_C,61098.8
2016,Liechtenstein,ISIC4_C,62881.04
2017,Liechtenstein,ISIC4_C,67656.23
2018,Liechtenstein,ISIC4_C,64419.19
2019,Liechtenstein,ISIC4_C,65871.18
2020,Liechtenstein,ISIC4_C,58102.92
2021,Liechtenstein,ISIC4_C,59930.76
2022,Liechtenstein,ISIC4_C,60709.85
2000,Lithuania,ISIC4_C,850.4
2001,Lithuania,ISIC4_C,973.8
2002,Lithuania,ISIC4_C,1037.11
2003,Lithuania,ISIC4_C,1193.83
2004,Lithuania,ISIC4_C,1361.76
2005,Lithuania,ISIC4_C,1509.94
2006,Lithuania,ISIC4_C,1680.82
2007,Lithuania,ISIC4_C,1789.49
2008,Lithuania,ISIC4_C,1857.43
2009,Lithuania,ISIC4_C,1581.16
2010,Lithuania,ISIC4_C,1746.42
2011,Lithuania,ISIC4_C,1948.87
2012,Lithuania,ISIC4_C,2070.4
2013,Lithuania,ISIC4_C,2190.63
2014,Lithuania,ISIC4_C,2311.25
2015,Lithuania,ISIC4_C,2405.35
2016,Lithuania,ISIC4_C,2506.63
2017,Lithuania,ISIC4_C,2673.68
2018,Lithuania,ISIC4_C,2804.22
2019,Lithuania,ISIC4_C,2943.75
2020,Lithuania,ISIC4_C,3005.28
2021,Lithuania,ISIC4_C,3393.45
2022,Lithuania,ISIC4_C,3521.84
2000,Luxembourg,ISIC4_C,6624.15
2001,Luxembourg,ISIC4_C,6381.18
2002,Luxembourg,ISIC4_C,6611.49
2003,Luxembourg,ISIC4_C,7326.04
2004,Luxembourg,ISIC4_C,7109.67
2005,Luxembourg,ISIC4_C,6947.91
2006,Luxembourg,ISIC4_C,6550.25
2007,Luxembourg,ISIC4_C,7527.47
2008,Luxembourg,ISIC4_C,5992.46
2009,Luxembourg,ISIC4_C,4776.97
2010,Luxembourg,ISIC4_C,4927.53
2011,Luxembourg,ISIC4_C,4319.48
2012,Luxembourg,ISIC4_C,4428.21
2013,Luxembourg,ISIC4_C,4830.53
2014,Luxembourg,ISIC4_C,4962.73
2015,Luxembourg,ISIC4_C,5778.59
2016,Luxembourg,ISIC4_C,5970.15
2017,Luxembourg,ISIC4_C,4919.88
2018,Luxembourg,ISIC4_C,4730.01
2019,Luxembourg,ISIC4_C,5255.52
2020,Luxembourg,ISIC4_C,5184.35
2021,Luxembourg,ISIC4_C,5370.49
2022,Luxembourg,ISIC4_C,5281.06
2000,Malta,ISIC4_C,2199.45
2001,Malta,ISIC4_C,1805.56
2002,Malta,ISIC4_C,1862.15
2003,Malta,ISIC4_C,1990.45
2004,Malta,ISIC4_C,1770.23
2005,Malta,ISIC4_C,1768.2
2006,Malta,ISIC4_C,1747.49
2007,Malta,ISIC4_C,1884.5
2008,Malta,ISIC4_C,2190.5
2009,Malta,ISIC4_C,1839.64
2010,Malta,ISIC4_C,2039.6
2011,Malta,ISIC4_C,1983.42
2012,Malta,ISIC4_C,2055.31
2013,Malta,ISIC4_C,1917.12
2014,Malta,ISIC4_C,1869.64
2015,Malta,ISIC4_C,1808.69
2016,Malta,ISIC4_C,1715.16
2017,Malta,ISIC4_C,1761.57
2018,Malta,ISIC4_C,1807.14
2019,Malta,ISIC4_C,1839.21
2020,Malta,ISIC4_C,1798.88
2021,Malta,ISIC4_C,1816.41
2022,Malta,ISIC4_C,1849.93
2000,Republic of Moldova,ISIC4_C,131.33
2001,Republic of Moldova,ISIC4_C,140.29
2002,Republic of Moldova,ISIC4_C,146.19
2003,Republic of Moldova,ISIC4_C,174.51
2004,Republic of Moldova,ISIC4_C,190.35
2005,Republic of Moldova,ISIC4_C,197.43
2006,Republic of Moldova,ISIC4_C,191.5
2007,Republic of Moldova,ISIC4_C,192.35
2008,Republic of Moldova,ISIC4_C,197.86
2009,Republic of Moldova,ISIC4_C,157.37
2010,Republic of Moldova,ISIC4_C,178.0
2011,Republic of Moldova,ISIC4_C,205.32
2012,Republic of Moldova,ISIC4_C,213.92
2013,Republic of Moldova,ISIC4_C,239.63
2014,Republic of Moldova,ISIC4_C,265.93
2015,Republic of Moldova,ISIC4_C,282.6
2016,Republic of Moldova,ISIC4_C,297.06
2017,Republic of Moldova,ISIC4_C,313.26
2018,Republic of Moldova,ISIC4_C,328.56
2019,Republic of Moldova,ISIC4_C,341.91
2020,Republic of Moldova,ISIC4_C,320.9
2021,Republic of Moldova,ISIC4_C,322.66
2022,Republic of Moldova,ISIC4_C,295.29
2000,Montenegro,ISIC4_C,485.48
2001,Montenegro,ISIC4_C,491.4
2002,Montenegro,ISIC4_C,469.82
2003,Montenegro,ISIC4_C,440.06
2004,Montenegro,ISIC4_C,464.62
2005,Montenegro,ISIC4_C,489.74
2006,Montenegro,ISIC4_C,512.04
2007,Montenegro,ISIC4_C,389.19
2008,Montenegro,ISIC4_C,368.5
2009,Montenegro,ISIC4_C,261.52
2010,Montenegro,ISIC4_C,246.17
2011,Montenegro,ISIC4_C,272.29
2012,Montenegro,ISIC4_C,236.75
2013,Montenegro,ISIC4_C,251.83
2014,Montenegro,ISIC4_C,246.53
2015,Montenegro,ISIC4_C,261.36
2016,Montenegro,ISIC4_C,250.91
2017,Montenegro,ISIC4_C,275.16
2018,Montenegro,ISIC4_C,300.38
2019,Montenegro,ISIC4_C,297.92
2020,Montenegro,ISIC4_C,279.43
2021,Montenegro,ISIC4_C,290.26
2022,Montenegro,ISIC4_C,304.75
2000,Netherlands,ISIC4_C,4506.13
2001,Netherlands,ISIC4_C,4596.81
2002,Netherlands,ISIC4_C,4549.74
2003,Netherlands,ISIC4_C,4485.41
2004,Netherlands,ISIC4_C,4637.99
2005,Netherlands,ISIC4_C,4767.9
2006,Netherlands,ISIC4_C,4863.59
2007,Netherlands,ISIC4_C,5113.98
2008,Netherlands,ISIC4_C,5061.38
2009,Netherlands,ISIC4_C,4530.51
2010,Netherlands,ISIC4_C,4703.21
2011,Netherlands,ISIC4_C,4891.22
2012,Netherlands,ISIC4_C,4821.13
2013,Netherlands,ISIC4_C,4752.84
2014,Netherlands,ISIC4_C,4841.04
2015,Netherlands,ISIC4_C,4850.75
2016,Netherlands,ISIC4_C,4931.0
2017,Netherlands,ISIC4_C,5205.85
2018,Netherlands,ISIC4_C,5387.91
2019,Netherlands,ISIC4_C,5385.51
2020,Netherlands,ISIC4_C,5242.26
2021,Netherlands,ISIC4_C,5580.22
2016,Bosnia and Herzegovina,ISIC4_C,572.79
2017,Bosnia and Herzegovina,ISIC4_C,627.77
2018,Bosnia and Herzegovina,ISIC4_C,646.34
2019,Bosnia and Herzegovina,ISIC4_C,654.49
2020,Bosnia and Herzegovina,ISIC4_C,634.5
2021,Bosnia and Herzegovina,ISIC4_C,736.53
2022,Bosnia and Herzegovina,ISIC4_C,773.23
2022,Netherlands,ISIC4_C,5840.18
2021,Uzbekistan,ISIC4_C,484.05
2022,Uzbekistan,ISIC4_C,493.76
2022,Uzbekistan,ISIC4_C,493.76
