Year,GeoAreaName,Age,Freq,Location,Sex,Value
2012,Kazakhstan,,,,,122.0
2013,Kazakhstan,,,,,106.0
2014,Kazakhstan,,,,,91.0
2015,Kazakhstan,,,,,81.0
2016,Kazakhstan,,,,,73.0
2017,Kazakhstan,,,,,69.0
2018,Kazakhstan,,,,,67.0
2019,Kazakhstan,,,,,68.0
2020,Kazakhstan,,,,,66.0
2014,Spain,,,,,12.0
2015,Spain,,,,,10.0
2016,Spain,,,,,12.0
2017,Spain,,,,,11.0
2018,Spain,,,,,11.0
2019,Spain,,,,,9.9
2020,Spain,,,,,7.2
2021,Spain,,,,,8.2
2000,Sweden,,,,,5.4
2021,North Macedonia,,,,,11.0
2000,Uzbekistan,,,,,99.0
2001,Uzbekistan,,,,,107.0
2002,Uzbekistan,,,,,113.0
2003,Uzbekistan,,,,,117.0
2004,Uzbekistan,,,,,119.0
2005,Uzbekistan,,,,,120.0
2006,Uzbekistan,,,,,116.0
2007,Uzbekistan,,,,,110.0
2001,Sweden,,,,,5.1
2002,Sweden,,,,,4.8
2003,Sweden,,,,,5.1
2004,Sweden,,,,,5.5
2005,Sweden,,,,,6.8
2006,Sweden,,,,,6.2
2007,Sweden,,,,,5.8
2008,Sweden,,,,,6.4
2009,Sweden,,,,,7.1
2021,Kazakhstan,,,,,74.0
2000,Kyrgyzstan,,,,,145.0
2001,Kyrgyzstan,,,,,154.0
2002,Kyrgyzstan,,,,,152.0
2003,Kyrgyzstan,,,,,146.0
2004,Kyrgyzstan,,,,,139.0
2005,Kyrgyzstan,,,,,143.0
2006,Kyrgyzstan,,,,,139.0
2007,Kyrgyzstan,,,,,135.0
2008,Kyrgyzstan,,,,,148.0
2009,Kyrgyzstan,,,,,128.0
2010,Kyrgyzstan,,,,,120.0
2011,Kyrgyzstan,,,,,125.0
2012,Kyrgyzstan,,,,,127.0
2013,Kyrgyzstan,,,,,142.0
2014,Kyrgyzstan,,,,,126.0
2015,Kyrgyzstan,,,,,136.0
2010,Sweden,,,,,7.5
2011,Sweden,,,,,6.5
2012,Sweden,,,,,7.1
2013,Sweden,,,,,7.3
2014,Sweden,,,,,7.5
2015,Sweden,,,,,9.1
2016,Sweden,,,,,8.1
2017,Sweden,,,,,5.6
2018,Sweden,,,,,5.4
2019,Sweden,,,,,5.4
2020,Sweden,,,,,3.5
2021,Sweden,,,,,3.8
2000,Switzerland,,,,,9.2
2001,Switzerland,,,,,8.7
2002,Switzerland,,,,,9.4
2003,Switzerland,,,,,9.0
2004,Switzerland,,,,,8.6
2005,Switzerland,,,,,8.0
2006,Switzerland,,,,,7.3
2007,Switzerland,,,,,6.4
2008,Switzerland,,,,,7.0
2009,Switzerland,,,,,7.5
2010,Switzerland,,,,,7.5
2011,Switzerland,,,,,7.6
2012,Switzerland,,,,,6.0
2013,Switzerland,,,,,6.6
2014,Switzerland,,,,,5.9
2008,Uzbekistan,,,,,105.0
2009,Uzbekistan,,,,,101.0
2010,Uzbekistan,,,,,97.0
2011,Uzbekistan,,,,,93.0
2012,Uzbekistan,,,,,89.0
2013,Uzbekistan,,,,,86.0
2014,Uzbekistan,,,,,82.0
2015,Uzbekistan,,,,,79.0
2016,Uzbekistan,,,,,76.0
2015,Switzerland,,,,,7.4
2016,Switzerland,,,,,7.9
2017,Switzerland,,,,,7.2
2018,Switzerland,,,,,6.4
2019,Switzerland,,,,,5.4
2020,Switzerland,,,,,4.7
2021,Switzerland,,,,,4.7
2000,Tajikistan,,,,,219.0
2001,Tajikistan,,,,,222.0
2002,Tajikistan,,,,,220.0
2003,Tajikistan,,,,,215.0
2004,Tajikistan,,,,,207.0
2005,Tajikistan,,,,,196.0
2006,Tajikistan,,,,,183.0
2007,Tajikistan,,,,,169.0
2008,Tajikistan,,,,,155.0
2009,Tajikistan,,,,,141.0
2010,Tajikistan,,,,,128.0
2011,Tajikistan,,,,,117.0
2012,Tajikistan,,,,,108.0
2013,Tajikistan,,,,,100.0
2014,Tajikistan,,,,,91.0
2015,Tajikistan,,,,,86.0
2016,Tajikistan,,,,,85.0
2017,Tajikistan,,,,,85.0
2018,Tajikistan,,,,,84.0
2019,Tajikistan,,,,,83.0
2020,Tajikistan,,,,,80.0
2021,Tajikistan,,,,,88.0
2000,Türkiye,,,,,33.0
2001,Türkiye,,,,,31.0
2002,Türkiye,,,,,32.0
2003,Türkiye,,,,,31.0
2004,Türkiye,,,,,30.0
2005,Türkiye,,,,,33.0
2006,Türkiye,,,,,33.0
2007,Türkiye,,,,,31.0
2008,Türkiye,,,,,29.0
2009,Türkiye,,,,,27.0
2010,Türkiye,,,,,25.0
2011,Türkiye,,,,,24.0
2012,Türkiye,,,,,22.0
2013,Türkiye,,,,,20.0
2014,Türkiye,,,,,20.0
2015,Türkiye,,,,,18.0
2016,Türkiye,,,,,18.0
2017,Türkiye,,,,,17.0
2018,Türkiye,,,,,16.0
2019,Türkiye,,,,,16.0
2020,Türkiye,,,,,16.0
2021,Türkiye,,,,,18.0
2000,Turkmenistan,,,,,112.0
2001,Turkmenistan,,,,,108.0
2002,Turkmenistan,,,,,100.0
2003,Turkmenistan,,,,,116.0
2004,Turkmenistan,,,,,90.0
2005,Turkmenistan,,,,,84.0
2006,Turkmenistan,,,,,84.0
2007,Turkmenistan,,,,,88.0
2008,Turkmenistan,,,,,95.0
2009,Turkmenistan,,,,,79.0
2010,Turkmenistan,,,,,79.0
2011,Turkmenistan,,,,,66.0
2012,Turkmenistan,,,,,70.0
2013,Turkmenistan,,,,,71.0
2014,Turkmenistan,,,,,58.0
2015,Turkmenistan,,,,,49.0
2016,Turkmenistan,,,,,46.0
2017,Turkmenistan,,,,,43.0
2018,Turkmenistan,,,,,46.0
2016,Kyrgyzstan,,,,,133.0
2017,Kyrgyzstan,,,,,124.0
2018,Kyrgyzstan,,,,,116.0
2019,Kyrgyzstan,,,,,110.0
2020,Kyrgyzstan,,,,,108.0
2021,Kyrgyzstan,,,,,130.0
2017,Uzbekistan,,,,,73.0
2018,Uzbekistan,,,,,70.0
2019,Uzbekistan,,,,,67.0
2020,Uzbekistan,,,,,65.0
2021,Uzbekistan,,,,,62.0
2018,Austria,,,,,6.1
2019,Austria,,,,,6.0
2020,Austria,,,,,4.9
2021,Austria,,,,,5.0
2019,Turkmenistan,,,,,45.0
2019,Turkmenistan,,,,,45.0
